target_id	length	eff_length	est_counts	tpm
sash1(2of2)	7689	7532.97	356.182	5.56861
pla2g1b(3of3)	2329	2172.97	6	0.325191
krt222	2245	2088.97	14	0.78929
pdp1(3of3)	2695	2538.97	4	0.185542
mtus2(2of2)	2679	2522.97	13	0.606837
mtf2(2of2)	2345	2188.97	720.84	38.7829
lin37	1710	1553.97	635	48.1251
cfap46(2of2)	2985	2828.97	15	0.624458
phf14	3730	3573.97	960	31.6345
chd3(2of2)	8348	8191.97	45	0.646941
slc7a3	4392	4235.97	76	2.11301
nkx1_2	988	831.97	2	0.283115
ghsr(4of4)	2292	2135.97	7.31699	0.403439
cdhr5(3of3)	3497	3340.97	41.413	1.45984
kdm2a(3of3)	3877	3720.97	120.172	3.80352
fgf20(2of2)	1818	1661.97	9	0.637764
fgf4	924	768.21	1	0.153307
cdh23(2of3)	6397	6240.97	18	0.339673
cdh23(3of3)	5108	4951.97	7	0.166479
ppp2r2b	3395	3238.97	243.232	8.8441
kdm6b(2of2)	8093	7936.97	826	12.2565
sphk1(3of3)	4203	4046.97	101.916	2.96588
sirt1	2233	2076.97	29	1.6444
fgf3	1999	1842.97	14	0.894644
rps11	604	449.949	6465	1692.18
myo19	3063	2906.97	13	0.526676
fgf17	720	564.627	44	9.17764
rpl13	948	792.052	11859	1763.33
lect1(2of2)	1771	1614.97	0	0
rnaseh2a(1of2)	879	723.21	85	13.8419
rnaseh2a(2of2)	1087	930.97	137.002	17.3313
rpl32	525	373.278	11651	3675.96
creb1(5of5)	1396	1239.97	26	2.46946
prkab1(2of2)	1730	1573.97	1579	118.148
slc1a2(3of3)	3930	3773.97	15	0.468094
gabrb3(3of3)	1853	1696.97	3	0.208203
c12orf65	699	543.847	192	41.5781
setd1b(3of3)	7551	7394.97	156.708	2.49571
prdm2(2of2)	6595	6438.97	462.116	8.4523
hoxa7	996	839.97	456.148	63.9561
trpc7(1of2)	3233	3076.97	9	0.344477
xcr1(2of4)	1090	933.97	3	0.378293
cep112	3057	2900.97	53	2.15166
idh2(2of2)	1777	1620.97	391	28.4081
grb7	2726	2569.97	73	3.3453
ttc30a1	1814	1657.97	67	4.75925
ppp1r13b(1of2)	4651	4494.97	181	4.74234
bcl9l(1of2)	5353	5196.97	55.3276	1.25381
hipk2(5of6)	4244	4087.97	13	0.374521
bloc1s4	1673	1516.97	291	22.5921
bphl	1251	1094.97	167	17.962
fam184a(1of2)	4461	4304.97	32.7455	0.895822
zfp330	1254	1097.97	324	34.7532
gfra1(5of7)	2172	2015.97	11	0.642612
st6galnac6	2249	2092.97	491.659	27.6657
chrnb1(2of2)	2987	2830.97	197	8.19543
cldn19(2of4)	1795	1638.97	0	0
pnp(3of5)	1943	1786.97	24	1.58174
cops4	1687	1530.97	2540	195.392
LOC107372748	1209	1052.97	464	51.897
gale	1368	1211.97	72	6.9965
lcp2(1of2)	1717	1560.97	36	2.71612
acaa2	1760	1603.97	102	7.48936
exosc9	1497	1340.97	279	24.5034
wdr73	2271	2114.97	132	7.35039
chrna4	2777	2620.97	81.322	3.65415
prpf39(1of2)	3001	2844.97	1306	54.0637
zcchc8	2425	2268.97	312	16.1945
anapc15	1978	1821.97	65	4.20158
csf1r(2of2)	4048	3891.97	8	0.242081
capsl	951	795.052	26	3.8514
rpusd4	1375	1218.97	433	41.8346
hist1h1b(1of6)	1338	1181.97	28.2532	2.81515
tmem100(1of2)	1399	1242.97	18	1.7055
trerf1(1of2)	1993	1836.97	1	0.0641119
msh6	5452	5295.97	257.462	5.72543
znf235(31of148)	2101	1944.97	104.901	6.35195
fam83h(1of2)	7544	7387.97	194	3.09255
pcdh1(2of2)	4943	4786.97	10.1246	0.249091
lsamp	1957	1800.97	66.5265	4.35039
huwe1	14690	14534	2854	23.1265
tapbp	1820	1663.97	2	0.141555
ccdc90b	1162	1005.97	284	33.2486
txn2	931	775.21	1252	190.207
LOC107396618	1471	1314.97	2	0.179124
zscan22(1of6)	1284	1127.97	256.163	26.746
tmem229a	3057	2900.97	20	0.811946
tnfaip8l3	1407	1250.97	2.02845	0.190967
trim33(2of2)	4263	4106.97	529	15.1696
tnmd	1121	964.97	16	1.95275
sgms2(1of2)	1664	1507.97	58	4.52977
c11orf31	669	514.059	77	17.6408
hspd1	2406	2249.97	239	12.5101
plaa	2629	2472.97	64	3.04791
cers5(2of2)	1769	1612.97	60	4.38092
cxorf21	3671	3514.97	45	1.50776
ier3ip1(1of2)	618	463.446	966	245.482
htr3a(4of11)	1953	1796.97	4	0.262156
rnd2(2of2)	1666	1509.97	166	12.9473
lcmt2	2407	2250.97	247	12.9231
serpini1	1617	1460.97	9	0.725507
LOC107383633	1566	1409.97	19	1.58703
csmd3(7of9)	3906	3749.97	16	0.502496
rab27b(2of2)	3663	3506.97	12.0322	0.404067
jag2(2of2)	5861	5704.97	303	6.25504
zbtb39	4003	3846.97	28	0.857195
brd7	2004	1847.97	174	11.0891
LOC107372370	2401	2244.97	979	51.3585
schip1(2of3)	1727	1570.97	16	1.19948
nqo1(2of6)	992	835.97	7.1402	1.00591
ppil3	1088	931.97	334	42.2071
prr16(1of2)	2696	2539.97	9.04401	0.419347
LOC107395317	549	396.503	2	0.594052
LOC107382444	1404	1247.97	7	0.660594
fpgs	2926	2769.97	234	9.94904
lrriq1	4375	4218.97	78	2.17735
cetn3	1119	962.97	263	32.165
rab1a(3of3)	1747	1590.97	456.049	33.759
c1orf112	3098	2941.97	121	4.84382
znf721(2of2)	2452	2295.97	264.014	13.5426
cdh18	3633	3476.97	5.33891	0.180839
runx1t1	5292	5135.97	66.3152	1.52066
kiaa1324l(3of3)	4699	4542.97	28.6225	0.742007
glrx2	1214	1057.97	91	10.13
irf8(2of2)	2087	1930.97	2	0.121982
ankrd63(2of2)	2030	1873.97	0	0
arhgap44(2of2)	4675	4518.97	13.0754	0.340765
nol10	2488	2331.97	48	2.42415
gipc1(2of2)	2508	2351.97	92.0298	4.60826
nlrx1(1of2)	905	749.21	33	5.18742
scarb2(2of3)	3460	3303.97	433	15.4345
atg9a(1of2)	6178	6021.97	255.134	4.98965
pvr(2of2)	2161	2004.97	13	0.763618
cadm2(1of3)	3162	3005.97	4	0.156717
mmadhc(2of2)	2764	2607.97	418	18.8762
ogdh(2of2)	4412	4255.97	262	7.25009
ehbp1l1	8981	8824.97	250.933	3.34877
zdhhc8(3of3)	3023	2866.97	0	0
tra2b(1of2)	1477	1320.97	208	18.5443
LOC107378154	1251	1094.97	0	0
myl1(1of2)	1209	1052.97	664.033	74.2701
plod1	3306	3149.97	908	33.9485
ces1	2591	2434.97	14	0.677134
wfdc3(5of7)	678	523.059	1.00333	0.225908
pnpla2(3of5)	2664	2507.97	20	0.939179
camsap1(2of2)	5158	5001.97	20	0.470901
capn3(2of2)	4739	4582.97	39.275	1.00927
laptm4b(2of2)	2346	2189.97	78	4.19466
rbm15b	3588	3431.97	77	2.64233
LOC107382835	3617	3460.97	82	2.79034
elp5	1145	988.97	443	52.7547
ticrr	6238	6081.97	37	0.71647
tnip1(1of4)	1229	1072.97	20	2.19524
ackr4(2of2)	1470	1313.97	0	0
rps18	921	765.21	15078	2320.62
tmem151b(3of3)	3160	3003.97	4	0.156821
otop1	3578	3421.97	7	0.240914
cxcl1(2of2)	1001	844.97	0	0
nccrp1	1296	1139.97	1629	168.294
tmem208	1305	1148.97	108	11.0702
msantd1	1581	1424.97	31	2.5621
wdr4	1701	1544.97	1325	101.003
prokr2(1of2)	1919	1762.97	14	0.935241
moxd2	3023	2866.97	25.6317	1.05292
gabrr2(3of3)	1896	1739.97	64.4655	4.36341
zkscan2(1of2)	1067	910.97	127	16.4188
zscan22(2of6)	2833	2676.97	1004.99	44.2137
ttc16	1965	1808.97	42	2.73438
cd2ap	3134	2977.97	140	5.53666
ptprj	7223	7066.97	138	2.29978
rag2	2279	2122.97	3	0.166425
ppp2r2d	2875	2718.97	669.76	29.0105
snai2(3of3)	1100	943.97	33	4.11715
slc48a1(1of2)	1753	1596.97	214.082	15.7879
utp20	8888	8731.97	139	1.87475
camkk2	2992	2835.97	348	14.4517
rmdn2	5154	4997.97	166.565	3.92493
bbs7	3146	2989.97	94	3.70256
actr2(2of2)	2492	2335.97	109.25	5.50802
tk1	1244	1087.97	100	10.8249
pfkp(2of2)	3184	3027.97	18.5243	0.720496
gipc1(1of2)	1967	1810.97	36	2.34116
zbtb26	2058	1901.97	233.816	14.4781
tnk2(2of3)	5143	4986.97	33	0.779323
igfals	2232	2075.97	2	0.113462
lztr1(2of2)	1534	1377.97	234	19.9994
notch1(3of3)	3213	3056.97	76	2.92795
heatr5b	6475	6318.97	67	1.24873
fgfr3	6577	6420.97	241	4.42035
add3(2of2)	4617	4460.97	362.288	9.56457
rims1(2of2)	3313	3156.97	13.752	0.513022
dcbld2(1of2)	3266	3109.97	181	6.8543
tecpr2(4of4)	1711	1554.97	1.07947	0.0817581
myo7a(2of8)	1863	1706.97	13	0.896929
usf2(1of2)	3363	3206.97	423	15.5341
pcdhb16(3of3)	3320	3163.97	3.34858	0.124643
parg(3of3)	2734	2577.97	4	0.182735
pcdh7(2of2)	7997	7840.97	37.9608	0.570173
mapk10	5696	5539.97	80.4734	1.71075
psmg4	604	449.949	524	137.154
mid1ip1(4of4)	2659	2502.97	39.4607	1.85673
plbd2	1920	1763.97	401	26.7728
gpr158(1of2)	6421	6264.97	96.1645	1.80774
hist1h4c(5of12)	1266	1109.97	11.1657	1.18472
clec3b(1of2)	1201	1044.97	0	0
crtc3	5270	5113.97	278	6.40217
ccdc53	2397	2240.97	250.529	13.1663
sike1	1797	1640.97	103	7.39226
donson	2615	2458.97	36.8402	1.76445
bora	2268	2111.97	3	0.167292
dido1(2of2)	11079	10923	1296	13.9735
nrg2(3of3)	2417	2260.97	15	0.781334
prodh2	1767	1610.97	7.74595	0.566276
zbtb21	4560	4403.97	291	7.78196
heatr6	3972	3815.97	75.4406	2.32831
gabrr2(1of3)	2244	2087.97	37.8036	2.13231
mcoln2	3761	3604.97	12	0.392031
prmt6	1270	1113.97	30	3.17167
ddx11	3418	3261.97	35.7001	1.28893
cyp4f22	2111	1954.97	706.746	42.5759
rnd1(2of2)	3201	3044.97	66.6502	2.57786
khdrbs1(2of2)	2478	2321.97	1478	74.965
otud6b	1305	1148.97	53	5.4326
trmt2b(1of2)	1909	1752.97	41.6424	2.7977
zfp503(1of2)	2627	2470.97	159	7.57827
kcnma1(1of2)	9013	8856.97	21	0.279238
zp3(7of19)	1223	1066.97	2	0.220759
pik3cd	4795	4638.97	6	0.152325
capn5(2of4)	2604	2447.97	6	0.288659
neb(3of7)	19120	18964	132	0.819757
hipk2(1of6)	4761	4604.97	109.592	2.8028
rims2(4of4)	3902	3745.97	5.41339	0.170195
dnajc8	1696	1539.97	251	19.1956
smarca4(1of2)	6002	5845.97	14	0.282041
anp32e(1of2)	2611	2454.97	1564	75.0293
gnl2	2589	2432.97	3198	154.804
c22orf23	825	669.21	75	13.199
gstt2b(1of2)	907	751.21	4	0.627104
slco3a1(3of3)	3126	2969.97	12.3276	0.488841
rpl8	856	700.21	34870	5864.95
rgs8(1of2)	1467	1310.97	26.5491	2.38505
chrm4(2of2)	1747	1590.97	0	0
prkrir(5of5)	8212	8055.97	765	11.1837
gpr183(1of4)	1630	1473.97	4	0.319604
c11orf88	638	483.257	0	0
mef2c(2of3)	3384	3227.97	10	0.364847
gtpbp4	2660	2503.97	7309	343.771
arl5b(1of2)	1727	1570.97	701	52.5522
haus4	1344	1187.97	83	8.22836
uqcrc1	1904	1747.97	659	44.4009
timm17a	1336	1179.97	800	79.8472
hsd17b3	1390	1233.97	0	0
tp63	2821	2664.97	30	1.32577
thap4(3of6)	968	812.052	33	4.78598
LOC107380904	3035	2878.97	26	1.0636
myo7a(5of8)	861	705.21	3	0.501007
myh9(2of2)	6121	5964.97	207.346	4.0938
lrrc27	1832	1675.97	3	0.210812
fam131b(1of2)	2342	2185.97	3.04625	0.16412
endod1(2of8)	2139	1982.97	27.9975	1.66282
cryba1(4of4)	1021	864.97	0	0
gje1	1973	1816.97	125	8.1022
acvr2b(2of2)	2372	2215.97	18	0.956641
kalrn(1of2)	9818	9661.97	42.695	0.520417
fam8a1(2of2)	1551	1394.97	210	17.7294
shank2(3of3)	9403	9246.97	5	0.0636812
LOC107389169	3380	3223.97	104	3.79912
ubox5	1993	1836.97	271	17.3743
fam110b(1of2)	2784	2627.97	145	6.49813
sspo(4of4)	562	409.097	11	3.1667
crb1(3of4)	4274	4117.97	0	0
syde2(1of2)	4051	3894.97	119	3.59818
surf1	1107	950.97	164	20.3104
prrt1(1of2)	1875	1718.97	3	0.205539
eif2d	2095	1938.97	189	11.4797
ube2m(2of2)	1843	1686.97	13	0.907562
ube2q2(2of2)	3248	3091.97	1294	49.2878
znf112(5of5)	819	663.21	0	0
oxa1l	1748	1591.97	1143	84.5574
zfp518a(2of2)	6780	6623.97	659	11.7168
rapgef1(1of2)	3508	3351.97	9	0.316215
sept7(1of3)	2503	2346.97	245.948	12.3418
LOC107389325	1164	1007.97	3	0.350521
fam184a(2of2)	4904	4747.97	16	0.396874
cxcl10(1of3)	972	816.052	2.69558	0.389022
rdh16(2of2)	1467	1310.97	2.17601	0.195483
strn4	5664	5507.97	306.635	6.55648
ube3a(2of2)	3744	3587.97	254	8.3373
fgb	1919	1762.97	4	0.267212
ncf2(3of3)	1761	1604.97	8.1628	0.59898
LOC107388366	2352	2195.97	256.971	13.7815
best2	2538	2381.97	6	0.296658
pmp2	565	411.932	1	0.2859
adcyap1(1of2)	3401	3244.97	35	1.27028
zbtb5(1of2)	2889	2732.97	16	0.689486
LOC107373567	1924	1767.97	8	0.532912
acot13	998	841.97	392	54.8315
siglec1(2of6)	1731	1574.97	0	0
tll2(2of2)	2417	2260.97	1	0.052089
furin(2of2)	4933	4776.97	24	0.591697
pip4k2c(2of2)	1764	1607.97	71	5.20021
dmbt1(2of3)	1479	1322.97	88	7.83381
lag3(1of2)	2587	2430.97	0	0
ermn	2460	2303.97	33.3649	1.70551
diaph3(3of4)	5187	5030.97	4	0.0936373
pkd1(3of3)	15741	15585	253.251	1.91375
p2rx7(9of10)	632	477.305	3.13649	0.773906
dntt(3of3)	583	429.299	0	0
ptprc	4412	4255.97	14	0.387409
zc3h4(1of2)	2370	2213.97	11	0.585142
gnaq(2of4)	2224	2067.97	25	1.42376
fev	1579	1422.97	1	0.0827646
mboat7	3275	3118.97	469.879	17.7425
LOC107388016	1893	1736.97	234.639	15.9092
wwc1	4274	4117.97	23	0.657787
opcml	3197	3040.97	16.8661	0.653195
cyp26c1	3032	2875.97	33	1.35136
stx3(2of2)	1660	1503.97	48	3.75874
LOC107391917	1327	1170.97	181	18.2043
emc3(2of2)	1122	965.97	1040	126.797
myo15b(2of2)	1679	1522.97	0	0
msrb2	1224	1067.97	28	3.08773
insc(1of2)	2860	2703.97	5.48583	0.238936
zhx1(3of3)	3476	3319.97	13	0.461158
fgf13(2of2)	2654	2497.97	18.1035	0.853526
pla1a	1867	1710.97	1	0.0688332
aptx	1302	1145.97	96	9.86594
mfap4(1of4)	2517	2360.97	106.442	5.3096
hook2	3269	3112.97	414	15.6627
pdpr	2777	2620.97	198	8.897
gtf3c6	818	662.21	210	37.3477
p2rx7(10of10)	1034	877.97	1263.6	169.5
pitpnb(2of2)	3255	3098.97	85	3.23029
magi3(4of4)	4846	4689.97	13	0.326448
epo	2312	2155.97	7	0.382381
cldn4(12of19)	2085	1928.97	0	0
nefh(5of6)	764	608.338	237	45.8822
scamp4	2028	1871.97	151	9.49989
fam134c	3077	2920.97	54	2.17724
ebi3	1547	1390.97	2.50623	0.212199
dgat1(1of3)	2481	2324.97	440	22.2882
mfi2(1of2)	2967	2810.97	5.00957	0.209887
adcyap1(2of2)	2310	2153.97	8	0.437412
ifi27(3of3)	2643	2486.97	87.1615	4.12757
vcl(1of2)	4043	3886.97	8	0.242393
adam10(3of3)	2891	2734.97	8	0.344491
rsbn1	4350	4193.97	6189	173.794
kcnq1(2of2)	1005	848.97	2	0.277446
tdp1	2098	1941.97	950	57.6131
ntrk2(1of2)	4725	4568.97	10.1386	0.261336
glra2	3105	2948.97	4	0.159746
plk4	3186	3029.97	18	0.69964
ssbp1(1of2)	589	435.082	87.9997	23.8205
nfix(2of3)	1784	1627.97	6	0.434056
hipk2(2of6)	3805	3648.97	108.646	3.50659
zfp516(1of2)	6358	6201.97	108.979	2.06944
blmh(2of2)	573	419.64	28	7.85817
mgrn1	3336	3179.97	402	14.8882
dtd2(1of2)	944	788.131	538	80.3941
akap12(1of2)	5837	5680.97	208.732	4.32721
arhgap5	7647	7490.97	409.417	6.43678
chrnb2(1of3)	2053	1896.97	0	0
pcdh18(1of2)	4879	4722.97	17	0.423911
tbc1d2b	4824	4667.97	92	2.32113
znf235(14of148)	2071	1914.97	80.9843	4.98057
nlrc3(15of24)	5858	5701.97	5	0.103273
selt(2of2)	1191	1034.97	359	40.8514
fam20c(4of6)	626	471.352	0	0
dusp26(5of5)	1333	1176.97	12.772	1.27801
arnt2(1of3)	356	216.927	4.87578	2.6471
papln(1of6)	1857	1700.97	1	0.0692379
phtf2(2of2)	4112	3955.97	45.1507	1.34416
clptm1l(1of2)	2082	1925.97	5	0.305746
tp53rk	1012	855.97	30	4.12765
dscam(2of3)	8578	8421.97	52	0.72716
btg4(1of2)	1844	1687.97	316	22.0477
mov10(2of2)	3276	3119.97	149	5.6244
col11a1(2of4)	7030	6873.97	66	1.13078
calcoco1(1of2)	3725	3568.97	1485.89	49.0326
urm1	927	771.21	124	18.9361
cul4b(1of2)	4030	3873.97	268	8.1474
msi2	2393	2236.97	25	1.3162
gpc3	2863	2706.97	20	0.870136
synj2bp	1628	1471.97	590	47.2056
h3f3a(3of6)	1729	1572.97	814.718	60.9997
lpcat1(3of3)	2296	2139.97	1.98145	0.109048
cep152	5901	5744.97	22	0.450999
zp1(2of5)	1181	1024.97	56	6.43454
iscu(1of2)	888	732.21	158	25.4134
tcf25	2259	2102.97	272	15.2327
dap	1782	1625.97	2141	155.076
gapdh(2of2)	1212	1055.97	0	0
gpc6(2of4)	4324	4167.97	150	4.23845
prss3(2of2)	1286	1129.97	0	0
mxd1(1of2)	1602	1445.97	29	2.362
chmp5(1of2)	1038	881.97	1083	144.616
myrip(2of2)	5072	4915.97	16.5382	0.396204
lin7b	1613	1456.97	36	2.91
abcb11(2of2)	5103	4946.97	6	0.142841
slc22a3	1283	1126.97	149.249	15.5969
tdrd5	3394	3237.97	4	0.145488
fcgbp(1of3)	10130	9973.97	339.325	4.00671
znf235(62of148)	2227	2070.97	171	9.7244
mrc2(12of12)	1669	1512.97	3.58287	0.278895
srgap3(2of4)	3170	3013.97	43	1.68024
cish(1of2)	1843	1686.97	8	0.5585
tmem51(2of2)	2335	2178.97	20	1.08098
cfap99	2008	1851.97	39	2.48011
c21orf62	1610	1453.97	228	18.468
gabbr1(1of3)	1373	1216.97	70	6.77421
LOC107391421	2747	2590.97	20.5746	0.935212
sh3rf1	6694	6537.97	508.297	9.15619
iqgap1(2of2)	5657	5500.97	49	1.04905
fam78a	2546	2389.97	15	0.739161
LOC107397346	1124	967.97	52.4444	6.38084
samd3(1of10)	4078	3921.97	29.1056	0.874003
ehbp1(1of2)	9939	9782.97	73	0.878805
nucb1	1993	1836.97	473	30.3249
ubxn4	2040	1883.97	1784	111.522
mog(1of3)	1109	952.97	1	0.123584
mthfd2	2008	1851.97	25	1.58981
crcp	1457	1300.97	224	20.2778
eif2s3	1808	1651.97	2474	176.375
zbtb48(1of2)	12619	12463	21	0.198444
sptbn1(6of6)	5675	5518.97	29	0.618843
hdac9	3276	3119.97	75.2827	2.84174
figf	1657	1500.97	3	0.235391
auh	1693	1536.97	95	7.27945
bcas2	2417	2260.97	341	17.7623
mrps18a	1103	946.97	1355.2	168.542
elavl1(1of2)	1573	1416.97	1275	105.972
mrpl2	1081	924.97	1927	245.355
fam173a(2of2)	1189	1032.97	5314	605.863
ptpre(2of2)	3241	3084.97	72.1479	2.75431
nfix(1of3)	7304	7147.97	14.0212	0.231017
zc3h3	2982	2825.97	58.2718	2.42846
ugt2a2(5of7)	1823	1666.97	2.03517	0.143785
fanci	4707	4550.97	23.169	0.599575
ash1l(2of2)	6638	6481.97	404	7.34032
mysm1	3017	2860.97	3482	143.336
dhx15(1of2)	2699	2542.97	500	23.1563
ext1(4of4)	5289	5132.97	89	2.04203
igfbp5(2of2)	1989	1832.97	0	0
LOC107373368	1368	1211.97	9.20654	0.894634
pik3ip1	2113	1956.97	992	59.6991
dnajc25	1910	1753.97	311	20.8823
slitrk3(2of2)	4778	4621.97	9	0.229327
ap1b1	4244	4087.97	101.914	2.93608
rttn	6877	6720.97	36	0.630828
csmd3(8of9)	5437	5280.97	11.0825	0.247151
sept7(3of3)	2043	1886.97	221	13.7933
c8orf82	1659	1502.97	101.969	7.99018
znf146(5of7)	1256	1099.97	412.771	44.1945
st8sia2	1792	1635.97	31	2.23165
txlna	3014	2857.97	792	32.6368
LOC107389541	2979	2822.97	9	0.375471
usp53(1of2)	4736	4579.97	31	0.797149
c1orf131	1970	1813.97	42.3276	2.74811
ncoa1	8825	8668.97	290.594	3.94784
atad2(2of2)	4031	3874.97	6	0.182357
dapk2	2075	1918.97	379	23.2601
tm2d1	797	641.274	613	112.579
slc30a10	1931	1774.97	10	0.663513
tatdn1	1455	1298.97	19	1.72264
zfp574	3962	3805.97	74	2.28985
eno1	1895	1738.97	2149	145.541
itga6(1of3)	3884	3727.97	44	1.39002
srrm5	1996	1839.97	28.4787	1.82285
guf1	2331	2174.97	181	9.8009
ap3m2	1977	1820.97	103	6.66154
cadm2(2of3)	3105	2948.97	86	3.43454
caskin1(2of5)	3300	3143.97	75.2886	2.82027
glyatl3	1406	1249.97	39.0992	3.68391
numa1	6183	6026.97	70	1.36785
mical3(2of6)	573	419.64	0	0
tjp1(1of2)	7574	7417.97	266	4.22316
usp12(1of5)	2246	2089.97	6	0.338105
eml2(1of2)	895	739.21	4.04479	0.64442
nefl(1of3)	2226	2069.97	4	0.227581
tmem53(3of3)	1498	1341.97	3	0.263281
map3k7	3107	2950.97	1699.15	67.8123
chpf	5545	5388.97	16.1721	0.353429
nol4l(1of2)	2639	2482.97	61	2.89334
dffa	1509	1352.97	113	9.83628
sms	2193	2036.97	1697	98.1155
irak1bp1	893	737.21	60	9.58519
LOC107389053	5125	4968.97	539.786	12.7937
cttnbp2	5646	5489.97	200	4.29043
tjp2	4582	4425.97	272.084	7.23994
rock2(2of4)	2492	2335.97	12.6543	0.637984
slc18a3(2of2)	2492	2335.97	37	1.86541
rtl1(8of17)	528	376.278	13.6449	4.27072
use1	1411	1254.97	184.896	17.3514
fzd4	4035	3878.97	185	5.61689
cdh23(1of3)	1577	1420.97	2	0.165762
pdzd11	1636	1479.97	223.63	17.7958
asap2(1of2)	4547	4390.97	829	22.2349
axdnd1	3384	3227.97	16.5933	0.6054
LOC107385466	1633	1476.97	67	5.34249
rps6kc1	4607	4450.97	33.3683	0.882916
hectd3	2952	2795.97	37	1.55851
spata2(2of2)	1952	1795.97	344	22.558
kcmf1(1of2)	2350	2193.97	2072	111.224
gas1(2of3)	3567	3410.97	311	10.738
mpst(1of2)	2746	2589.97	270.092	12.2817
foxh1(1of2)	1952	1795.97	3	0.196726
flad1	1940	1783.97	36	2.3766
fads2(1of4)	1859	1702.97	1	0.0691566
ate1	2073	1916.97	221	13.5774
fbxo40(2of3)	3503	3346.97	3	0.105563
arhgef18(1of2)	7298	7141.97	153.607	2.53299
cd200r1	1998	1841.97	2	0.127876
dhdh(2of3)	1147	990.97	169	20.0848
hsd11b1l(1of2)	1603	1446.97	159.778	13.0046
tacc2	10425	10269	312	3.57823
ubn1	2820	2663.97	0	0
sort1(2of3)	5015	4858.97	115	2.78737
papln(2of6)	1351	1194.97	8	0.788449
sertm1	1688	1531.97	33.4958	2.57502
igsf21	2912	2755.97	3	0.1282
pde4dip(2of3)	8046	7889.97	23	0.343315
wwox	1985	1828.97	60.812	3.91582
pet117	282	155.208	13	9.86438
ninj1(2of2)	1260	1103.97	4	0.42672
LOC107377679	1425	1268.97	126	11.6939
aldob	1404	1247.97	4006	378.048
nalcn	6047	5890.97	31	0.619748
phf5a	501	350.076	249	83.7678
adcy2(1of4)	4818	4661.97	28.0634	0.708943
ufl1	2651	2494.97	832	39.2734
pknox2	3377	3220.97	22.0957	0.807907
tex2(4of4)	3664	3507.97	5	0.167863
slc29a3	2120	1963.97	40.4139	2.42346
tmem132d(7of7)	3419	3262.97	2	0.0721867
zfp280d	4121	3964.97	309	9.17823
hcrtr2	2235	2078.97	2.12882	0.120596
grip2	5291	5134.97	17.767	0.407489
ccdc149(1of2)	2463	2306.97	17	0.867856
cib1	892	736.21	27	4.31919
neu1(1of2)	1881	1724.97	50	3.41373
clspn	4382	4225.97	69	1.92293
gpat4(1of2)	3008	2851.97	330	13.6273
snx22	1247	1090.97	914	98.6674
adssl1	1601	1444.97	6	0.489027
rec114	996	839.97	3	0.420628
tmem55a	1143	986.97	978	116.701
ptdss1(4of4)	2560	2403.97	443.958	21.7497
klf11(2of2)	2229	2072.97	121	6.87437
nat16(1of2)	2185	2028.97	35	2.03158
nlrc3(19of24)	2903	2746.97	26.2507	1.12545
asun	2720	2563.97	361.552	16.6073
plekhg4(4of5)	7704	7547.97	1288	20.0968
