target_id	length	eff_length	est_counts	tpm
tnfaip8l3	1407	1253.18	5.17172	0.336038
trim33(2of2)	4263	4109.18	924	18.3098
tnmd	1121	967.18	17	1.43123
sgms2(1of2)	1664	1510.18	102	5.49969
c11orf31	669	515.466	197	31.1195
hspd1	2406	2252.18	438	15.8357
plaa	2629	2475.18	66	2.17122
cers5(2of2)	1769	1615.18	81	4.08348
cxorf21	3671	3517.18	61	1.41222
ier3ip1(1of2)	618	464.953	2173	380.555
htr3a(4of11)	1953	1799.18	2	0.0905153
rnd2(2of2)	1666	1512.18	294	15.8311
lcmt2	2407	2253.18	279	10.0827
serpini1	1617	1463.18	37	2.05907
LOC107383633	1566	1412.18	13	0.749583
csmd3(7of9)	3906	3752.18	20	0.434023
rab27b(2of2)	3663	3509.18	29.0361	0.67375
jag2(2of2)	5861	5707.18	432	6.16352
zbtb39	4003	3849.18	32	0.676937
brd7	2004	1850.18	304	13.3791
LOC107372370	2401	2247.18	998	36.1626
schip1(2of3)	1727	1573.18	4	0.207037
nqo1(2of6)	992	838.18	16.813	1.63333
ppil3	1088	934.18	651	56.7436
prr16(1of2)	2696	2542.18	5.02131	0.160834
LOC107395317	549	397.163	0	0
LOC107382444	1404	1250.18	7	0.455924
fpgs	2926	2772.18	302	8.87059
lrriq1	4375	4221.18	183	3.53008
cetn3	1119	965.18	424	35.7704
rab1a(3of3)	1747	1593.18	752.422	38.4559
c1orf112	3098	2944.18	145	4.01024
znf721(2of2)	2452	2298.18	566.949	20.0875
cdh18	3633	3479.18	13.0476	0.305366
runx1t1	5292	5138.18	80.1605	1.27033
kiaa1324l(3of3)	4699	4545.18	35.5886	0.637569
glrx2	1214	1060.18	166	12.7496
irf8(2of2)	2087	1933.18	7	0.294844
ankrd63(2of2)	2030	1876.18	2	0.0868005
arhgap44(2of2)	4675	4521.18	10.0285	0.180613
nol10	2488	2334.18	149	5.19779
gipc1(2of2)	2508	2354.18	117.139	4.05162
nlrx1(1of2)	905	751.18	34	3.68554
scarb2(2of3)	3460	3306.18	616	15.1712
atg9a(1of2)	6178	6024.18	356.35	4.81666
pvr(2of2)	2161	2007.18	20.2039	0.819626
cadm2(1of3)	3162	3008.18	9	0.243616
mmadhc(2of2)	2764	2610.18	650	20.2773
ogdh(2of2)	4412	4258.18	317	6.06181
ehbp1l1	8981	8827.18	445.566	4.11014
zdhhc8(3of3)	3023	2869.18	6	0.170279
tra2b(1of2)	1477	1323.18	335	20.6154
LOC107378154	1251	1097.18	0	0
myl1(1of2)	1209	1055.18	1165.47	89.9374
plod1	3306	3152.18	1112	28.725
ces1	2591	2437.18	9	0.300692
wfdc3(5of7)	678	524.466	2	0.310513
pnpla2(3of5)	2664	2510.18	38	1.23267
camsap1(2of2)	5158	5004.18	14	0.227804
capn3(2of2)	4739	4585.18	74.5847	1.32453
laptm4b(2of2)	2346	2192.18	92	3.41726
rbm15b	3588	3434.18	91	2.15767
LOC107382835	3617	3463.18	113	2.65687
elp5	1145	991.18	971	79.7688
ticrr	6238	6084.18	53	0.709317
tnip1(1of4)	1229	1075.18	33	2.49919
ackr4(2of2)	1470	1316.18	0	0
rps18	921	767.18	23744	2520.13
tmem151b(3of3)	3160	3006.18	9	0.243778
otop1	3578	3424.18	2	0.0475598
cxcl1(2of2)	1001	847.18	2	0.19223
nccrp1	1296	1142.18	2352	167.675
tmem208	1305	1151.18	282	19.9468
msantd1	1581	1427.18	53	3.02387
wdr4	1701	1547.18	2026	106.627
prokr2(1of2)	1919	1765.18	22	1.01485
moxd2	3023	2869.18	31	0.879773
gabrr2(3of3)	1896	1742.18	90.8512	4.24624
zkscan2(1of2)	1067	913.18	107.33	9.57043
zscan22(2of6)	2833	2679.18	1743.56	52.9911
ttc16	1965	1811.18	101	4.54074
cd2ap	3134	2980.18	116	3.16944
ptprj	7223	7069.18	153	1.76234
rag2	2279	2125.18	6	0.229891
ppp2r2d	2875	2721.18	1269	37.9727
snai2(3of3)	1100	946.18	63	5.42167
slc48a1(1of2)	1753	1599.18	453.197	23.0758
utp20	8888	8734.18	135	1.25857
camkk2	2992	2838.18	227	6.51257
rmdn2	5154	5000.18	202.527	3.2981
bbs7	3146	2992.18	141	3.83706
actr2(2of2)	2492	2338.18	176.107	6.1329
tk1	1244	1090.18	216	16.1333
pfkp(2of2)	3184	3030.18	30.7044	0.825085
gipc1(1of2)	1967	1813.18	41	1.84124
zbtb26	2058	1904.18	315	13.4701
tnk2(2of3)	5143	4989.18	38	0.620185
igfals	2232	2078.18	4	0.156727
lztr1(2of2)	1534	1380.18	399	23.5399
notch1(3of3)	3213	3059.18	47	1.25101
heatr5b	6475	6321.18	40	0.515263
fgfr3	6577	6423.18	329	4.17074
add3(2of2)	4617	4463.18	513.967	9.37687
rims1(2of2)	3313	3159.18	22.9689	0.592016
dcbld2(1of2)	3266	3112.18	206	5.38976
tecpr2(4of4)	1711	1557.18	6.30621	0.329759
myo7a(2of8)	1863	1709.18	21	1.00046
usf2(1of2)	3363	3209.18	556	14.1074
pcdhb16(3of3)	3320	3166.18	9.32877	0.239914
parg(3of3)	2734	2580.18	8	0.252468
pcdh7(2of2)	7997	7843.18	38.9244	0.404107
mapk10	5696	5542.18	63.318	0.93028
psmg4	604	451.228	1014	182.982
mid1ip1(4of4)	2659	2505.18	43	1.39764
plbd2	1920	1766.18	501	23.0977
gpr158(1of2)	6421	6267.18	135.99	1.76686
hist1h4c(5of12)	1266	1112.18	20.4976	1.5007
clec3b(1of2)	1201	1047.18	1	0.077758
crtc3	5270	5116.18	459	7.30523
ccdc53	2397	2243.18	533.595	19.3693
sike1	1797	1643.18	206	10.2082
donson	2615	2461.18	55.6065	1.83971
bora	2268	2114.18	5	0.192573
dido1(2of2)	11079	10925.2	1244	9.27168
nrg2(3of3)	2417	2263.18	15	0.539683
prodh2	1767	1613.18	8.89272	0.448868
zbtb21	4560	4406.18	389	7.18876
heatr6	3972	3818.18	54.154	1.15489
gabrr2(1of3)	2244	2090.18	65.7588	2.56175
mcoln2	3761	3607.18	19	0.428897
prmt6	1270	1116.18	74	5.39839
ddx11	3418	3264.18	49.0597	1.22382
cyp4f22	2111	1957.18	332.3	13.825
rnd1(2of2)	3201	3047.18	71.0602	1.89887
khdrbs1(2of2)	2478	2324.18	2768	96.9757
otud6b	1305	1151.18	108	7.63919
trmt2b(1of2)	1909	1755.18	76.7185	3.55914
zfp503(1of2)	2627	2473.18	276	9.08699
kcnma1(1of2)	9013	8859.18	32	0.294119
zp3(7of19)	1223	1069.18	3	0.228474
pik3cd	4795	4641.18	14	0.245622
capn5(2of4)	2604	2450.18	2	0.0664659
neb(3of7)	19120	18966.2	149.16	0.640384
hipk2(1of6)	4761	4607.18	107	1.8911
rims2(4of4)	3902	3748.18	5.09164	0.110612
dnajc8	1696	1542.18	515	27.1919
smarca4(1of2)	6002	5848.18	18	0.250622
anp32e(1of2)	2611	2457.18	3071	101.768
gnl2	2589	2435.18	4530	151.473
c22orf23	825	671.18	388	47.0716
gstt2b(1of2)	907	753.18	5	0.540552
slco3a1(3of3)	3126	2972.18	14.0032	0.383636
rpl8	856	702.18	48905	5671.15
rgs8(1of2)	1467	1313.18	23.2198	1.4398
chrm4(2of2)	1747	1593.18	4	0.204438
prkrir(5of5)	8212	8058.18	852	8.60933
gpr183(1of4)	1630	1476.18	1	0.0551604
c11orf88	638	484.668	1	0.168005
mef2c(2of3)	3384	3230.18	19	0.478954
gtpbp4	2660	2506.18	10715	348.134
arl5b(1of2)	1727	1573.18	1233	63.8192
haus4	1344	1190.18	138	9.44133
uqcrc1	1904	1750.18	1153	53.643
timm17a	1336	1182.18	2111	145.402
hsd17b3	1390	1236.18	1	0.0658696
tp63	2821	2667.18	51	1.55699
thap4(3of6)	968	814.18	46	4.60049
LOC107380904	3035	2881.18	45	1.27177
myo7a(5of8)	861	707.18	3	0.345428
myh9(2of2)	6121	5967.18	196.453	2.68075
lrrc27	1832	1678.18	13	0.630771
fam131b(1of2)	2342	2188.18	3	0.111636
endod1(2of8)	2139	1985.18	25.2853	1.03713
cryba1(4of4)	1021	867.18	1	0.0938982
gje1	1973	1819.18	138.232	6.18729
acvr2b(2of2)	2372	2218.18	12	0.440505
kalrn(1of2)	9818	9664.18	43.5746	0.367143
fam8a1(2of2)	1551	1397.18	371	21.6216
shank2(3of3)	9403	9249.18	6	0.052822
LOC107389169	3380	3226.18	207	5.22455
ubox5	1993	1839.18	353	15.6285
fam110b(1of2)	2784	2630.18	102	3.15778
sspo(4of4)	562	409.919	12	2.38369
crb1(3of4)	4274	4120.18	8	0.158103
syde2(1of2)	4051	3897.18	125	2.61172
surf1	1107	953.18	315	26.9093
prrt1(1of2)	1875	1721.18	8	0.378469
eif2d	2095	1941.18	266	11.1579
ube2m(2of2)	1843	1689.18	19.2646	0.928649
ube2q2(2of2)	3248	3094.18	2493	65.606
znf112(5of5)	819	665.18	3	0.367239
oxa1l	1748	1594.18	1587	81.0599
zfp518a(2of2)	6780	6626.18	1044	12.8293
rapgef1(1of2)	3508	3354.18	14	0.339867
sept7(1of3)	2503	2349.18	581	20.1385
LOC107389325	1164	1010.18	3	0.241818
fam184a(2of2)	4904	4750.18	12	0.205702
cxcl10(1of3)	972	818.18	15.899	1.58229
rdh16(2of2)	1467	1313.18	18.6945	1.15919
strn4	5664	5510.18	501.378	7.40912
ube3a(2of2)	3744	3590.18	444	10.0701
fgb	1919	1765.18	6	0.276776
ncf2(3of3)	1761	1607.18	14.6316	0.7413
LOC107388366	2352	2198.18	520.477	19.2799
best2	2538	2384.18	5	0.170765
pmp2	565	412.795	3	0.591771
adcyap1(1of2)	3401	3247.18	59	1.47949
zbtb5(1of2)	2889	2735.18	17	0.506092
LOC107373567	1924	1770.18	9	0.413992
acot13	998	844.18	749	72.2459
siglec1(2of6)	1731	1577.18	7.1342	0.368325
tll2(2of2)	2417	2263.18	5	0.179894
furin(2of2)	4933	4779.18	36	0.613361
pip4k2c(2of2)	1764	1610.18	122	6.16953
dmbt1(2of3)	1479	1325.18	149	9.15542
lag3(1of2)	2587	2433.18	0	0
ermn	2460	2306.18	42.7525	1.50951
diaph3(3of4)	5187	5033.18	9	0.145602
pkd1(3of3)	15741	15587.2	363.518	1.899
p2rx7(9of10)	632	478.716	2.30506	0.392077
dntt(3of3)	583	430.627	2	0.378177
ptprc	4412	4258.18	14	0.267714
zc3h4(1of2)	2370	2216.18	19	0.698096
gnaq(2of4)	2224	2070.18	34	1.33733
fev	1579	1425.18	7	0.39994
mboat7	3275	3121.18	657.195	17.1452
LOC107388016	1893	1739.18	612.315	28.668
wwc1	4274	4120.18	26	0.513835
opcml	3197	3043.18	24.04	0.64324
cyp26c1	3032	2878.18	60	1.69746
stx3(2of2)	1660	1506.18	78	4.21681
LOC107391917	1327	1173.18	255	17.6987
emc3(2of2)	1122	968.18	1512	127.163
myo15b(2of2)	1679	1525.18	2	0.106776
msrb2	1224	1070.18	42	3.19565
insc(1of2)	2860	2706.18	10.4332	0.313927
zhx1(3of3)	3476	3322.18	19	0.46569
fgf13(2of2)	2654	2500.18	23.3796	0.761433
pla1a	1867	1713.18	10	0.475296
aptx	1302	1148.18	227	16.0984
mfap4(1of4)	2517	2363.18	133.484	4.59939
hook2	3269	3115.18	668	17.4606
pdpr	2777	2623.18	216	6.7049
gtf3c6	818	664.18	541	66.3251
p2rx7(10of10)	1034	880.18	1513.71	140.036
pitpnb(2of2)	3255	3101.18	172	4.51615
magi3(4of4)	4846	4692.18	23	0.399135
epo	2312	2158.18	6	0.226376
cldn4(12of19)	2085	1931.18	4	0.168657
nefh(5of6)	764	610.246	215	28.688
scamp4	2028	1874.18	338	14.6849
fam134c	3077	2923.18	145	4.03905
ebi3	1547	1393.18	2	0.116893
dgat1(1of3)	2481	2327.18	745	26.0671
mfi2(1of2)	2967	2813.18	9.01516	0.260941
adcyap1(2of2)	2310	2156.18	3	0.113293
ifi27(3of3)	2643	2489.18	135.967	4.44777
vcl(1of2)	4043	3889.18	8	0.167494
adam10(3of3)	2891	2737.18	19	0.565219
rsbn1	4350	4196.18	5989.53	116.226
kcnq1(2of2)	1005	851.18	2	0.191327
tdp1	2098	1944.18	1251	52.3947
ntrk2(1of2)	4725	4571.18	9.09213	0.161959
glra2	3105	2951.18	7	0.193139
plk4	3186	3032.18	17	0.456521
ssbp1(1of2)	589	436.54	184.901	34.4891
nfix(2of3)	1784	1630.18	9	0.449545
hipk2(2of6)	3805	3651.18	138.533	3.08949
zfp516(1of2)	6358	6204.18	122.204	1.60386
blmh(2of2)	573	420.67	53	10.2589
mgrn1	3336	3182.18	565	14.4574
dtd2(1of2)	944	790.18	969	99.8537
akap12(1of2)	5837	5683.18	160.189	2.29514
arhgap5	7647	7493.18	246.848	2.68244
chrnb2(1of3)	2053	1899.18	3	0.128624
pcdh18(1of2)	4879	4725.18	10	0.172325
tbc1d2b	4824	4670.18	105	1.83072
znf235(14of148)	2071	1917.18	83.4948	3.5462
nlrc3(15of24)	5858	5704.18	7	0.0999244
selt(2of2)	1191	1037.18	818	64.2193
fam20c(4of6)	626	472.859	0	0
dusp26(5of5)	1333	1179.18	1.03267	0.0713099
arnt2(1of3)	356	216.291	0	0
papln(1of6)	1857	1703.18	1	0.0478086
phtf2(2of2)	4112	3958.18	79.0892	1.627
clptm1l(1of2)	2082	1928.18	6	0.253379
tp53rk	1012	858.18	89	8.44458
dscam(2of3)	8578	8424.18	28	0.270643
btg4(1of2)	1844	1690.18	731	35.2169
mov10(2of2)	3276	3122.18	214	5.58114
col11a1(2of4)	7030	6876.18	68	0.805246
calcoco1(1of2)	3725	3571.18	1798.79	41.0143
urm1	927	773.18	289	30.4357
cul4b(1of2)	4030	3876.18	404	8.4868
msi2	2393	2239.18	33	1.20003
gpc3	2863	2709.18	21	0.631173
synj2bp	1628	1474.18	1117	61.6978
h3f3a(3of6)	1729	1575.18	1480.62	76.5383
lpcat1(3of3)	2296	2142.18	11.427	0.434352
cep152	5901	5747.18	33	0.467548
zp1(2of5)	1181	1027.18	91	7.21376
iscu(1of2)	888	734.18	400	44.3633
tcf25	2259	2105.18	364	14.0792
dap	1782	1628.18	5258	262.957
gapdh(2of2)	1212	1058.18	0	0
gpc6(2of4)	4324	4170.18	179	3.49514
prss3(2of2)	1286	1132.18	3	0.215761
mxd1(1of2)	1602	1448.18	64	3.59852
chmp5(1of2)	1038	884.18	1737	159.965
myrip(2of2)	5072	4918.18	17.7551	0.293958
lin7b	1613	1459.18	26	1.45088
abcb11(2of2)	5103	4949.18	3	0.0493577
slc22a3	1283	1129.18	177.995	12.8355
tdrd5	3394	3240.18	17	0.427215
fcgbp(1of3)	10130	9976.18	389.539	3.17946
znf235(62of148)	2227	2073.18	452	17.7529
mrc2(12of12)	1669	1515.18	8.85008	0.475609
srgap3(2of4)	3170	3016.18	48	1.29584
cish(1of2)	1843	1689.18	13	0.626663
tmem51(2of2)	2335	2181.18	54	2.0159
cfap99	2008	1854.18	45	1.97618
c21orf62	1610	1456.18	329	18.397
gabbr1(1of3)	1373	1219.18	89	5.94414
LOC107391421	2747	2593.18	30.6458	0.962289
sh3rf1	6694	6540.18	675.079	8.40489
iqgap1(2of2)	5657	5503.18	44	0.651037
fam78a	2546	2392.18	9	0.306348
LOC107397346	1124	970.18	102.159	8.57418
samd3(1of10)	4078	3924.18	69.8193	1.44875
ehbp1(1of2)	9939	9785.18	57	0.474322
nucb1	1993	1839.18	964	42.6795
ubxn4	2040	1886.18	2961	127.827
mog(1of3)	1109	955.18	7	0.596732
mthfd2	2008	1854.18	59	2.591
crcp	1457	1303.18	402	25.1182
eif2s3	1808	1654.18	3148	154.96
zbtb48(1of2)	12619	12465.2	32	0.209035
sptbn1(6of6)	5675	5521.18	27	0.398198
hdac9	3276	3122.18	68.194	1.7785
figf	1657	1503.18	6	0.325018
auh	1693	1539.18	234	12.3792
bcas2	2417	2263.18	884	31.8053
mrps18a	1103	949.18	2609.07	223.822
elavl1(1of2)	1573	1419.18	2325	133.399
mrpl2	1081	927.18	3035	266.539
fam173a(2of2)	1189	1035.18	9272	729.33
ptpre(2of2)	3241	3087.18	59.0219	1.55675
nfix(1of3)	7304	7150.18	9.50877	0.108286
zc3h3	2982	2828.18	79.6123	2.29213
ugt2a2(5of7)	1823	1669.18	4	0.19513
fanci	4707	4553.18	36.7788	0.657732
ash1l(2of2)	6638	6484.18	209	2.62457
mysm1	3017	2863.18	5403	153.657
dhx15(1of2)	2699	2545.18	739	23.6425
ext1(4of4)	5289	5135.18	135.01	2.14081
igfbp5(2of2)	1989	1835.18	2	0.0887397
LOC107373368	1368	1214.18	8.67248	0.581603
pik3ip1	2113	1959.18	1706	70.9041
dnajc25	1910	1756.18	451	20.911
slitrk3(2of2)	4778	4624.18	13.0087	0.229068
ap1b1	4244	4090.18	117.504	2.33925
rttn	6877	6723.18	40	0.484453
csmd3(8of9)	5437	5283.18	13	0.200362
sept7(3of3)	2043	1889.18	437	18.8354
c8orf82	1659	1505.18	107.072	5.79234
znf146(5of7)	1256	1102.18	839.683	62.034
st8sia2	1792	1638.18	39	1.93852
txlna	3014	2860.18	1044	29.7217
LOC107389541	2979	2825.18	8	0.230574
usp53(1of2)	4736	4582.18	46	0.817434
c1orf131	1970	1816.18	95.1057	4.26397
ncoa1	8825	8671.18	335.688	3.15227
atad2(2of2)	4031	3877.18	4	0.0840061
dapk2	2075	1921.18	575	24.3706
tm2d1	797	643.246	894	113.169
slc30a10	1931	1777.18	12	0.549815
tatdn1	1455	1301.18	41	2.56574
zfp574	3962	3808.18	87	1.86024
eno1	1895	1741.18	3080	144.037
itga6(1of3)	3884	3730.18	62	1.35341
srrm5	1996	1842.18	30.4763	1.34709
guf1	2331	2177.18	242	9.05082
ap3m2	1977	1823.18	242	10.8082
cadm2(2of3)	3105	2951.18	96	2.64876
caskin1(2of5)	3300	3146.18	90.493	2.34206
glyatl3	1406	1252.18	75.931	4.93763
numa1	6183	6029.18	78	1.05342
mical3(2of6)	573	420.67	0	0
tjp1(1of2)	7574	7420.18	285	3.1275
usp12(1of5)	2246	2092.18	8	0.311356
eml2(1of2)	895	741.18	3.03986	0.333962
nefl(1of3)	2226	2072.18	3	0.117886
tmem53(3of3)	1498	1344.18	0	0
map3k7	3107	2953.18	2295.3	63.2873
chpf	5545	5391.18	26.3388	0.397813
nol4l(1of2)	2639	2485.18	28	0.917417
dffa	1509	1355.18	103	6.18881
sms	2193	2039.18	2930	116.998
irak1bp1	893	739.18	112.945	12.4419
LOC107389053	5125	4971.18	550.216	9.0124
cttnbp2	5646	5492.18	249	3.69166
tjp2	4582	4428.18	376.552	6.92416
rock2(2of4)	2492	2338.18	7.88639	0.274642
slc18a3(2of2)	2492	2338.18	35	1.21887
rtl1(8of17)	528	376.823	18.4187	3.98005
use1	1411	1257.18	321.309	20.811
fzd4	4035	3881.18	176	3.69246
cdh23(1of3)	1577	1423.18	0	0
pdzd11	1636	1482.18	521.267	28.6369
asap2(1of2)	4547	4393.18	1018	18.8684
axdnd1	3384	3230.18	17.6523	0.444982
LOC107385466	1633	1479.18	164	9.02796
rps6kc1	4607	4453.18	56	1.02396
hectd3	2952	2798.18	70	2.03699
spata2(2of2)	1952	1798.18	607	27.4867
kcmf1(1of2)	2350	2196.18	4340	160.912
gas1(2of3)	3567	3413.18	449	10.7116
mpst(1of2)	2746	2592.18	248.873	7.81772
foxh1(1of2)	1952	1798.18	11	0.498111
flad1	1940	1786.18	70	3.19109
fads2(1of4)	1859	1705.18	15	0.716288
ate1	2073	1919.18	333	14.1285
fbxo40(2of3)	3503	3349.18	5	0.121562
arhgef18(1of2)	7298	7144.18	182	2.07437
cd200r1	1998	1844.18	8	0.353227
dhdh(2of3)	1147	993.18	226	18.5288
hsd11b1l(1of2)	1603	1449.18	189.961	10.6735
tacc2	10425	10271.2	331	2.62406
ubn1	2820	2666.18	7	0.213784
sort1(2of3)	5015	4861.18	151	2.52931
papln(2of6)	1351	1197.18	8.93078	0.60743
sertm1	1688	1534.18	29.0164	1.54005
igsf21	2912	2758.18	9	0.265697
pde4dip(2of3)	8046	7892.18	28	0.288887
wwox	1985	1831.18	94.586	4.20593
pet117	282	154.102	9	4.75556
ninj1(2of2)	1260	1106.18	4	0.294443
LOC107377679	1425	1271.18	238	15.2453
aldob	1404	1250.18	5590	364.088
nalcn	6047	5893.18	47	0.649404
phf5a	501	350.77	416	96.5691
adcy2(1of4)	4818	4664.18	43.2084	0.754327
ufl1	2651	2497.18	1142	37.2377
pknox2	3377	3223.18	29.0846	0.734759
tex2(4of4)	3664	3510.18	9	0.208776
slc29a3	2120	1966.18	49.7143	2.05885
tmem132d(7of7)	3419	3265.18	8	0.199503
zfp280d	4121	3967.18	452	9.27734
hcrtr2	2235	2081.18	4.3645	0.170762
grip2	5291	5137.18	13.816	0.21899
ccdc149(1of2)	2463	2309.18	31	1.09313
cib1	892	738.18	82	9.0452
neu1(1of2)	1881	1727.18	100.93	4.75829
clspn	4382	4228.18	81	1.55991
gpat4(1of2)	3008	2854.18	520	14.835
snx22	1247	1093.18	1477	110.016
adssl1	1601	1447.18	31	1.74424
rec114	996	842.18	10	0.966856
tmem55a	1143	989.18	1371	112.857
ptdss1(4of4)	2560	2406.18	734.72	24.8634
klf11(2of2)	2229	2075.18	230	9.02483
nat16(1of2)	2185	2031.18	21	0.841856
