target_id	length	eff_length	est_counts	tpm
pax6(4of4)	1522	1370.12	1	0.0755121
fgf22	3384	3232.12	0	0
cdk14(3of3)	461	314.003	2	0.658982
ccni2	2524	2372.12	1204.84	52.5494
polq	5318	5166.12	34	0.680911
fgf12(2of2)	4868	4716.12	187.645	4.1165
vps52	3162	3010.12	370	12.7173
rps29	345	208.68	2068	1025.29
cfap46(1of2)	3396	3244.12	103.789	3.31002
sash1(2of2)	7689	7537.12	574.195	7.88189
pla2g1b(3of3)	2329	2177.12	4	0.190087
krt222	2245	2093.12	10	0.49429
pdp1(3of3)	2695	2543.12	2	0.0813653
mtus2(2of2)	2679	2527.12	12	0.491282
mtf2(2of2)	2345	2193.12	840.33	39.6427
lin37	1710	1558.12	842	55.9096
cfap46(2of2)	2985	2833.12	24.2108	0.884138
phf14	3730	3578.12	1052	30.4184
chd3(2of2)	8348	8196.12	31	0.391318
slc7a3	4392	4240.12	114	2.78165
nkx1_2	988	836.124	3	0.371216
ghsr(4of4)	2292	2140.12	5.22255	0.252476
cdhr5(3of3)	3497	3345.12	39.2446	1.21379
kdm2a(3of3)	3877	3725.12	98.6207	2.73907
fgf20(2of2)	1818	1666.12	14	0.869355
fgf4	924	772.124	0	0
cdh23(2of3)	6397	6245.12	18	0.2982
cdh23(3of3)	5108	4956.12	7	0.146128
ppp2r2b	3395	3243.12	361	11.5165
kdm6b(2of2)	8093	7941.12	1175	15.3085
sphk1(3of3)	4203	4051.12	103.154	2.63444
sirt1	2233	2081.12	45	2.23713
fgf3	1999	1847.12	11	0.616131
rps11	604	453.095	6062	1384.21
myo19	3063	2911.12	14	0.497558
fgf17	720	568.457	38	6.91612
rpl13	948	796.124	13613	1769.09
lect1(2of2)	1771	1619.12	3	0.191698
rnaseh2a(1of2)	879	727.201	73	10.3859
rnaseh2a(2of2)	1087	935.124	142.682	15.7862
rpl32	525	375.484	14504	3996.44
creb1(5of5)	1396	1244.12	45	3.74219
prkab1(2of2)	1730	1578.12	2390	156.687
slc1a2(3of3)	3930	3778.12	15	0.410763
gabrb3(3of3)	1853	1701.12	1	0.0608192
c12orf65	699	547.457	190	35.9071
setd1b(3of3)	7551	7399.12	165.515	2.31437
prdm2(2of2)	6595	6443.12	485.318	7.79303
hoxa7	996	844.124	534.298	65.4868
trpc7(1of2)	3233	3081.12	7	0.235053
xcr1(2of4)	1090	938.124	0	0
cep112	3057	2905.12	90	3.20519
idh2(2of2)	1777	1625.12	427	27.1843
grb7	2726	2574.12	99	3.97908
ttc30a1	1814	1662.12	76	4.73071
ppp1r13b(1of2)	4651	4499.12	278	6.39283
bcl9l(1of2)	5353	5201.12	62.5664	1.24457
hipk2(5of6)	4244	4092.12	22	0.556225
bloc1s4	1673	1521.12	407	27.6826
bphl	1251	1099.12	136	12.8017
fam184a(1of2)	4461	4309.12	47.38	1.13758
zfp330	1254	1102.12	245	22.9992
gfra1(5of7)	2172	2020.12	11	0.563367
st6galnac6	2249	2097.12	778.393	38.4018
chrnb1(2of2)	2987	2835.12	168	6.13075
cldn19(2of4)	1795	1643.12	3	0.188898
pnp(3of5)	1943	1791.12	35	2.02171
cops4	1687	1535.12	2792	188.169
LOC107372748	1209	1057.12	624	61.071
gale	1368	1216.12	118	10.0388
lcp2(1of2)	1717	1565.12	56	3.70182
acaa2	1760	1608.12	82	5.27559
exosc9	1497	1345.12	317	24.3822
wdr73	2271	2119.12	121	5.90752
chrna4	2777	2625.12	80.1473	3.15875
prpf39(1of2)	3001	2849.12	1691	61.4057
zcchc8	2425	2273.12	359	16.3398
anapc15	1978	1826.12	58	3.28605
csf1r(2of2)	4048	3896.12	15	0.398323
capsl	951	799.124	23	2.97776
rpusd4	1375	1223.12	374	31.6357
hist1h1b(1of6)	1338	1186.12	16	1.39562
tmem100(1of2)	1399	1247.12	66	5.47534
trerf1(1of2)	1993	1841.12	1	0.0561945
msh6	5452	5300.12	231.895	4.5267
znf235(31of148)	2101	1949.12	136.184	7.22872
fam83h(1of2)	7544	7392.12	287	4.01688
pcdh1(2of2)	4943	4791.12	13.3949	0.289253
lsamp	1957	1805.12	85.5184	4.9015
huwe1	14690	14538.1	4088	29.0924
tapbp	1820	1668.12	3	0.186067
ccdc90b	1162	1010.12	323	33.083
txn2	931	779.124	1610	213.794
LOC107396618	1471	1319.12	3	0.235295
zscan22(1of6)	1284	1132.12	260.856	23.8387
tmem229a	3057	2905.12	26	0.925945
tnfaip8l3	1407	1255.12	4	0.329723
trim33(2of2)	4263	4111.12	779	19.6044
tnmd	1121	969.124	10	1.06757
sgms2(1of2)	1664	1512.12	72	4.92631
c11orf31	669	517.457	142	28.3917
hspd1	2406	2254.12	272	12.4844
plaa	2629	2477.12	52	2.17186
cers5(2of2)	1769	1617.12	59	3.77472
cxorf21	3671	3519.12	57	1.67578
ier3ip1(1of2)	618	467.004	1312	290.663
htr3a(4of11)	1953	1801.12	6	0.344655
rnd2(2of2)	1666	1514.12	173	11.8212
lcmt2	2407	2255.12	223	10.2308
serpini1	1617	1465.12	38	2.6834
LOC107383633	1566	1414.12	13	0.951113
csmd3(7of9)	3906	3754.12	38	1.04725
rab27b(2of2)	3663	3511.12	25	0.736666
jag2(2of2)	5861	5709.12	360	6.52393
zbtb39	4003	3851.12	29	0.779089
brd7	2004	1852.12	159	8.88185
LOC107372370	2401	2249.12	822	37.8125
schip1(2of3)	1727	1575.12	20	1.31369
nqo1(2of6)	992	840.124	10.7003	1.31773
ppil3	1088	936.124	347	38.3506
prr16(1of2)	2696	2544.12	3.02866	0.123165
LOC107395317	549	398.903	0	0
LOC107382444	1404	1252.12	4	0.330513
fpgs	2926	2774.12	244	9.09998
lrriq1	4375	4223.12	36	0.881952
cetn3	1119	967.124	229	24.498
rab1a(3of3)	1747	1595.12	563.845	36.5714
c1orf112	3098	2946.12	92	3.23082
znf721(2of2)	2452	2300.12	401.843	18.0751
cdh18	3633	3481.12	13.7681	0.409197
runx1t1	5292	5140.12	53.2619	1.07206
kiaa1324l(3of3)	4699	4547.12	16.6028	0.377764
glrx2	1214	1062.12	95	9.2539
irf8(2of2)	2087	1935.12	7	0.374253
ankrd63(2of2)	2030	1878.12	0	0
arhgap44(2of2)	4675	4523.12	18.0697	0.413322
nol10	2488	2336.12	34	1.50577
gipc1(2of2)	2508	2356.12	114.896	5.04526
nlrx1(1of2)	905	753.201	27	3.70877
scarb2(2of3)	3460	3308.12	638	19.9533
atg9a(1of2)	6178	6026.12	338.526	5.81207
pvr(2of2)	2161	2009.12	15.1882	0.782125
cadm2(1of3)	3162	3010.12	10	0.34371
mmadhc(2of2)	2764	2612.12	441	17.4671
ogdh(2of2)	4412	4260.12	278	6.75148
ehbp1l1	8981	8829.12	321.178	3.76361
zdhhc8(3of3)	3023	2871.12	4	0.14414
tra2b(1of2)	1477	1325.12	240	18.7383
LOC107378154	1251	1099.12	1	0.0941304
myl1(1of2)	1209	1057.12	970.614	94.9942
plod1	3306	3154.12	1271	41.6911
ces1	2591	2439.12	7	0.296921
wfdc3(5of7)	678	526.457	1	0.196523
pnpla2(3of5)	2664	2512.12	31	1.27672
camsap1(2of2)	5158	5006.12	23	0.475338
capn3(2of2)	4739	4587.12	28.7375	0.648165
laptm4b(2of2)	2346	2194.12	108	5.09259
rbm15b	3588	3436.12	93	2.80021
LOC107382835	3617	3465.12	109	3.2545
elp5	1145	993.124	504	52.5053
ticrr	6238	6086.12	43	0.730978
tnip1(1of4)	1229	1077.12	23	2.20922
ackr4(2of2)	1470	1318.12	1	0.0784911
rps18	921	769.201	18529	2492.23
tmem151b(3of3)	3160	3008.12	0	0
otop1	3578	3426.12	7	0.211384
cxcl1(2of2)	1001	849.124	0	0
nccrp1	1296	1144.12	1842	166.569
tmem208	1305	1153.12	133	11.9331
msantd1	1581	1429.12	26	1.88226
wdr4	1701	1549.12	1616	107.927
prokr2(1of2)	1919	1767.12	14	0.819667
moxd2	3023	2871.12	17	0.612595
gabrr2(3of3)	1896	1744.12	71.6688	4.25138
zkscan2(1of2)	1067	915.124	186.614	21.098
zscan22(2of6)	2833	2681.12	1452.32	56.0431
ttc16	1965	1813.12	22	1.25537
cd2ap	3134	2982.12	184	6.38364
ptprj	7223	7071.12	204	2.98482
rag2	2279	2127.12	2	0.0972778
ppp2r2d	2875	2723.12	1100	41.7928
snai2(3of3)	1100	948.124	27	2.94629
slc48a1(1of2)	1753	1601.12	353.337	22.8318
utp20	8888	8736.12	128	1.51589
camkk2	2992	2840.12	242	8.81565
rmdn2	5154	5002.12	261.354	5.4057
bbs7	3146	2994.12	83	2.86804
actr2(2of2)	2492	2340.12	258.437	11.4259
tk1	1244	1092.12	167	15.8205
pfkp(2of2)	3184	3032.12	12	0.409459
gipc1(1of2)	1967	1815.12	53	3.02097
zbtb26	2058	1906.12	300.702	16.3215
tnk2(2of3)	5143	4991.12	41	0.849889
igfals	2232	2080.12	10	0.497379
lztr1(2of2)	1534	1382.12	184	13.7736
notch1(3of3)	3213	3061.12	55	1.85891
heatr5b	6475	6323.12	69	1.129
fgfr3	6577	6425.12	360	5.79692
add3(2of2)	4617	4465.12	450.886	10.4474
rims1(2of2)	3313	3161.12	24.8783	0.814247
dcbld2(1of2)	3266	3114.12	140	4.65124
tecpr2(4of4)	1711	1559.12	8.93961	0.593218
myo7a(2of8)	1863	1711.12	15	0.906956
usf2(1of2)	3363	3211.12	620	19.9761
pcdhb16(3of3)	3320	3168.12	1.09248	0.0356769
parg(3of3)	2734	2582.12	3	0.120204
pcdh7(2of2)	7997	7845.12	39.6638	0.523083
mapk10	5696	5544.12	99.2754	1.85261
psmg4	604	453.095	485	110.746
mid1ip1(4of4)	2659	2507.12	29.158	1.20326
plbd2	1920	1768.12	430	25.1613
gpr158(1of2)	6421	6269.12	129.975	2.14501
hist1h4c(5of12)	1266	1114.12	21.1953	1.96826
clec3b(1of2)	1201	1049.12	2	0.197233
crtc3	5270	5118.12	341	6.89319
ccdc53	2397	2245.12	386.717	17.8209
sike1	1797	1645.12	210	13.2068
donson	2615	2463.12	27.8652	1.17045
bora	2268	2116.12	2	0.0977835
dido1(2of2)	11079	10927.1	1094	10.3583
nrg2(3of3)	2417	2265.12	21	0.959188
prodh2	1767	1615.12	9.62544	0.616582
zbtb21	4560	4408.12	408	9.57597
heatr6	3972	3820.12	64.4752	1.74619
gabrr2(1of3)	2244	2092.12	47.4157	2.34483
mcoln2	3761	3609.12	14	0.401331
prmt6	1270	1118.12	23	2.12821
ddx11	3418	3266.12	51.8795	1.64339
cyp4f22	2111	1959.12	354.11	18.7005
rnd1(2of2)	3201	3049.12	81.2593	2.75724
khdrbs1(2of2)	2478	2326.12	2793	124.227
otud6b	1305	1153.12	56	5.02445
trmt2b(1of2)	1909	1757.12	57.5293	3.38737
zfp503(1of2)	2627	2475.12	210	8.77807
kcnma1(1of2)	9013	8861.12	16	0.186813
zp3(7of19)	1223	1071.12	3	0.289773
pik3cd	4795	4643.12	4	0.0891305
capn5(2of4)	2604	2452.12	6	0.253154
neb(3of7)	19120	18968.1	188	1.02544
hipk2(1of6)	4761	4609.12	141.675	3.18018
rims2(4of4)	3902	3750.12	3.78068	0.104304
dnajc8	1696	1544.12	242	16.2147
smarca4(1of2)	6002	5850.12	13	0.229908
anp32e(1of2)	2611	2459.12	3015	126.848
gnl2	2589	2437.12	4424	187.808
c22orf23	825	673.271	123	18.9013
gstt2b(1of2)	907	755.201	3	0.410994
slco3a1(3of3)	3126	2974.12	20.4615	0.711797
rpl8	856	704.201	37952	5575.89
rgs8(1of2)	1467	1315.12	35.0391	2.75653
chrm4(2of2)	1747	1595.12	1	0.0648608
prkrir(5of5)	8212	8060.12	943	12.1045
gpr183(1of4)	1630	1478.12	0	0
c11orf88	638	486.908	2	0.424971
mef2c(2of3)	3384	3232.12	13	0.416133
gtpbp4	2660	2508.12	9467	390.517
arl5b(1of2)	1727	1575.12	970	63.7138
haus4	1344	1192.12	147	12.7577
uqcrc1	1904	1752.12	684	40.3894
timm17a	1336	1184.12	1369	119.614
hsd17b3	1390	1238.12	3	0.250688
tp63	2821	2669.12	23	0.891529
thap4(3of6)	968	816.124	22	2.78896
LOC107380904	3035	2883.12	22	0.78947
myo7a(5of8)	861	709.201	3	0.437651
myh9(2of2)	6121	5969.12	203.422	3.52585
lrrc27	1832	1680.12	7	0.431056
fam131b(1of2)	2342	2190.12	9.10833	0.430275
endod1(2of8)	2139	1987.12	28.8958	1.50448
cryba1(4of4)	1021	869.124	5	0.595202
gje1	1973	1821.12	164.858	9.36584
acvr2b(2of2)	2372	2220.12	18	0.838826
kalrn(1of2)	9818	9666.12	49.0581	0.525092
fam8a1(2of2)	1551	1399.12	231	17.0817
shank2(3of3)	9403	9251.12	8	0.0894689
LOC107389169	3380	3228.12	115	3.68574
ubox5	1993	1841.12	198	11.1265
fam110b(1of2)	2784	2632.12	83	3.26248
sspo(4of4)	562	411.701	8	2.01041
crb1(3of4)	4274	4122.12	7	0.175693
syde2(1of2)	4051	3899.12	103	2.73304
surf1	1107	955.124	193	20.9061
prrt1(1of2)	1875	1723.12	2	0.120085
eif2d	2095	1943.12	202	10.7554
ube2m(2of2)	1843	1691.12	15	0.917682
ube2q2(2of2)	3248	3096.12	2422	80.9342
znf112(5of5)	819	667.271	1	0.155051
oxa1l	1748	1596.12	1197	77.5897
zfp518a(2of2)	6780	6628.12	1259	19.6522
rapgef1(1of2)	3508	3356.12	4	0.12331
sept7(1of3)	2503	2351.12	327	14.3896
LOC107389325	1164	1012.12	2	0.204443
fam184a(2of2)	4904	4752.12	11	0.239487
cxcl10(1of3)	972	820.124	6.38282	0.80521
rdh16(2of2)	1467	1315.12	1.97348	0.155254
strn4	5664	5512.12	462.001	8.67163
ube3a(2of2)	3744	3592.12	257	7.40216
fgb	1919	1767.12	2	0.117095
ncf2(3of3)	1761	1609.12	10.101	0.649456
LOC107388366	2352	2200.12	292.054	13.7339
best2	2538	2386.12	3	0.130078
pmp2	565	414.701	4	0.997934
adcyap1(1of2)	3401	3249.12	68	2.16531
zbtb5(1of2)	2889	2737.12	12	0.45359
LOC107373567	1924	1772.12	15	0.875737
acot13	998	846.124	269	32.8923
siglec1(2of6)	1731	1579.12	5.78674	0.379135
tll2(2of2)	2417	2265.12	0	0
furin(2of2)	4933	4781.12	27.3628	0.592117
pip4k2c(2of2)	1764	1612.12	100	6.41768
dmbt1(2of3)	1479	1327.12	119	9.27709
lag3(1of2)	2587	2435.12	0	0
ermn	2460	2308.12	34.0234	1.52509
diaph3(3of4)	5187	5035.12	6	0.123287
pkd1(3of3)	15741	15589.1	291.017	1.9314
p2rx7(9of10)	632	480.956	0	0
dntt(3of3)	583	432.447	0	0
ptprc	4412	4260.12	11	0.267145
zc3h4(1of2)	2370	2218.12	2	0.0932869
gnaq(2of4)	2224	2072.12	14	0.699019
fev	1579	1427.12	2	0.144992
mboat7	3275	3123.12	465.717	15.428
LOC107388016	1893	1741.12	278.28	16.5359
wwc1	4274	4122.12	40	1.00396
opcml	3197	3045.12	11.8026	0.401003
cyp26c1	3032	2880.12	34	1.22136
stx3(2of2)	1660	1508.12	41	2.8127
LOC107391917	1327	1175.12	101	8.8923
emc3(2of2)	1122	970.124	1284	136.935
myo15b(2of2)	1679	1527.12	1.06442	0.0721133
msrb2	1224	1072.12	35	3.37753
insc(1of2)	2860	2708.12	5.48714	0.20963
zhx1(3of3)	3476	3324.12	7	0.21787
fgf13(2of2)	2654	2502.12	20.5401	0.849317
pla1a	1867	1715.12	9	0.542905
aptx	1302	1150.12	94	8.4559
mfap4(1of4)	2517	2365.12	109	4.76814
hook2	3269	3117.12	458	15.2016
pdpr	2777	2625.12	195	7.68531
gtf3c6	818	666.271	264	40.9949
p2rx7(10of10)	1034	882.124	1413.92	165.833
pitpnb(2of2)	3255	3103.12	178	5.93468
magi3(4of4)	4846	4694.12	6	0.132243
epo	2312	2160.12	12	0.57475
cldn4(12of19)	2085	1933.12	3	0.16056
nefh(5of6)	764	612.398	258	43.5876
scamp4	2028	1876.12	183	10.0917
fam134c	3077	2925.12	82	2.90032
ebi3	1547	1395.12	2	0.148318
dgat1(1of3)	2481	2329.12	560	24.8755
mfi2(1of2)	2967	2815.12	11.0115	0.404694
adcyap1(2of2)	2310	2158.12	7	0.335582
ifi27(3of3)	2643	2491.12	72.1721	2.99744
vcl(1of2)	4043	3891.12	6	0.159534
adam10(3of3)	2891	2739.12	19	0.717659
rsbn1	4350	4198.12	5320.87	131.131
kcnq1(2of2)	1005	853.124	2	0.242546
tdp1	2098	1946.12	1056	56.1397
ntrk2(1of2)	4725	4573.12	8.05437	0.18222
glra2	3105	2953.12	2	0.0700688
plk4	3186	3034.12	17	0.579685
ssbp1(1of2)	589	438.272	83.5085	19.7135
nfix(2of3)	1784	1632.12	3	0.190171
hipk2(2of6)	3805	3653.12	99.1205	2.80721
zfp516(1of2)	6358	6206.12	127.17	2.12002
blmh(2of2)	573	422.575	29	7.1002
mgrn1	3336	3184.12	504	16.3763
dtd2(1of2)	944	792.124	491	64.1305
akap12(1of2)	5837	5685.12	265.363	4.82922
arhgap5	7647	7495.12	511.68	7.06312
chrnb2(1of3)	2053	1901.12	5	0.272105
pcdh18(1of2)	4879	4727.12	19	0.415847
tbc1d2b	4824	4672.12	142	3.14449
znf235(14of148)	2071	1919.12	98.4079	5.30522
nlrc3(15of24)	5858	5706.12	7	0.126921
selt(2of2)	1191	1039.12	522	51.9732
fam20c(4of6)	626	475.004	0	0
dusp26(5of5)	1333	1181.12	8.54011	0.748074
arnt2(1of3)	356	218.668	0	0
papln(1of6)	1857	1705.12	1	0.0606765
phtf2(2of2)	4112	3960.12	86.2174	2.25249
clptm1l(1of2)	2082	1930.12	10	0.536033
tp53rk	1012	860.124	31	3.72887
dscam(2of3)	8578	8426.12	28	0.343801
btg4(1of2)	1844	1692.12	468	28.6148
mov10(2of2)	3276	3124.12	111	3.67596
col11a1(2of4)	7030	6878.12	56	0.842354
calcoco1(1of2)	3725	3573.12	2257.7	65.3724
urm1	927	775.124	117	15.6168
cul4b(1of2)	4030	3878.12	400	10.6712
msi2	2393	2241.12	20	0.923295
gpc3	2863	2711.12	36.6283	1.39779
synj2bp	1628	1476.12	1003	70.2999
h3f3a(3of6)	1729	1577.12	982.978	64.4844
lpcat1(3of3)	2296	2144.12	3.96854	0.191495
cep152	5901	5749.12	15	0.269939
zp1(2of5)	1181	1029.12	27	2.71439
iscu(1of2)	888	736.201	204	28.6688
tcf25	2259	2107.12	272	13.3554
dap	1782	1630.12	3525	223.725
gapdh(2of2)	1212	1060.12	0	0
gpc6(2of4)	4324	4172.12	142	3.52134
prss3(2of2)	1286	1134.12	2	0.182451
mxd1(1of2)	1602	1450.12	48	3.42462
chmp5(1of2)	1038	886.124	1871	218.452
myrip(2of2)	5072	4920.12	22.8273	0.480014
lin7b	1613	1461.12	22	1.5578
abcb11(2of2)	5103	4951.12	9	0.188068
slc22a3	1283	1131.12	269.169	24.6202
tdrd5	3394	3242.12	11	0.351026
fcgbp(1of3)	10130	9978.12	355.645	3.68761
znf235(62of148)	2227	2075.12	329	16.4032
mrc2(12of12)	1669	1517.12	0	0
srgap3(2of4)	3170	3018.12	44	1.50832
cish(1of2)	1843	1691.12	16	0.978861
tmem51(2of2)	2335	2183.12	30	1.42174
cfap99	2008	1856.12	37	2.06239
c21orf62	1610	1458.12	299	21.2155
gabbr1(1of3)	1373	1221.12	109	9.23513
LOC107391421	2747	2595.12	33.7922	1.34721
sh3rf1	6694	6542.12	599.296	9.47761
iqgap1(2of2)	5657	5505.12	78	1.4659
fam78a	2546	2394.12	3	0.129644
LOC107397346	1124	972.124	37.2308	3.96239
samd3(1of10)	4078	3926.12	73.7191	1.94264
ehbp1(1of2)	9939	9787.12	89	0.940831
nucb1	1993	1841.12	618	34.7282
ubxn4	2040	1888.12	2079	113.92
mog(1of3)	1109	957.124	1	0.108096
mthfd2	2008	1856.12	24	1.33777
crcp	1457	1305.12	252	19.9768
eif2s3	1808	1656.12	2800	174.921
zbtb48(1of2)	12619	12467.1	22	0.182571
sptbn1(6of6)	5675	5523.12	16	0.299717
hdac9	3276	3124.12	57.6019	1.90759
figf	1657	1505.12	2	0.137478
auh	1693	1541.12	113	7.58608
bcas2	2417	2265.12	659	30.1002
mrps18a	1103	951.124	2256.38	245.444
elavl1(1of2)	1573	1421.12	1679	122.235
mrpl2	1081	929.124	2207	245.757
fam173a(2of2)	1189	1037.12	6857	684.038
ptpre(2of2)	3241	3089.12	56.0588	1.87752
nfix(1of3)	7304	7152.12	6.63449	0.095973
zc3h3	2982	2830.12	62.3645	2.27986
ugt2a2(5of7)	1823	1671.12	0	0
fanci	4707	4555.12	42.3181	0.961174
ash1l(2of2)	6638	6486.12	532	8.486
mysm1	3017	2865.12	5095	183.983
dhx15(1of2)	2699	2547.12	598	24.29
ext1(4of4)	5289	5137.12	86	1.73203
igfbp5(2of2)	1989	1837.12	2	0.112634
LOC107373368	1368	1216.12	6.74619	0.573928
pik3ip1	2113	1961.12	1327	70.0071
dnajc25	1910	1758.12	245	14.4176
slitrk3(2of2)	4778	4626.12	14.0113	0.313356
ap1b1	4244	4092.12	100.636	2.54438
rttn	6877	6725.12	19	0.292301
csmd3(8of9)	5437	5285.12	3.28099	0.0642282
sept7(3of3)	2043	1891.12	216	11.8171
c8orf82	1659	1507.12	113.441	7.78748
znf146(5of7)	1256	1104.12	576.961	54.0636
st8sia2	1792	1640.12	25	1.57703
txlna	3014	2862.12	1132	40.9199
LOC107389541	2979	2827.12	5	0.182979
usp53(1of2)	4736	4584.12	66	1.48958
c1orf131	1970	1818.12	49.5515	2.81974
ncoa1	8825	8673.12	427.93	5.10475
atad2(2of2)	4031	3879.12	9	0.240041
dapk2	2075	1923.12	374	20.1206
tm2d1	797	645.271	670	107.426
slc30a10	1931	1779.12	4	0.232611
tatdn1	1455	1303.12	7	0.555762
zfp574	3962	3810.12	68	1.84649
eno1	1895	1743.12	2504	148.622
itga6(1of3)	3884	3732.12	41	1.13659
srrm5	1996	1844.12	26.5555	1.48985
guf1	2331	2179.12	148	7.02678
ap3m2	1977	1825.12	155	8.7865
cadm2(2of3)	3105	2953.12	60	2.10206
caskin1(2of5)	3300	3148.12	63.7119	2.09385
glyatl3	1406	1254.12	12.5072	1.0318
numa1	6183	6031.12	94	1.61252
mical3(2of6)	573	422.575	0	0
tjp1(1of2)	7574	7422.12	247	3.44307
usp12(1of5)	2246	2094.12	7	0.345838
eml2(1of2)	895	743.201	1.01445	0.141222
nefl(1of3)	2226	2074.12	2	0.0997635
tmem53(3of3)	1498	1346.12	3	0.230575
map3k7	3107	2955.12	1899.87	66.5158
chpf	5545	5393.12	13	0.24939
nol4l(1of2)	2639	2487.12	72	2.9951
dffa	1509	1357.12	85	6.48001
sms	2193	2041.12	2325	117.85
irak1bp1	893	741.201	48	6.70011
LOC107389053	5125	4973.12	611.061	12.7125
cttnbp2	5646	5494.12	349	6.57209
tjp2	4582	4430.12	340.573	7.95373
rock2(2of4)	2492	2340.12	8.59369	0.379942
slc18a3(2of2)	2492	2340.12	24	1.06108
rtl1(8of17)	528	378.37	11.5183	3.14954
use1	1411	1259.12	192.625	15.8278
fzd4	4035	3883.12	177	4.71594
cdh23(1of3)	1577	1425.12	0	0
pdzd11	1636	1484.12	348.191	24.273
asap2(1of2)	4547	4395.12	1476	34.745
axdnd1	3384	3232.12	28.6051	0.915657
LOC107385466	1633	1481.12	107	7.47427
rps6kc1	4607	4455.12	56	1.30048
hectd3	2952	2800.12	27	0.997615
spata2(2of2)	1952	1800.12	448	25.7485
kcmf1(1of2)	2350	2198.12	2784	131.037
gas1(2of3)	3567	3415.12	457	13.8448
mpst(1of2)	2746	2594.12	279.62	11.152
foxh1(1of2)	1952	1800.12	3	0.172423
flad1	1940	1788.12	33	1.90938
fads2(1of4)	1859	1707.12	5	0.303027
ate1	2073	1921.12	227	12.2249
fbxo40(2of3)	3503	3351.12	0	0
arhgef18(1of2)	7298	7146.12	223.427	3.23476
cd200r1	1998	1846.12	7	0.392296
dhdh(2of3)	1147	995.124	128	13.3079
hsd11b1l(1of2)	1603	1451.12	198.613	14.1605
tacc2	10425	10273.1	363	3.65578
ubn1	2820	2668.12	5	0.193883
sort1(2of3)	5015	4863.12	147	3.12736
papln(2of6)	1351	1199.12	0	0
sertm1	1688	1536.12	11.3956	0.767515
igsf21	2912	2760.12	10	0.374842
pde4dip(2of3)	8046	7894.12	22	0.288334
wwox	1985	1833.12	40.6601	2.29484
pet117	282	155.942	7	4.64419
ninj1(2of2)	1260	1108.12	1	0.0933659
LOC107377679	1425	1273.12	145	11.7835
aldob	1404	1252.12	6546	540.885
nalcn	6047	5895.12	38	0.66691
phf5a	501	352.396	224	65.7648
adcy2(1of4)	4818	4666.12	19.0652	0.422729
ufl1	2651	2499.12	773	32.0013
pknox2	3377	3225.12	24.0647	0.771987
tex2(4of4)	3664	3512.12	6	0.176749
slc29a3	2120	1968.12	29.9497	1.57441
tmem132d(7of7)	3419	3267.12	6	0.190004
zfp280d	4121	3969.12	391	10.192
hcrtr2	2235	2083.12	2.16017	0.107287
grip2	5291	5139.12	16.9042	0.340315
ccdc149(1of2)	2463	2311.12	88	3.93945
cib1	892	740.201	28	3.91368
neu1(1of2)	1881	1729.12	59	3.53022
clspn	4382	4230.12	104	2.54365
gpat4(1of2)	3008	2856.12	537	19.4524
snx22	1247	1095.12	997	94.1908
adssl1	1601	1449.12	16	1.14233
rec114	996	844.124	10	1.22566
tmem55a	1143	991.124	1011	105.536
ptdss1(4of4)	2560	2408.12	646.6	27.7801
klf11(2of2)	2229	2077.12	110	5.47907
nat16(1of2)	2185	2033.12	20	1.01775
