target_id	length	eff_length	est_counts	tpm
serpini1	1617	1483.02	8	0.540315
LOC107383633	1566	1432.02	21	1.46884
csmd3(7of9)	3906	3772.02	33	0.876282
rab27b(2of2)	3663	3529.02	24.0383	0.682266
jag2(2of2)	5861	5727.02	505	8.83215
zbtb39	4003	3869.02	53	1.37208
brd7	2004	1870.02	292	15.6401
LOC107372370	2401	2267.02	1611	71.1777
schip1(2of3)	1727	1593.02	8	0.503005
nqo1(2of6)	992	858.02	12.4438	1.45265
ppil3	1088	954.02	369	38.7412
prr16(1of2)	2696	2562.02	8.07277	0.315605
LOC107395317	549	415.503	0	0
LOC107382444	1404	1270.02	5	0.394333
fpgs	2926	2792.02	238	8.53812
lrriq1	4375	4241.02	150	3.54262
cetn3	1119	985.02	221	22.4725
rab1a(3of3)	1747	1613.02	487.031	30.2427
c1orf112	3098	2964.02	137	4.6296
znf721(2of2)	2452	2318.02	184.118	7.95578
cdh18	3633	3499.02	10.6835	0.305823
runx1t1	5292	5158.02	81.1642	1.57611
kiaa1324l(3of3)	4699	4565.02	47.1745	1.03507
glrx2	1214	1080.02	199	18.4555
irf8(2of2)	2087	1953.02	5	0.256429
ankrd63(2of2)	2030	1896.02	6	0.316966
arhgap44(2of2)	4675	4541.02	19.1116	0.421548
nol10	2488	2354.02	47	1.99982
gipc1(2of2)	2508	2374.02	53.57	2.26017
nlrx1(1of2)	905	771.02	41	5.32626
scarb2(2of3)	3460	3326.02	466	14.0335
atg9a(1of2)	6178	6044.02	310.156	5.13995
pvr(2of2)	2161	2027.02	11.8989	0.587965
cadm2(1of3)	3162	3028.02	3	0.0992354
mmadhc(2of2)	2764	2630.02	462	17.5949
ogdh(2of2)	4412	4278.02	320	7.49223
ehbp1l1	8981	8847.02	441.122	4.9942
zdhhc8(3of3)	3023	2889.02	4	0.13868
tra2b(1of2)	1477	1343.02	225	16.7805
LOC107378154	1251	1117.02	5	0.448346
myl1(1of2)	1209	1075.02	559.219	52.1037
plod1	3306	3172.02	1079	34.0714
ces1	2591	2457.02	9	0.366892
wfdc3(5of7)	678	544.141	6.01655	1.10749
pnpla2(3of5)	2664	2530.02	30	1.18768
camsap1(2of2)	5158	5024.02	28	0.558227
capn3(2of2)	4739	4605.02	59.2166	1.288
laptm4b(2of2)	2346	2212.02	105	4.75449
rbm15b	3588	3454.02	120	3.47985
LOC107382835	3617	3483.02	99	2.84697
elp5	1145	1011.02	378	37.4486
ticrr	6238	6104.02	41	0.672778
tnip1(1of4)	1229	1095.02	20	1.82941
ackr4(2of2)	1470	1336.02	3	0.224912
rps18	921	787.02	21326	2714.11
tmem151b(3of3)	3160	3026.02	8	0.264803
otop1	3578	3444.02	6	0.174498
cxcl1(2of2)	1001	867.02	6	0.693148
nccrp1	1296	1162.02	1533	132.139
tmem208	1305	1171.02	99	8.46788
msantd1	1581	1447.02	39	2.69957
wdr4	1701	1567.02	1109	70.8861
prokr2(1of2)	1919	1785.02	20	1.12225
moxd2	3023	2889.02	37	1.28279
gabrr2(3of3)	1896	1762.02	110.439	6.27791
zkscan2(1of2)	1067	933.02	162.406	17.4347
zscan22(2of6)	2833	2699.02	1118.59	41.5117
ttc16	1965	1831.02	53	2.89926
cd2ap	3134	3000.02	153	5.10824
ptprj	7223	7089.02	199	2.81171
rag2	2279	2145.02	9	0.420257
ppp2r2d	2875	2741.02	1059.85	38.7288
snai2(3of3)	1100	966.02	15	1.55528
slc48a1(1of2)	1753	1619.02	245.103	15.1635
utp20	8888	8754.02	175	2.00232
camkk2	2992	2858.02	243	8.51618
rmdn2	5154	5020.02	218.645	4.36253
bbs7	3146	3012.02	76	2.52732
actr2(2of2)	2492	2358.02	209.616	8.9039
tk1	1244	1110.02	86	7.76018
pfkp(2of2)	3184	3050.02	35.8968	1.17885
gipc1(1of2)	1967	1833.02	29.6447	1.61988
zbtb26	2058	1924.02	184.861	9.62364
tnk2(2of3)	5143	5009.02	38	0.759862
igfals	2232	2098.02	3	0.143224
lztr1(2of2)	1534	1400.02	214	15.3103
notch1(3of3)	3213	3079.02	41	1.33375
heatr5b	6475	6341.02	59	0.931959
fgfr3	6577	6443.02	427	6.63808
add3(2of2)	4617	4483.02	518.133	11.5764
rims1(2of2)	3313	3179.02	22.6937	0.715015
dcbld2(1of2)	3266	3132.02	169	5.40463
tecpr2(4of4)	1711	1577.02	8	0.508109
myo7a(2of8)	1863	1729.02	25.4952	1.47694
usf2(1of2)	3363	3229.02	602	18.6737
pcdhb16(3of3)	3320	3186.02	12.2902	0.38638
parg(3of3)	2734	2600.02	7	0.269665
pcdh7(2of2)	7997	7863.02	55.0938	0.701807
mapk10	5696	5562.02	64.7208	1.16551
psmg4	604	470.236	659	140.37
mid1ip1(4of4)	2659	2525.02	47	1.86439
plbd2	1920	1786.02	378	21.1987
gpr158(1of2)	6421	6287.02	142.376	2.26828
hist1h4c(5of12)	1266	1132.02	37.5551	3.32291
clec3b(1of2)	1201	1067.02	5	0.469355
crtc3	5270	5136.02	341	6.65015
ccdc53	2397	2263.02	245.298	10.857
sike1	1797	1663.02	145	8.73322
donson	2615	2481.02	49.6578	2.00475
bora	2268	2134.02	4	0.187744
dido1(2of2)	11079	10945	1428	13.0682
nrg2(3of3)	2417	2283.02	21	0.921326
prodh2	1767	1633.02	10.5921	0.649673
zbtb21	4560	4426.02	328	7.42274
heatr6	3972	3838.02	85.0749	2.22023
gabrr2(1of3)	2244	2110.02	63.9661	3.03646
mcoln2	3761	3627.02	33	0.911314
prmt6	1270	1136.02	31	2.73325
ddx11	3418	3284.02	42.0429	1.2823
cyp4f22	2111	1977.02	1296.27	65.6732
rnd1(2of2)	3201	3067.02	88.3849	2.88646
khdrbs1(2of2)	2478	2344.02	1701	72.6854
otud6b	1305	1171.02	71	6.07293
trmt2b(1of2)	1909	1775.02	24.8865	1.40432
zfp503(1of2)	2627	2493.02	143	5.74532
kcnma1(1of2)	9013	8879.02	42	0.473793
zp3(7of19)	1223	1089.02	2	0.183949
pik3cd	4795	4661.02	25	0.537233
capn5(2of4)	2604	2470.02	3	0.121654
neb(3of7)	19120	18986	269.598	1.42229
hipk2(1of6)	4761	4627.02	146	3.1605
rims2(4of4)	3902	3768.02	2.33428	0.0620502
dnajc8	1696	1562.02	339	21.7379
smarca4(1of2)	6002	5868.02	8	0.136553
anp32e(1of2)	2611	2477.02	2212	89.4457
gnl2	2589	2455.02	3487	142.266
c22orf23	825	691.02	117	16.959
gstt2b(1of2)	907	773.02	3	0.388718
slco3a1(3of3)	3126	2992.02	28.3908	0.950425
rpl8	856	722.02	51848	7192.61
rgs8(1of2)	1467	1333.02	33.9135	2.54824
chrm4(2of2)	1747	1613.02	2	0.124192
prkrir(5of5)	8212	8078.02	1018	12.6225
gpr183(1of4)	1630	1496.02	5	0.334762
c11orf88	638	504.141	3	0.596037
mef2c(2of3)	3384	3250.02	20.0343	0.617435
gtpbp4	2660	2526.02	9577	379.749
arl5b(1of2)	1727	1593.02	654	41.1207
haus4	1344	1210.02	140	11.5888
uqcrc1	1904	1770.02	439	24.8422
timm17a	1336	1202.02	796	66.3293
hsd17b3	1390	1256.02	4	0.318983
tp63	2821	2687.02	64	2.38568
thap4(3of6)	968	834.02	15	1.80144
LOC107380904	3035	2901.02	18	0.621478
myo7a(5of8)	861	727.02	5	0.688854
myh9(2of2)	6121	5987.02	231.862	3.87903
lrrc27	1832	1698.02	4	0.235951
fam131b(1of2)	2342	2208.02	5	0.226815
endod1(2of8)	2139	2005.02	33.0101	1.64904
cryba1(4of4)	1021	887.02	4	0.45168
gje1	1973	1839.02	144.271	7.85773
acvr2b(2of2)	2372	2238.02	25	1.11887
kalrn(1of2)	9818	9684.02	42.9455	0.444187
fam8a1(2of2)	1551	1417.02	153	10.8148
shank2(3of3)	9403	9269.02	26	0.280959
LOC107389169	3380	3246.02	128	3.94969
ubox5	1993	1859.02	234	12.6077
fam110b(1of2)	2784	2650.02	92	3.4773
sspo(4of4)	562	428.42	8	1.87036
crb1(3of4)	4274	4140.02	7	0.169356
syde2(1of2)	4051	3917.02	149	3.81008
surf1	1107	973.02	145	14.9262
prrt1(1of2)	1875	1741.02	7	0.402715
eif2d	2095	1961.02	150	7.66149
ube2m(2of2)	1843	1709.02	20	1.17216
ube2q2(2of2)	3248	3114.02	2258	72.6284
znf112(5of5)	819	685.02	5	0.73109
oxa1l	1748	1614.02	1471	91.2867
zfp518a(2of2)	6780	6646.02	752	11.3334
rapgef1(1of2)	3508	3374.02	10	0.296863
sept7(1of3)	2503	2369.02	210.827	8.91378
LOC107389325	1164	1030.02	4	0.388972
fam184a(2of2)	4904	4770.02	12	0.251979
cxcl10(1of3)	972	838.02	14.317	1.7112
rdh16(2of2)	1467	1333.02	37.982	2.85394
strn4	5664	5530.02	606.688	10.9886
ube3a(2of2)	3744	3610.02	238	6.60346
fgb	1919	1785.02	4	0.224451
ncf2(3of3)	1761	1627.02	7.16345	0.440995
LOC107388366	2352	2218.02	195.877	8.84548
best2	2538	2404.02	7	0.291651
pmp2	565	431.42	0	0
adcyap1(1of2)	3401	3267.02	64	1.96215
zbtb5(1of2)	2889	2755.02	7	0.254494
LOC107373567	1924	1790.02	8	0.447647
acot13	998	864.02	352	40.8059
siglec1(2of6)	1731	1597.02	3.70455	0.232343
tll2(2of2)	2417	2283.02	7	0.307109
furin(2of2)	4933	4799.02	51.7259	1.07959
pip4k2c(2of2)	1764	1630.02	54	3.31822
dmbt1(2of3)	1479	1345.02	44	3.27663
lag3(1of2)	2587	2453.02	3	0.122497
ermn	2460	2326.02	40.6195	1.74914
diaph3(3of4)	5187	5053.02	16	0.317156
pkd1(3of3)	15741	15607	517.078	3.31848
p2rx7(9of10)	632	498.141	0	0
dntt(3of3)	583	449.375	0	0
ptprc	4412	4278.02	11	0.257545
zc3h4(1of2)	2370	2236.02	22	0.985487
gnaq(2of4)	2224	2090.02	31	1.48565
fev	1579	1445.02	2	0.138631
mboat7	3275	3141.02	570.985	18.2078
LOC107388016	1893	1759.02	289.328	16.4749
wwc1	4274	4140.02	27	0.653229
opcml	3197	3063.02	14.7545	0.48248
cyp26c1	3032	2898.02	29	1.00231
stx3(2of2)	1660	1526.02	18	1.18145
LOC107391917	1327	1193.02	153	12.8454
emc3(2of2)	1122	988.02	1369	138.785
myo15b(2of2)	1679	1545.02	4.18205	0.271118
msrb2	1224	1090.02	21	1.9297
insc(1of2)	2860	2726.02	6	0.220458
zhx1(3of3)	3476	3342.02	18	0.53947
fgf13(2of2)	2654	2520.02	16.8294	0.668909
pla1a	1867	1733.02	4	0.231185
aptx	1302	1168.02	65	5.574
mfap4(1of4)	2517	2383.02	186.691	7.84691
hook2	3269	3135.02	555	17.732
pdpr	2777	2643.02	161	6.1014
gtf3c6	818	684.02	301	44.0759
p2rx7(10of10)	1034	900.02	1474.43	164.087
pitpnb(2of2)	3255	3121.02	134	4.30043
magi3(4of4)	4846	4712.02	12	0.255081
epo	2312	2178.02	24	1.10371
cldn4(12of19)	2085	1951.02	4	0.205354
nefh(5of6)	764	630.02	304	48.3307
scamp4	2028	1894.02	128	6.76908
fam134c	3077	2943.02	77	2.6206
ebi3	1547	1413.02	5	0.354426
dgat1(1of3)	2481	2347.02	665	28.3798
mfi2(1of2)	2967	2833.02	6.00971	0.212475
adcyap1(2of2)	2310	2176.02	7	0.32221
ifi27(3of3)	2643	2509.02	134.091	5.35302
vcl(1of2)	4043	3909.02	10	0.256234
adam10(3of3)	2891	2757.02	14	0.508618
rsbn1	4350	4216.02	7022.14	166.829
kcnq1(2of2)	1005	871.02	3	0.344982
tdp1	2098	1964.02	798	40.6969
ntrk2(1of2)	4725	4591.02	15.2584	0.332892
glra2	3105	2971.02	3	0.101139
plk4	3186	3052.02	22	0.722003
ssbp1(1of2)	589	455.375	28.9491	6.36751
nfix(2of3)	1784	1650.02	3	0.182111
hipk2(2of6)	3805	3671.02	160.718	4.38512
zfp516(1of2)	6358	6224.02	150.457	2.42129
blmh(2of2)	573	439.42	29	6.61032
mgrn1	3336	3202.02	485	15.1713
dtd2(1of2)	944	810.02	584	72.2139
akap12(1of2)	5837	5703.02	237.11	4.16437
arhgap5	7647	7513.02	448.947	5.98528
chrnb2(1of3)	2053	1919.02	2	0.104389
pcdh18(1of2)	4879	4745.02	22.556	0.476133
tbc1d2b	4824	4690.02	158	3.37432
znf235(14of148)	2071	1937.02	76.2006	3.94029
nlrc3(15of24)	5858	5724.02	10	0.174986
selt(2of2)	1191	1057.02	291	27.5749
fam20c(4of6)	626	492.141	0	0
dusp26(5of5)	1333	1199.02	13.7516	1.14876
arnt2(1of3)	356	229.489	1.41398	0.617143
papln(1of6)	1857	1723.02	8	0.465054
phtf2(2of2)	4112	3978.02	82.0724	2.06649
clptm1l(1of2)	2082	1948.02	13	0.668427
tp53rk	1012	878.02	33	3.76455
dscam(2of3)	8578	8444.02	70	0.830334
btg4(1of2)	1844	1710.02	271	15.8735
mov10(2of2)	3276	3142.02	102	3.25159
col11a1(2of4)	7030	6896.02	82	1.19102
calcoco1(1of2)	3725	3591.02	2194.24	61.2027
urm1	927	793.02	147	18.5668
cul4b(1of2)	4030	3896.02	531	13.6514
msi2	2393	2259.02	31	1.3745
gpc3	2863	2729.02	37	1.358
synj2bp	1628	1494.02	539	36.1357
h3f3a(3of6)	1729	1595.02	733.06	46.0338
lpcat1(3of3)	2296	2162.02	5.31312	0.246147
cep152	5901	5767.02	24	0.416835
zp1(2of5)	1181	1047.02	60	5.73984
iscu(1of2)	888	754.02	151	20.0585
tcf25	2259	2125.02	332	15.6487
dap	1782	1648.02	2209	134.257
gapdh(2of2)	1212	1078.02	2	0.185826
gpc6(2of4)	4324	4190.02	201	4.8049
prss3(2of2)	1286	1152.02	3	0.260835
mxd1(1of2)	1602	1468.02	29	1.97865
chmp5(1of2)	1038	904.02	1199	132.845
myrip(2of2)	5072	4938.02	39.1017	0.793135
lin7b	1613	1479.02	26	1.76077
abcb11(2of2)	5103	4969.02	8	0.161259
slc22a3	1283	1149.02	371.24	32.3617
tdrd5	3394	3260.02	13	0.399417
fcgbp(1of3)	10130	9996.02	498.536	4.99544
znf235(62of148)	2227	2093.02	172	8.23112
mrc2(12of12)	1669	1535.02	6.49295	0.423674
srgap3(2of4)	3170	3036.02	20	0.659826
cish(1of2)	1843	1709.02	11	0.644688
tmem51(2of2)	2335	2201.02	21	0.955651
cfap99	2008	1874.02	94	5.02409
c21orf62	1610	1476.02	242	16.422
gabbr1(1of3)	1373	1239.02	88	7.11391
LOC107391421	2747	2613.02	41.0839	1.57483
sh3rf1	6694	6560.02	641.291	9.79161
iqgap1(2of2)	5657	5523.02	76	1.37829
fam78a	2546	2412.02	10	0.415263
LOC107397346	1124	990.02	55.3759	5.60249
samd3(1of10)	4078	3944.02	91.7149	2.32919
ehbp1(1of2)	9939	9805.02	91	0.929602
nucb1	1993	1859.02	396	21.3361
ubxn4	2040	1906.02	1636	85.9725
mog(1of3)	1109	975.02	3	0.308185
mthfd2	2008	1874.02	34	1.81722
crcp	1457	1323.02	197	14.9143
eif2s3	1808	1674.02	3127	187.099
zbtb48(1of2)	12619	12485	54	0.43322
sptbn1(6of6)	5675	5541.02	41	0.741136
hdac9	3276	3142.02	87.3674	2.78512
figf	1657	1523.02	12.9358	0.850728
auh	1693	1559.02	161	10.3438
bcas2	2417	2283.02	341	14.9606
mrps18a	1103	969.02	1386.76	143.341
elavl1(1of2)	1573	1439.02	1861	129.534
mrpl2	1081	947.02	2000	211.531
fam173a(2of2)	1189	1055.02	5407	513.333
ptpre(2of2)	3241	3107.02	67.165	2.16522
nfix(1of3)	7304	7170.02	17.8932	0.249961
zc3h3	2982	2848.02	44.2498	1.55622
ugt2a2(5of7)	1823	1689.02	3.0994	0.183801
fanci	4707	4573.02	21.817	0.477854
ash1l(2of2)	6638	6504.02	325	5.00502
mysm1	3017	2883.02	4601	159.848
dhx15(1of2)	2699	2565.02	555	21.6724
ext1(4of4)	5289	5155.02	132.187	2.5684
igfbp5(2of2)	1989	1855.02	4	0.215981
LOC107373368	1368	1234.02	10.3318	0.838606
pik3ip1	2113	1979.02	853	43.1721
dnajc25	1910	1776.02	215	12.1254
slitrk3(2of2)	4778	4644.02	11	0.237248
ap1b1	4244	4110.02	124.679	3.03846
rttn	6877	6743.02	28	0.415918
csmd3(8of9)	5437	5303.02	9	0.16999
sept7(3of3)	2043	1909.02	151	7.92265
c8orf82	1659	1525.02	75.0398	4.92856
znf146(5of7)	1256	1122.02	303.982	27.1363
st8sia2	1792	1658.02	36	2.17479
txlna	3014	2880.02	815	28.3443
LOC107389541	2979	2845.02	13	0.45768
usp53(1of2)	4736	4602.02	58	1.26236
c1orf131	1970	1836.02	58.0925	3.16918
ncoa1	8825	8691.02	271.861	3.13314
atad2(2of2)	4031	3897.02	8	0.205618
dapk2	2075	1941.02	499	25.7498
tm2d1	797	663.02	761	114.964
slc30a10	1931	1797.02	5	0.27869
tatdn1	1455	1321.02	11	0.834041
zfp574	3962	3828.02	49	1.28211
eno1	1895	1761.02	1731	98.4548
itga6(1of3)	3884	3750.02	53	1.41562
srrm5	1996	1862.02	41.3397	2.22375
guf1	2331	2197.02	205	9.34596
ap3m2	1977	1843.02	115	6.24988
cadm2(2of3)	3105	2971.02	66	2.22506
caskin1(2of5)	3300	3166.02	109.836	3.47483
glyatl3	1406	1272.02	90.2513	7.10663
numa1	6183	6049.02	82	1.35779
mical3(2of6)	573	439.42	2	0.455884
tjp1(1of2)	7574	7440.02	426	5.73508
usp12(1of5)	2246	2112.02	5.33302	0.252918
eml2(1of2)	895	761.02	6.0831	0.800631
nefl(1of3)	2226	2092.02	5	0.239391
tmem53(3of3)	1498	1364.02	8	0.587453
map3k7	3107	2973.02	1779.5	59.952
chpf	5545	5411.02	34	0.629367
nol4l(1of2)	2639	2505.02	41	1.63937
dffa	1509	1375.02	103	7.50295
sms	2193	2059.02	1520	73.9413
irak1bp1	893	759.02	66.7297	8.80582
LOC107389053	5125	4991.02	623.167	12.506
cttnbp2	5646	5512.02	453	8.23174
tjp2	4582	4448.02	191.39	4.3098
rock2(2of4)	2492	2358.02	19.1733	0.81443
slc18a3(2of2)	2492	2358.02	31	1.31679
rtl1(8of17)	528	394.786	18.4544	4.68212
use1	1411	1277.02	146.375	11.4808
fzd4	4035	3901.02	147	3.77436
cdh23(1of3)	1577	1443.02	3	0.208235
pdzd11	1636	1502.02	238.012	15.8718
asap2(1of2)	4547	4413.02	943	21.4033
axdnd1	3384	3250.02	17.4238	0.536983
LOC107385466	1633	1499.02	236	15.7692
rps6kc1	4607	4473.02	93	2.08251
hectd3	2952	2818.02	43	1.52837
spata2(2of2)	1952	1818.02	218	12.0105
kcmf1(1of2)	2350	2216.02	1912	86.4208
gas1(2of3)	3567	3433.02	306	8.92789
mpst(1of2)	2746	2612.02	328.992	12.6157
foxh1(1of2)	1952	1818.02	6	0.330565
flad1	1940	1806.02	31	1.71927
fads2(1of4)	1859	1725.02	8.60908	0.499881
ate1	2073	1939.02	180	9.2981
fbxo40(2of3)	3503	3369.02	4	0.118921
arhgef18(1of2)	7298	7164.02	345	4.82354
cd200r1	1998	1864.02	7	0.376142
dhdh(2of3)	1147	1013.02	141	13.9414
hsd11b1l(1of2)	1603	1469.02	222.823	15.1928
tacc2	10425	10291	369	3.59147
ubn1	2820	2686.02	12	0.447482
sort1(2of3)	5015	4881.02	162	3.32436
papln(2of6)	1351	1217.02	7	0.576108
sertm1	1688	1554.02	40.6253	2.61845
igsf21	2912	2778.02	12	0.432663
pde4dip(2of3)	8046	7912.02	18	0.227871
wwox	1985	1851.02	29.8612	1.61585
pet117	282	163.509	6	3.67548
ninj1(2of2)	1260	1126.02	2	0.177905
LOC107377679	1425	1291.02	190	14.7409
aldob	1404	1270.02	3951	311.602
nalcn	6047	5913.02	43	0.728389
phf5a	501	368.205	255	69.3673
adcy2(1of4)	4818	4684.02	35.236	0.753479
ufl1	2651	2517.02	787	31.3179
pknox2	3377	3243.02	23.5816	0.728329
tex2(4of4)	3664	3530.02	10	0.283744
slc29a3	2120	1986.02	26.6309	1.34309
tmem132d(7of7)	3419	3285.02	5	0.152453
zfp280d	4121	3987.02	698	17.5352
hcrtr2	2235	2101.02	7.79783	0.371747
grip2	5291	5157.02	28.1996	0.547708
ccdc149(1of2)	2463	2329.02	96	4.12859
cib1	892	758.02	36	4.75692
neu1(1of2)	1881	1747.02	47.9041	2.74649
clspn	4382	4248.02	134	3.15953
gpat4(1of2)	3008	2874.02	413	14.3934
snx22	1247	1113.02	1327	119.419
adssl1	1601	1467.02	12	0.819312
rec114	996	862.02	5	0.580974
tmem55a	1143	1009.02	874	86.7592
ptdss1(4of4)	2560	2426.02	351.638	14.518
klf11(2of2)	2229	2095.02	103	4.9244
