target_id	length	eff_length	est_counts	tpm
hipk2(5of6)	4244	4099.38	17	0.325092
bloc1s4	1673	1528.38	277	14.2077
bphl	1251	1106.38	307	21.7525
fam184a(1of2)	4461	4316.38	49.7831	0.904145
zfp330	1254	1109.38	397	28.0534
gfra1(5of7)	2172	2027.38	7	0.270669
st6galnac6	2249	2104.38	523.461	19.5
chrnb1(2of2)	2987	2842.38	159	4.38521
cldn19(2of4)	1795	1650.38	3	0.142499
pnp(3of5)	1943	1798.38	39	1.70004
cops4	1687	1542.38	2298	116.798
LOC107372748	1209	1064.38	863	63.5607
gale	1368	1223.38	122	7.8176
lcp2(1of2)	1717	1572.38	57	2.84179
acaa2	1760	1615.38	131	6.35728
exosc9	1497	1352.38	285	16.5204
wdr73	2271	2126.38	153	5.6406
chrna4	2777	2632.38	93.2704	2.7776
prpf39(1of2)	3001	2856.38	1545	42.4021
zcchc8	2425	2280.38	360	12.3757
anapc15	1978	1833.38	150	6.41378
csf1r(2of2)	4048	3903.38	15	0.301249
capsl	951	806.381	39	3.7914
rpusd4	1375	1230.38	651	41.4779
hist1h1b(1of6)	1338	1193.38	16.4461	1.08033
tmem100(1of2)	1399	1254.38	81	5.0621
trerf1(1of2)	1993	1848.38	1	0.0424115
msh6	5452	5307.38	437.965	6.46896
znf235(31of148)	2101	1956.38	143.717	5.75878
fam83h(1of2)	7544	7399.38	236	2.5003
pcdh1(2of2)	4943	4798.38	6.27175	0.102464
lsamp	1957	1812.38	83.978	3.63238
huwe1	14690	14545.4	1740	9.37777
tapbp	1820	1675.38	1	0.0467909
ccdc90b	1162	1017.38	472	36.3692
txn2	931	786.381	1900	189.407
LOC107396618	1471	1326.38	0	0
zscan22(1of6)	1284	1139.38	268.234	18.4553
tmem229a	3057	2912.38	16	0.430673
tnfaip8l3	1407	1262.38	2.05548	0.127644
trim33(2of2)	4263	4118.38	772	14.6949
tnmd	1121	976.381	20	1.60578
sgms2(1of2)	1664	1519.38	43	2.21859
c11orf31	669	524.672	229	34.2155
hspd1	2406	2261.38	360	12.4797
plaa	2629	2484.38	58	1.83014
cers5(2of2)	1769	1624.38	44	2.12344
cxorf21	3671	3526.38	59	1.31159
ier3ip1(1of2)	618	473.82	2497	413.125
htr3a(4of11)	1953	1808.38	7	0.303447
rnd2(2of2)	1666	1521.38	151	7.78062
lcmt2	2407	2262.38	179	6.20244
serpini1	1617	1472.38	21	1.11808
LOC107383633	1566	1421.38	11	0.606677
csmd3(7of9)	3906	3761.38	16	0.333463
rab27b(2of2)	3663	3518.38	29.0152	0.646484
jag2(2of2)	5861	5716.38	495	6.78827
zbtb39	4003	3858.38	53	1.07683
brd7	2004	1859.38	344	14.5033
LOC107372370	2401	2256.38	1167	40.5447
schip1(2of3)	1727	1582.38	12	0.594491
nqo1(2of6)	992	847.381	16.0516	1.48496
ppil3	1088	943.381	813	67.5583
prr16(1of2)	2696	2551.38	4.05857	0.124702
LOC107395317	549	405.812	0	0
LOC107382444	1404	1259.38	8	0.497976
fpgs	2926	2781.38	143	4.03043
lrriq1	4375	4230.38	180	3.33556
cetn3	1119	974.381	496	39.9051
rab1a(3of3)	1747	1602.38	585.431	28.6408
c1orf112	3098	2953.38	73	1.93767
znf721(2of2)	2452	2307.38	178.236	6.05553
cdh18	3633	3488.38	8.66176	0.194651
runx1t1	5292	5147.38	82.6976	1.25945
kiaa1324l(3of3)	4699	4554.38	36.4727	0.627789
glrx2	1214	1069.38	193	14.1482
irf8(2of2)	2087	1942.38	3	0.121077
ankrd63(2of2)	2030	1885.38	1	0.0415792
arhgap44(2of2)	4675	4530.38	13.0629	0.226037
nol10	2488	2343.38	41	1.37156
gipc1(2of2)	2508	2363.38	48.9249	1.62283
nlrx1(1of2)	905	760.381	60	6.18579
scarb2(2of3)	3460	3315.38	515	12.1772
atg9a(1of2)	6178	6033.38	253.7	3.29636
pvr(2of2)	2161	2016.38	18.1038	0.703837
cadm2(1of3)	3162	3017.38	8	0.207843
mmadhc(2of2)	2764	2619.38	554	16.5801
ogdh(2of2)	4412	4267.38	261	4.79462
ehbp1l1	8981	8836.38	392.94	3.486
zdhhc8(3of3)	3023	2878.38	6	0.16341
tra2b(1of2)	1477	1332.38	339	19.9456
LOC107378154	1251	1106.38	1	0.070855
myl1(1of2)	1209	1064.38	1117.33	82.2923
plod1	3306	3161.38	748	18.5481
ces1	2591	2446.38	7	0.22431
wfdc3(5of7)	678	533.672	1	0.146893
pnpla2(3of5)	2664	2519.38	32	0.995707
camsap1(2of2)	5158	5013.38	16	0.250187
capn3(2of2)	4739	4594.38	44.0295	0.751264
laptm4b(2of2)	2346	2201.38	90	3.20496
rbm15b	3588	3443.38	124	2.82301
LOC107382835	3617	3472.38	94	2.12215
elp5	1145	1000.38	523	40.9837
ticrr	6238	6093.38	30	0.385956
tnip1(1of4)	1229	1084.38	39	2.81941
ackr4(2of2)	1470	1325.38	5	0.295736
rps18	921	776.381	30480	3077.62
tmem151b(3of3)	3160	3015.38	7	0.181983
otop1	3578	3433.38	1	0.0228325
cxcl1(2of2)	1001	856.381	1	0.0915394
nccrp1	1296	1151.38	2708	184.376
tmem208	1305	1160.38	198	13.3764
msantd1	1581	1436.38	39	2.12848
wdr4	1701	1556.38	1232	62.054
prokr2(1of2)	1919	1774.38	7	0.309262
moxd2	3023	2878.38	25	0.680875
gabrr2(3of3)	1896	1751.38	92.9904	4.16229
zkscan2(1of2)	1067	922.381	154.479	13.1291
zscan22(2of6)	2833	2688.38	1367.66	39.8807
ttc16	1965	1820.38	38	1.63643
cd2ap	3134	2989.38	275	7.21152
ptprj	7223	7078.38	146	1.61694
rag2	2279	2134.38	6	0.220371
ppp2r2d	2875	2730.38	1091	31.324
snai2(3of3)	1100	955.381	33	2.70777
slc48a1(1of2)	1753	1608.38	214.639	10.4615
utp20	8888	8743.38	121	1.08488
camkk2	2992	2847.38	225	6.19459
rmdn2	5154	5009.38	224.142	3.50763
bbs7	3146	3001.38	48	1.25371
actr2(2of2)	2492	2347.38	185.471	6.19395
tk1	1244	1099.38	149	10.6246
pfkp(2of2)	3184	3039.38	21.9569	0.56632
gipc1(1of2)	1967	1822.38	65.9132	2.83536
zbtb26	2058	1913.38	182	7.45668
tnk2(2of3)	5143	4998.38	60	0.941017
igfals	2232	2087.38	3	0.112667
lztr1(2of2)	1534	1389.38	313	17.6603
notch1(3of3)	3213	3068.38	44	1.12414
heatr5b	6475	6330.38	32	0.396274
fgfr3	6577	6432.38	367	4.4727
add3(2of2)	4617	4472.38	388.477	6.80929
rims1(2of2)	3313	3168.38	17.1928	0.425386
dcbld2(1of2)	3266	3121.38	163	4.0937
tecpr2(4of4)	1711	1566.38	3	0.150141
myo7a(2of8)	1863	1718.38	29	1.32298
usf2(1of2)	3363	3218.38	550	13.3968
pcdhb16(3of3)	3320	3175.38	3.09155	0.076323
parg(3of3)	2734	2589.38	4	0.121099
pcdh7(2of2)	7997	7852.38	38.3428	0.382787
mapk10	5696	5551.38	82.4371	1.16412
psmg4	604	459.867	1370	233.541
mid1ip1(4of4)	2659	2514.38	32	0.997687
plbd2	1920	1775.38	536	23.6673
gpr158(1of2)	6421	6276.38	124.898	1.55998
hist1h4c(5of12)	1266	1121.38	35.7343	2.49809
clec3b(1of2)	1201	1056.38	4	0.296835
crtc3	5270	5125.38	281	4.29789
ccdc53	2397	2252.38	348.613	12.1332
sike1	1797	1652.38	124	5.88284
donson	2615	2470.38	28.9219	0.917779
bora	2268	2123.38	5	0.184594
dido1(2of2)	11079	10934.4	988	7.08334
nrg2(3of3)	2417	2272.38	18	0.620964
prodh2	1767	1622.38	11.9567	0.577744
zbtb21	4560	4415.38	391	6.94199
heatr6	3972	3827.38	75.0325	1.53682
gabrr2(1of3)	2244	2099.38	78.2446	2.92172
mcoln2	3761	3616.38	23	0.498573
prmt6	1270	1125.38	49	3.41328
ddx11	3418	3273.38	38.0713	0.911753
cyp4f22	2111	1966.38	551.81	21.9987
rnd1(2of2)	3201	3056.38	76.7708	1.96908
khdrbs1(2of2)	2478	2333.38	1310	44.011
otud6b	1305	1160.38	103	6.95844
trmt2b(1of2)	1909	1764.38	47.6667	2.11786
zfp503(1of2)	2627	2482.38	135	4.26325
kcnma1(1of2)	9013	8868.38	29	0.256347
zp3(7of19)	1223	1078.38	3	0.218084
pik3cd	4795	4650.38	9	0.151715
capn5(2of4)	2604	2459.38	9	0.286875
neb(3of7)	19120	18975.4	114	0.470966
hipk2(1of6)	4761	4616.38	106	1.80003
rims2(4of4)	3902	3757.38	5.42001	0.113081
dnajc8	1696	1551.38	621	31.3797
smarca4(1of2)	6002	5857.38	17	0.227521
anp32e(1of2)	2611	2466.38	2384	75.7742
gnl2	2589	2444.38	2612	83.7683
c22orf23	825	680.381	186	21.4307
gstt2b(1of2)	907	762.381	9	0.925434
slco3a1(3of3)	3126	2981.38	20.7779	0.546336
rpl8	856	711.381	64405	7097.29
rgs8(1of2)	1467	1322.38	36.4035	2.15805
chrm4(2of2)	1747	1602.38	2	0.0978452
prkrir(5of5)	8212	8067.38	805	7.82238
gpr183(1of4)	1630	1485.38	0	0
c11orf88	638	493.77	1	0.158763
mef2c(2of3)	3384	3239.38	13	0.314599
gtpbp4	2660	2515.38	7932	247.203
arl5b(1of2)	1727	1582.38	853	42.2584
haus4	1344	1199.38	154	10.0656
uqcrc1	1904	1759.38	600	26.7342
timm17a	1336	1191.38	1151	75.7356
hsd17b3	1390	1245.38	2	0.125893
tp63	2821	2676.38	71	2.07963
thap4(3of6)	968	823.381	26	2.47541
LOC107380904	3035	2890.38	25	0.678048
myo7a(5of8)	861	716.381	1	0.109429
myh9(2of2)	6121	5976.38	238.806	3.13244
lrrc27	1832	1687.38	2	0.0929163
fam131b(1of2)	2342	2197.38	1.05789	0.0377407
endod1(2of8)	2139	1994.38	17.5116	0.688325
cryba1(4of4)	1021	876.381	4	0.357802
gje1	1973	1828.38	89.0959	3.82003
acvr2b(2of2)	2372	2227.38	14	0.49273
kalrn(1of2)	9818	9673.38	53.3412	0.432275
fam8a1(2of2)	1551	1406.38	233	12.9876
shank2(3of3)	9403	9258.38	14	0.118541
LOC107389169	3380	3235.38	113.594	2.75235
ubox5	1993	1848.38	321	13.6141
fam110b(1of2)	2784	2639.38	100	2.97011
sspo(4of4)	562	418.525	6	1.12384
crb1(3of4)	4274	4129.38	5	0.0949206
syde2(1of2)	4051	3906.38	108	2.16733
surf1	1107	962.381	321	26.1477
prrt1(1of2)	1875	1730.38	1	0.0453037
eif2d	2095	1950.38	183	7.35541
ube2m(2of2)	1843	1698.38	16.7756	0.774317
ube2q2(2of2)	3248	3103.38	1466	37.0317
znf112(5of5)	819	674.381	4	0.464975
oxa1l	1748	1603.38	1728	84.4855
zfp518a(2of2)	6780	6635.38	720	8.50633
rapgef1(1of2)	3508	3363.38	5	0.116538
sept7(1of3)	2503	2358.38	307.969	10.2369
LOC107389325	1164	1019.38	3	0.230707
fam184a(2of2)	4904	4759.38	8	0.131769
cxcl10(1of3)	972	827.381	10.9457	1.03709
rdh16(2of2)	1467	1322.38	30.0228	1.77979
strn4	5664	5519.38	442.277	6.28173
ube3a(2of2)	3744	3599.38	221	4.81327
fgb	1919	1774.38	5	0.220901
ncf2(3of3)	1761	1616.38	21.4321	1.03943
LOC107388366	2352	2207.38	332.487	11.8079
best2	2538	2393.38	3	0.0982618
pmp2	565	421.483	6	1.11596
adcyap1(1of2)	3401	3256.38	80	1.92588
zbtb5(1of2)	2889	2744.38	19	0.542731
LOC107373567	1924	1779.38	3	0.132168
acot13	998	853.381	931.876	85.6032
siglec1(2of6)	1731	1586.38	0	0
tll2(2of2)	2417	2272.38	0	0
furin(2of2)	4933	4788.38	29.2542	0.478933
pip4k2c(2of2)	1764	1619.38	103	4.98613
dmbt1(2of3)	1479	1334.38	61	3.58365
lag3(1of2)	2587	2442.38	3	0.0962904
ermn	2460	2315.38	46.2055	1.56439
diaph3(3of4)	5187	5042.38	7	0.108827
pkd1(3of3)	15741	15596.4	366.447	1.84189
p2rx7(9of10)	632	487.82	1.00558	0.161596
dntt(3of3)	583	439.183	5	0.892483
ptprc	4412	4267.38	10	0.183702
zc3h4(1of2)	2370	2225.38	11	0.387493
gnaq(2of4)	2224	2079.38	34	1.2818
fev	1579	1434.38	2	0.109305
mboat7	3275	3130.38	455.702	11.4119
LOC107388016	1893	1748.38	203.962	9.14509
wwc1	4274	4129.38	19	0.360698
opcml	3197	3052.38	17.2225	0.442315
cyp26c1	3032	2887.38	26	0.705902
stx3(2of2)	1660	1515.38	47	2.43137
LOC107391917	1327	1182.38	185	12.2656
emc3(2of2)	1122	977.381	1777	142.528
myo15b(2of2)	1679	1534.38	0	0
msrb2	1224	1079.38	48	3.48611
insc(1of2)	2860	2715.38	12	0.346438
zhx1(3of3)	3476	3331.38	13	0.305911
fgf13(2of2)	2654	2509.38	30.1944	0.943267
pla1a	1867	1722.38	2	0.0910282
aptx	1302	1157.38	122	8.2634
mfap4(1of4)	2517	2372.38	127.739	4.221
hook2	3269	3124.38	248	6.22247
pdpr	2777	2632.38	113	3.36515
gtf3c6	818	673.381	462	53.7844
p2rx7(10of10)	1034	889.381	1522.47	134.195
pitpnb(2of2)	3255	3110.38	90	2.26832
magi3(4of4)	4846	4701.38	21	0.350162
epo	2312	2167.38	10	0.361693
cldn4(12of19)	2085	1940.38	1	0.0404006
nefh(5of6)	764	619.381	264	33.4134
scamp4	2028	1883.38	171	7.11759
fam134c	3077	2932.38	67	1.79114
ebi3	1547	1402.38	4	0.223599
dgat1(1of3)	2481	2336.38	605	20.2996
mfi2(1of2)	2967	2822.38	9.00602	0.250145
adcyap1(2of2)	2310	2165.38	9	0.325824
ifi27(3of3)	2643	2498.38	126.249	3.96138
vcl(1of2)	4043	3898.38	4	0.0804361
adam10(3of3)	2891	2746.38	14	0.399616
rsbn1	4350	4205.38	5414.6	100.934
kcnq1(2of2)	1005	860.381	2	0.182228
tdp1	2098	1953.38	748	30.0186
ntrk2(1of2)	4725	4580.38	10.1556	0.173813
glra2	3105	2960.38	7	0.185364
plk4	3186	3041.38	21	0.541282
ssbp1(1of2)	589	445.139	143.71	25.3085
nfix(2of3)	1784	1639.38	10	0.478184
hipk2(2of6)	3805	3660.38	125.772	2.6936
zfp516(1of2)	6358	6213.38	170.158	2.14684
blmh(2of2)	573	429.356	28	5.1123
mgrn1	3336	3191.38	452	11.1029
dtd2(1of2)	944	799.381	1199	117.582
akap12(1of2)	5837	5692.38	287.004	3.95247
arhgap5	7647	7502.38	299.336	3.12777
chrnb2(1of3)	2053	1908.38	6	0.246469
pcdh18(1of2)	4879	4734.38	17.7212	0.293431
tbc1d2b	4824	4679.38	116	1.94332
znf235(14of148)	2071	1926.38	47.2443	1.92257
nlrc3(15of24)	5858	5713.38	6	0.0823253
selt(2of2)	1191	1046.38	674	50.4946
fam20c(4of6)	626	481.82	3	0.488104
dusp26(5of5)	1333	1188.38	14.7755	0.974681
arnt2(1of3)	356	221.155	1.244e-06	4.4096e-07
papln(1of6)	1857	1712.38	2	0.0915598
phtf2(2of2)	4112	3967.38	56.9484	1.12526
clptm1l(1of2)	2082	1937.38	5	0.202316
tp53rk	1012	867.381	74	6.68801
dscam(2of3)	8578	8433.38	45	0.418298
btg4(1of2)	1844	1699.38	352	16.2378
mov10(2of2)	3276	3131.38	137	3.42973
col11a1(2of4)	7030	6885.38	76	0.865289
calcoco1(1of2)	3725	3580.38	2241.22	49.0717
urm1	927	782.381	300	30.0592
cul4b(1of2)	4030	3885.38	409	8.25211
msi2	2393	2248.38	25	0.871657
gpc3	2863	2718.38	43.0539	1.24159
synj2bp	1628	1483.38	810	42.8063
h3f3a(3of6)	1729	1584.38	679.437	33.6175
lpcat1(3of3)	2296	2151.38	5	0.182191
cep152	5901	5756.38	22	0.299605
zp1(2of5)	1181	1036.38	82	6.20254
iscu(1of2)	888	743.381	359	37.858
tcf25	2259	2114.38	494	18.3155
dap	1782	1637.38	3066	146.79
gapdh(2of2)	1212	1067.38	3	0.220332
gpc6(2of4)	4324	4179.38	182	3.41377
prss3(2of2)	1286	1141.38	1	0.0686823
mxd1(1of2)	1602	1457.38	28	1.50612
chmp5(1of2)	1038	893.381	1681	147.505
myrip(2of2)	5072	4927.38	11.3518	0.180603
lin7b	1613	1468.38	44	2.34903
abcb11(2of2)	5103	4958.38	13	0.205532
slc22a3	1283	1138.38	299.106	20.5974
tdrd5	3394	3249.38	13	0.31363
fcgbp(1of3)	10130	9985.38	425.748	3.34244
znf235(62of148)	2227	2082.38	173	6.5127
mrc2(12of12)	1669	1524.38	11.7716	0.605367
srgap3(2of4)	3170	3025.38	34	0.880997
cish(1of2)	1843	1698.38	9	0.415415
tmem51(2of2)	2335	2190.38	33	1.18105
cfap99	2008	1863.38	45	1.89315
c21orf62	1610	1465.38	246	13.1601
gabbr1(1of3)	1373	1228.38	87	5.55215
LOC107391421	2747	2602.38	37.709	1.13592
sh3rf1	6694	6549.38	629.999	7.54076
iqgap1(2of2)	5657	5512.38	39	0.554627
fam78a	2546	2401.38	15	0.489672
LOC107397346	1124	979.381	104.887	8.39546
samd3(1of10)	4078	3933.38	69.6279	1.38769
ehbp1(1of2)	9939	9794.38	117	0.936449
nucb1	1993	1848.38	593	25.15
ubxn4	2040	1895.38	2342	96.8647
mog(1of3)	1109	964.381	2	0.162576
mthfd2	2008	1863.38	29	1.22003
crcp	1457	1312.38	350	20.9066
eif2s3	1808	1663.38	2857	134.646
zbtb48(1of2)	12619	12474.4	32	0.201097
sptbn1(6of6)	5675	5530.38	21	0.297673
hdac9	3276	3131.38	117.637	2.945
figf	1657	1512.38	1	0.0518339
auh	1693	1548.38	164	8.30312
bcas2	2417	2272.38	490	16.904
mrps18a	1103	958.381	2654.27	217.111
elavl1(1of2)	1573	1428.38	1351	74.1458
mrpl2	1081	936.381	3199	267.816
fam173a(2of2)	1189	1044.38	9561	717.661
ptpre(2of2)	3241	3096.38	129.429	3.27682
nfix(1of3)	7304	7159.38	17.4186	0.190727
zc3h3	2982	2837.38	52.2959	1.44486
ugt2a2(5of7)	1823	1678.38	3.08694	0.144183
fanci	4707	4562.38	28.9461	0.497363
ash1l(2of2)	6638	6493.38	459	5.54137
mysm1	3017	2872.38	2033	55.4844
dhx15(1of2)	2699	2554.38	532	16.3268
ext1(4of4)	5289	5144.38	115	1.75243
igfbp5(2of2)	1989	1844.38	2	0.085007
LOC107373368	1368	1223.38	4.15974	0.266551
pik3ip1	2113	1968.38	1108	44.1272
dnajc25	1910	1765.38	312	13.8545
slitrk3(2of2)	4778	4633.38	13.0106	0.220128
ap1b1	4244	4099.38	73.6367	1.40816
rttn	6877	6732.38	32	0.372612
csmd3(8of9)	5437	5292.38	9	0.133311
sept7(3of3)	2043	1898.38	192	7.92854
c8orf82	1659	1514.38	114.741	5.93963
znf146(5of7)	1256	1111.38	237.97	16.7855
st8sia2	1792	1647.38	45	2.14138
txlna	3014	2869.38	776	21.2006
LOC107389541	2979	2834.38	13	0.359551
usp53(1of2)	4736	4591.38	38	0.648807
c1orf131	1970	1825.38	120.434	5.17213
ncoa1	8825	8680.38	307.112	2.77353
atad2(2of2)	4031	3886.38	3	0.0605134
dapk2	2075	1930.38	435	17.6653
tm2d1	797	652.381	1252	150.445
slc30a10	1931	1786.38	16	0.702136
tatdn1	1455	1310.38	38	2.27332
zfp574	3962	3817.38	43	0.883036
eno1	1895	1750.38	1661	74.3896
itga6(1of3)	3884	3739.38	92	1.92869
srrm5	1996	1851.38	46.7772	1.98068
guf1	2331	2186.38	197	7.06343
ap3m2	1977	1832.38	108	4.62044
cadm2(2of3)	3105	2960.38	109	2.88638
caskin1(2of5)	3300	3155.38	76.6983	1.9055
glyatl3	1406	1261.38	93.7753	5.82797
numa1	6183	6038.38	57	0.739997
mical3(2of6)	573	429.356	1	0.182582
tjp1(1of2)	7574	7429.38	497.186	5.24616
usp12(1of5)	2246	2101.38	8	0.298442
eml2(1of2)	895	750.381	6.05762	0.632842
nefl(1of3)	2226	2081.38	5	0.188319
tmem53(3of3)	1498	1353.38	1	0.0579236
map3k7	3107	2962.38	1285.51	34.018
chpf	5545	5400.38	27.6528	0.401412
nol4l(1of2)	2639	2494.38	15	0.471415
dffa	1509	1364.38	119	6.83733
sms	2193	2048.38	1561	59.7403
irak1bp1	893	748.381	132.275	13.8558
LOC107389053	5125	4980.38	630.873	9.93012
cttnbp2	5646	5501.38	261	3.71915
tjp2	4582	4437.38	202.493	3.57733
rock2(2of4)	2492	2347.38	19.4266	0.648766
slc18a3(2of2)	2492	2347.38	12	0.40075
rtl1(8of17)	528	385.171	22.4619	4.5716
use1	1411	1266.38	237.803	14.7207
fzd4	4035	3890.38	120	2.41805
cdh23(1of3)	1577	1432.38	0	0
pdzd11	1636	1491.38	257.257	13.5224
asap2(1of2)	4547	4402.38	506	9.01028
axdnd1	3384	3239.38	10.4235	0.252246
LOC107385466	1633	1488.38	203	10.692
rps6kc1	4607	4462.38	48	0.843238
hectd3	2952	2807.38	60	1.67543
spata2(2of2)	1952	1807.38	300	13.0121
kcmf1(1of2)	2350	2205.38	1747	62.099
gas1(2of3)	3567	3422.38	392	8.97911
mpst(1of2)	2746	2601.38	298.965	9.00932
foxh1(1of2)	1952	1807.38	6	0.260242
flad1	1940	1795.38	51	2.22684
fads2(1of4)	1859	1714.38	5.61843	0.256911
ate1	2073	1928.38	210	8.53693
fbxo40(2of3)	3503	3358.38	6	0.140054
arhgef18(1of2)	7298	7153.38	182.267	1.99743
cd200r1	1998	1853.38	5	0.211486
dhdh(2of3)	1147	1002.38	261	20.4119
hsd11b1l(1of2)	1603	1458.38	165.933	8.91945
tacc2	10425	10280.4	301	2.29526
ubn1	2820	2675.38	3	0.0879045
sort1(2of3)	5015	4870.38	156	2.51094
papln(2of6)	1351	1206.38	4	0.259927
sertm1	1688	1543.38	44.4443	2.25745
igsf21	2912	2767.38	3	0.0849821
pde4dip(2of3)	8046	7901.38	33	0.327406
wwox	1985	1840.38	45.4085	1.93422
pet117	282	156.64	3	1.50139
ninj1(2of2)	1260	1115.38	1	0.0702833
LOC107377679	1425	1280.38	323	19.776
aldob	1404	1259.38	5187	322.875
nalcn	6047	5902.38	35	0.464854
phf5a	501	358.806	480	104.871
adcy2(1of4)	4818	4673.38	26.0766	0.437417
ufl1	2651	2506.38	743	23.239
pknox2	3377	3232.38	33.153	0.804036
tex2(4of4)	3664	3519.38	6	0.133647
slc29a3	2120	1975.38	34.7836	1.38038
tmem132d(7of7)	3419	3274.38	0	0
zfp280d	4121	3976.38	440	8.67441
hcrtr2	2235	2090.38	6.80263	0.25511
grip2	5291	5146.38	16.1369	0.245807
ccdc149(1of2)	2463	2318.38	30	1.01441
cib1	892	747.381	96	10.0694
neu1(1of2)	1881	1736.38	55	2.48309
clspn	4382	4237.38	173	3.20055
gpat4(1of2)	3008	2863.38	327	8.95249
snx22	1247	1102.38	1199	85.2634
adssl1	1601	1456.38	9	0.484443
rec114	996	851.381	9	0.828693
tmem55a	1143	998.381	1526	119.821
ptdss1(4of4)	2560	2415.38	159.678	5.18246
