target_id	length	eff_length	est_counts	tpm
nrg2(3of3)	2417	2255.92	11	0.638519
prodh2	1767	1605.92	9.15343	0.746388
zbtb21	4560	4398.92	239	7.11471
heatr6	3972	3810.92	83.5773	2.87186
gabrr2(1of3)	2244	2082.92	39.0211	2.45319
mcoln2	3761	3599.92	17	0.618388
prmt6	1270	1108.92	17	2.00749
ddx11	3418	3256.92	39.3646	1.58272
cyp4f22	2111	1949.92	1416.39	95.1198
rnd1(2of2)	3201	3039.92	40.1638	1.73012
khdrbs1(2of2)	2478	2316.92	1080	61.0404
otud6b	1305	1143.92	48	5.49477
trmt2b(1of2)	1909	1747.92	39.3695	2.94947
zfp503(1of2)	2627	2465.92	104	5.5228
kcnma1(1of2)	9013	8851.92	21	0.310661
zp3(7of19)	1223	1061.92	1	0.123314
pik3cd	4795	4633.92	13	0.367367
capn5(2of4)	2604	2442.92	5	0.268019
neb(3of7)	19120	18958.9	126	0.870287
hipk2(1of6)	4761	4599.92	109.692	3.12268
rims2(4of4)	3902	3740.92	3.46174	0.121177
dnajc8	1696	1534.92	258	22.0109
smarca4(1of2)	6002	5840.92	27	0.605324
anp32e(1of2)	2611	2449.92	1710	91.4006
gnl2	2589	2427.92	2183	117.74
c22orf23	825	664.074	125	24.649
gstt2b(1of2)	907	746.005	5	0.877675
slco3a1(3of3)	3126	2964.92	17.5545	0.775318
rpl8	856	695.074	24683	4650.21
rgs8(1of2)	1467	1305.92	19.3999	1.94531
chrm4(2of2)	1747	1585.92	1	0.0825702
prkrir(5of5)	8212	8050.92	527	8.57177
gpr183(1of4)	1630	1468.92	1	0.0891469
c11orf88	638	478.626	7	1.91517
mef2c(2of3)	3384	3222.92	15.1209	0.614373
gtpbp4	2660	2498.92	5448	285.489
arl5b(1of2)	1727	1565.92	562	46.9971
haus4	1344	1182.92	83	9.18813
uqcrc1	1904	1742.92	490	36.8149
timm17a	1336	1174.92	545	60.7425
hsd17b3	1390	1228.92	3	0.31967
tp63	2821	2659.92	62	3.05231
thap4(3of6)	968	807.005	21	3.4076
LOC107380904	3035	2873.92	27	1.23025
myo7a(5of8)	861	700.005	3	0.561211
myh9(2of2)	6121	5959.92	115.932	2.54723
lrrc27	1832	1670.92	8	0.626959
fam131b(1of2)	2342	2180.92	3	0.18013
endod1(2of8)	2139	1977.92	18.4782	1.22336
cryba1(4of4)	1021	859.923	2	0.304562
gje1	1973	1811.92	124.335	8.98588
acvr2b(2of2)	2372	2210.92	11	0.651515
kalrn(1of2)	9818	9656.92	39.5215	0.53592
fam8a1(2of2)	1551	1389.92	149	14.0379
shank2(3of3)	9403	9241.92	11	0.15586
LOC107389169	3380	3218.92	127	5.16653
ubox5	1993	1831.92	226	16.155
fam110b(1of2)	2784	2622.92	107	5.342
sspo(4of4)	562	404.197	4	1.2959
crb1(3of4)	4274	4112.92	3	0.095516
syde2(1of2)	4051	3889.92	135	4.54463
surf1	1107	945.923	123	17.0277
prrt1(1of2)	1875	1713.92	6	0.458422
eif2d	2095	1933.92	112	7.58375
ube2m(2of2)	1843	1681.92	10	0.778573
ube2q2(2of2)	3248	3086.92	1329	56.3773
znf112(5of5)	819	658.14	4	0.795879
oxa1l	1748	1586.92	745	61.476
zfp518a(2of2)	6780	6618.92	540	10.6835
rapgef1(1of2)	3508	3346.92	7	0.273878
sept7(1of3)	2503	2341.92	214.955	12.0193
LOC107389325	1164	1002.92	3	0.391705
fam184a(2of2)	4904	4742.92	13	0.358924
cxcl10(1of3)	972	811.005	9.45927	1.52735
rdh16(2of2)	1467	1305.92	13.3122	1.33486
strn4	5664	5502.92	351.319	8.36013
ube3a(2of2)	3744	3582.92	220	8.04064
fgb	1919	1757.92	11	0.819404
ncf2(3of3)	1761	1599.92	6.13238	0.501921
LOC107388366	2352	2190.92	202.589	12.1086
best2	2538	2376.92	2	0.110184
pmp2	565	407.074	1	0.321686
adcyap1(1of2)	3401	3239.92	36	1.45503
zbtb5(1of2)	2889	2727.92	18	0.864064
LOC107373567	1924	1762.92	11	0.81708
acot13	998	836.923	249	38.96
siglec1(2of6)	1731	1569.92	4.27466	0.356557
tll2(2of2)	2417	2255.92	8	0.464377
furin(2of2)	4933	4771.92	28	0.768369
pip4k2c(2of2)	1764	1602.92	46	3.75795
dmbt1(2of3)	1479	1317.92	52	5.16677
lag3(1of2)	2587	2425.92	2	0.107959
ermn	2460	2298.92	36.8946	2.10157
diaph3(3of4)	5187	5025.92	9	0.234494
pkd1(3of3)	15741	15579.9	252.698	2.12394
p2rx7(9of10)	632	472.769	2.06549	0.572109
dntt(3of3)	583	424.532	3	0.925373
ptprc	4412	4250.92	13	0.400466
zc3h4(1of2)	2370	2208.92	5	0.296411
gnaq(2of4)	2224	2062.92	17	1.07912
fev	1579	1417.92	2	0.184707
mboat7	3275	3113.92	408.788	17.1908
LOC107388016	1893	1731.92	191.853	14.5059
wwc1	4274	4112.92	19	0.604935
opcml	3197	3035.92	21.4473	0.925098
cyp26c1	3032	2870.92	31	1.41399
stx3(2of2)	1660	1498.92	25	2.18407
LOC107391917	1327	1165.92	128	14.3762
emc3(2of2)	1122	960.923	740	100.844
myo15b(2of2)	1679	1517.92	0	0
msrb2	1224	1062.92	20	2.46396
insc(1of2)	2860	2698.92	13	0.630752
zhx1(3of3)	3476	3314.92	6	0.237019
fgf13(2of2)	2654	2492.92	11.2079	0.588738
pla1a	1867	1705.92	9	0.690858
aptx	1302	1140.92	53	6.0831
mfap4(1of4)	2517	2355.92	171	9.50474
hook2	3269	3107.92	351	14.7891
pdpr	2777	2615.92	114	5.7067
gtf3c6	818	657.14	217	43.2421
p2rx7(10of10)	1034	872.923	1001.16	150.187
pitpnb(2of2)	3255	3093.92	78	3.30134
magi3(4of4)	4846	4684.92	11	0.307465
epo	2312	2150.92	12	0.73057
cldn4(12of19)	2085	1923.92	2	0.136128
nefh(5of6)	764	603.392	197	42.7535
scamp4	2028	1866.92	127	8.90805
fam134c	3077	2915.92	66	2.96397
ebi3	1547	1385.92	0	0
dgat1(1of3)	2481	2319.92	350	19.756
mfi2(1of2)	2967	2805.92	8	0.373353
adcyap1(2of2)	2310	2148.92	4	0.24375
ifi27(3of3)	2643	2481.92	96.1157	5.07121
vcl(1of2)	4043	3881.92	10	0.337333
adam10(3of3)	2891	2729.92	7	0.335779
rsbn1	4350	4188.92	5974.03	186.754
kcnq1(2of2)	1005	843.923	3	0.465504
tdp1	2098	1936.92	611	41.308
ntrk2(1of2)	4725	4563.92	12.7582	0.366065
glra2	3105	2943.92	7	0.31137
plk4	3186	3024.92	14	0.606065
ssbp1(1of2)	589	430.446	69.414	21.1171
nfix(2of3)	1784	1622.92	6	0.484126
hipk2(2of6)	3805	3643.92	110.867	3.98419
zfp516(1of2)	6358	6196.92	108.224	2.28693
blmh(2of2)	573	414.826	22	6.94483
mgrn1	3336	3174.92	324	13.3634
dtd2(1of2)	944	783.005	417	69.7392
akap12(1of2)	5837	5675.92	116.631	2.69081
arhgap5	7647	7485.92	228.092	3.98997
chrnb2(1of3)	2053	1891.92	2	0.138431
pcdh18(1of2)	4879	4717.92	16	0.444094
tbc1d2b	4824	4662.92	82	2.30283
znf235(14of148)	2071	1909.92	63.4597	4.35099
nlrc3(15of24)	5858	5696.92	6	0.137917
selt(2of2)	1191	1029.92	321	40.8137
fam20c(4of6)	626	466.816	1	0.280517
dusp26(5of5)	1333	1171.92	8.5643	0.956969
arnt2(1of3)	356	214.639	2.24485	1.36957
papln(1of6)	1857	1695.92	1	0.0772146
phtf2(2of2)	4112	3950.92	49.5108	1.64099
clptm1l(1of2)	2082	1920.92	9	0.613533
tp53rk	1012	850.923	18	2.77005
dscam(2of3)	8578	8416.92	39	0.60676
btg4(1of2)	1844	1682.92	237	18.4412
mov10(2of2)	3276	3114.92	103	4.33007
col11a1(2of4)	7030	6868.92	73	1.39168
calcoco1(1of2)	3725	3563.92	1146.99	42.1443
urm1	927	766.005	123	21.0271
cul4b(1of2)	4030	3868.92	294	9.95091
msi2	2393	2231.92	14	0.821399
gpc3	2863	2701.92	26.6556	1.29188
synj2bp	1628	1466.92	431	38.4747
h3f3a(3of6)	1729	1567.92	621.829	51.934
lpcat1(3of3)	2296	2134.92	7	0.42936
cep152	5901	5739.92	8	0.182511
zp1(2of5)	1181	1019.92	26	3.33819
iscu(1of2)	888	727.005	130	23.4159
tcf25	2259	2097.92	194	12.1093
dap	1782	1620.92	1497	120.939
gapdh(2of2)	1212	1050.92	2	0.249209
gpc6(2of4)	4324	4162.92	99	3.11417
prss3(2of2)	1286	1124.92	2	0.232816
mxd1(1of2)	1602	1440.92	13	1.18143
chmp5(1of2)	1038	876.923	787	117.522
myrip(2of2)	5072	4910.92	25.7862	0.687591
lin7b	1613	1451.92	24	2.16458
abcb11(2of2)	5103	4941.92	9	0.23848
slc22a3	1283	1121.92	205.773	24.0177
tdrd5	3394	3232.92	10	0.405051
fcgbp(1of3)	10130	9968.92	368.56	4.84134
znf235(62of148)	2227	2065.92	178	11.2827
mrc2(12of12)	1669	1507.92	9.9146	0.860997
srgap3(2of4)	3170	3008.92	30	1.30562
cish(1of2)	1843	1681.92	14	1.09
tmem51(2of2)	2335	2173.92	28	1.68663
cfap99	2008	1846.92	18	1.27623
c21orf62	1610	1448.92	151	13.647
gabbr1(1of3)	1373	1211.92	76	8.21191
LOC107391421	2747	2585.92	32.9617	1.66916
sh3rf1	6694	6532.92	384	7.69714
iqgap1(2of2)	5657	5495.92	50	1.19134
fam78a	2546	2384.92	0	0
LOC107397346	1124	962.923	38.1921	5.19383
samd3(1of10)	4078	3916.92	58.1683	1.94467
ehbp1(1of2)	9939	9777.92	50	0.669621
nucb1	1993	1831.92	372	26.5914
ubxn4	2040	1878.92	1264	88.0934
mog(1of3)	1109	947.923	3	0.414432
mthfd2	2008	1846.92	29	2.05615
crcp	1457	1295.92	184	18.5928
eif2s3	1808	1646.92	1703	135.409
zbtb48(1of2)	12619	12457.9	23	0.241762
sptbn1(6of6)	5675	5513.92	24	0.569975
hdac9	3276	3114.92	58.5193	2.46012
figf	1657	1495.92	5	0.43769
auh	1693	1531.92	106	9.06096
bcas2	2417	2255.92	338	19.6199
mrps18a	1103	941.923	1168.84	162.497
elavl1(1of2)	1573	1411.92	1063	98.5888
mrpl2	1081	919.923	1378	196.157
fam173a(2of2)	1189	1027.92	4426	563.841
ptpre(2of2)	3241	3079.92	26.0562	1.10784
nfix(1of3)	7304	7142.92	9.41804	0.172659
zc3h3	2982	2820.92	36.1621	1.67868
ugt2a2(5of7)	1823	1661.92	2.06626	0.162809
fanci	4707	4545.92	40.8989	1.17813
ash1l(2of2)	6638	6476.92	141	2.85073
mysm1	3017	2855.92	2725	124.947
dhx15(1of2)	2699	2537.92	371	19.1426
ext1(4of4)	5289	5127.92	97.0093	2.47729
igfbp5(2of2)	1989	1827.92	6	0.429832
LOC107373368	1368	1206.92	18.4572	2.00259
pik3ip1	2113	1951.92	808	54.2068
dnajc25	1910	1748.92	196	14.6754
slitrk3(2of2)	4778	4616.92	10	0.28363
ap1b1	4244	4082.92	94.0203	3.01548
rttn	6877	6715.92	26	0.506959
csmd3(8of9)	5437	5275.92	8	0.198562
sept7(3of3)	2043	1881.92	160	11.1333
c8orf82	1659	1497.92	83.0444	7.25982
znf146(5of7)	1256	1094.92	328.32	39.2662
st8sia2	1792	1630.92	24	1.92701
txlna	3014	2852.92	540	24.7862
LOC107389541	2979	2817.92	6	0.278822
usp53(1of2)	4736	4574.92	39	1.11631
c1orf131	1970	1808.92	46.5174	3.36745
ncoa1	8825	8663.92	199.023	3.00812
atad2(2of2)	4031	3869.92	3	0.101514
dapk2	2075	1913.92	260	17.7891
tm2d1	797	636.206	573	117.94
slc30a10	1931	1769.92	4	0.295945
tatdn1	1455	1293.92	19	1.92287
zfp574	3962	3800.92	53	1.82596
eno1	1895	1733.92	1328	100.294
itga6(1of3)	3884	3722.92	54	1.89939
srrm5	1996	1834.92	61.4193	4.38321
guf1	2331	2169.92	124	7.48312
ap3m2	1977	1815.92	84	6.05741
cadm2(2of3)	3105	2943.92	57	2.53544
caskin1(2of5)	3300	3138.92	71.886	2.99895
glyatl3	1406	1244.92	63.8383	6.71498
numa1	6183	6021.92	37	0.804585
mical3(2of6)	573	414.826	0	0
tjp1(1of2)	7574	7412.92	235	4.1513
usp12(1of5)	2246	2084.92	9	0.565273
eml2(1of2)	895	734.005	2.02283	0.360882
nefl(1of3)	2226	2064.92	4	0.253666
tmem53(3of3)	1498	1336.92	1	0.0979488
map3k7	3107	2945.92	1282.89	57.026
chpf	5545	5383.92	16	0.389159
nol4l(1of2)	2639	2477.92	24	1.26832
dffa	1509	1347.92	83	8.0634
sms	2193	2031.92	1283	82.6846
irak1bp1	893	732.005	37	6.61901
LOC107389053	5125	4963.92	393.029	10.3682
cttnbp2	5646	5484.92	215	5.13302
tjp2	4582	4420.92	163.637	4.847
rock2(2of4)	2492	2330.92	14	0.786512
slc18a3(2of2)	2492	2330.92	14	0.786512
rtl1(8of17)	528	371.322	20.2803	7.15203
use1	1411	1249.92	110.526	11.5794
fzd4	4035	3873.92	92	3.10987
cdh23(1of3)	1577	1415.92	5	0.462419
pdzd11	1636	1474.92	192.226	17.0666
asap2(1of2)	4547	4385.92	536	16.0033
axdnd1	3384	3222.92	17.1027	0.694897
LOC107385466	1633	1471.92	117	10.4089
rps6kc1	4607	4445.92	44	1.29597
hectd3	2952	2790.92	32	1.50144
spata2(2of2)	1952	1790.92	162	11.8452
kcmf1(1of2)	2350	2188.92	1342	80.2837
gas1(2of3)	3567	3405.92	248	9.53504
mpst(1of2)	2746	2584.92	275.14	13.9384
foxh1(1of2)	1952	1790.92	2	0.146237
flad1	1940	1778.92	25	1.8403
fads2(1of4)	1859	1697.92	4.79514	0.369819
ate1	2073	1911.92	139	9.52028
fbxo40(2of3)	3503	3341.92	7	0.274288
arhgef18(1of2)	7298	7136.92	152	2.78893
cd200r1	1998	1836.92	2	0.142575
dhdh(2of3)	1147	985.923	95	12.6179
hsd11b1l(1of2)	1603	1441.92	185.938	16.8862
tacc2	10425	10263.9	211	2.692
ubn1	2820	2658.92	3	0.147748
sort1(2of3)	5015	4853.92	111	2.99458
papln(2of6)	1351	1189.92	7.56005	0.831977
sertm1	1688	1526.92	32.2009	2.76157
igsf21	2912	2750.92	7	0.333215
pde4dip(2of3)	8046	7884.92	22	0.365368
wwox	1985	1823.92	47.2021	3.38891
pet117	282	154.227	5	4.24537
ninj1(2of2)	1260	1098.92	2	0.238324
LOC107377679	1425	1263.92	117	12.1219
aldob	1404	1242.92	3327	350.521
nalcn	6047	5885.92	34	0.756432
phf5a	501	345.58	161	61.0075
adcy2(1of4)	4818	4656.92	16.2197	0.456089
ufl1	2651	2489.92	552	29.0308
pknox2	3377	3215.92	13.4582	0.548007
tex2(4of4)	3664	3502.92	6	0.224298
slc29a3	2120	1958.92	49.1792	3.28753
tmem132d(7of7)	3419	3257.92	10	0.401943
zfp280d	4121	3959.92	302	9.98678
hcrtr2	2235	2073.92	3.35246	0.211678
grip2	5291	5129.92	20.7851	0.530575
ccdc149(1of2)	2463	2301.92	29	1.64973
cib1	892	731.005	36	6.44893
neu1(1of2)	1881	1719.92	34	2.58866
clspn	4382	4220.92	72	2.23373
gpat4(1of2)	3008	2846.92	289	13.2931
snx22	1247	1085.92	739	89.115
adssl1	1601	1439.92	12	1.09131
rec114	996	834.923	3	0.470522
tmem55a	1143	981.923	690	92.0189
ptdss1(4of4)	2560	2398.92	263.46	14.3815
klf11(2of2)	2229	2067.92	103	6.52241
nat16(1of2)	2185	2023.92	26	1.68223
