target_id	length	eff_length	est_counts	tpm
ccni2	2524	2399.47	3954.54	144.772
polq	5318	5193.47	98	1.65757
fgf12(2of2)	4868	4743.47	280.813	5.20024
vps52	3162	3037.47	300	8.67585
rps29	345	226.921	4198	1625.06
cfap46(1of2)	3396	3271.47	128.788	3.45809
sash1(2of2)	7689	7564.47	697.747	8.10256
pla2g1b(3of3)	2329	2204.47	5	0.199236
krt222	2245	2120.47	6	0.248555
pdp1(3of3)	2695	2570.47	8	0.273388
mtus2(2of2)	2679	2554.47	18	0.618977
mtf2(2of2)	2345	2220.47	868.686	34.3653
lin37	1710	1585.47	676	37.4534
cfap46(2of2)	2985	2860.47	30.2115	0.927765
phf14	3730	3605.47	1448	35.2784
chd3(2of2)	8348	8223.47	71	0.758413
slc7a3	4392	4267.47	148	3.04645
nkx1_2	988	863.467	0	0
ghsr(4of4)	2292	2167.47	7.31867	0.296607
cdhr5(3of3)	3497	3372.47	80.1617	2.08796
kdm2a(3of3)	3877	3752.47	125.693	2.94237
fgf20(2of2)	1818	1693.47	13	0.674324
fgf4	924	799.467	2	0.219751
cdh23(2of3)	6397	6272.47	35	0.490153
cdh23(3of3)	5108	4983.47	16	0.282027
ppp2r2b	3395	3270.47	253	6.79537
kdm6b(2of2)	8093	7968.47	1739	19.1702
sphk1(3of3)	4203	4078.47	151.75	3.2684
sirt1	2233	2108.47	20	0.833231
fgf3	1999	1874.47	4	0.18745
rps11	604	479.638	13264	2429.2
myo19	3063	2938.47	16	0.478301
fgf17	720	595.536	50	7.37504
rpl13	948	823.467	27013	2881.57
lect1(2of2)	1771	1646.47	4	0.213407
rnaseh2a(1of2)	879	754.467	68	7.91719
rnaseh2a(2of2)	1087	962.467	205.812	18.784
rpl32	525	401.058	20392	4466.37
creb1(5of5)	1396	1271.47	22	1.51992
prkab1(2of2)	1730	1605.47	1611	88.1447
slc1a2(3of3)	3930	3805.47	14	0.323164
gabrb3(3of3)	1853	1728.47	8	0.406566
c12orf65	699	574.536	292	44.6445
setd1b(3of3)	7551	7426.47	239.376	2.83139
prdm2(2of2)	6595	6470.47	1065.11	14.4598
hoxa7	996	871.467	313.298	31.5798
trpc7(1of2)	3233	3108.47	16	0.452143
xcr1(2of4)	1090	965.467	5	0.45492
cep112	3057	2932.47	94	2.81577
idh2(2of2)	1777	1652.47	548	29.1306
grb7	2726	2601.47	136	4.59222
ttc30a1	1814	1689.47	95	4.93942
ppp1r13b(1of2)	4651	4526.47	307	5.95774
bcl9l(1of2)	5353	5228.47	85.1808	1.4311
hipk2(5of6)	4244	4119.47	24	0.511767
bloc1s4	1673	1548.47	257	14.5792
bphl	1251	1126.47	214	16.6877
fam184a(1of2)	4461	4336.47	61.5617	1.24703
zfp330	1254	1129.47	297	23.0986
gfra1(5of7)	2172	2047.47	6	0.257417
st6galnac6	2249	2124.47	617.138	25.5173
chrnb1(2of2)	2987	2862.47	245	7.51844
cldn19(2of4)	1795	1670.47	2	0.105171
pnp(3of5)	1943	1818.47	54	2.6085
cops4	1687	1562.47	2047	115.082
LOC107372748	1209	1084.47	551	44.6311
gale	1368	1243.47	332	23.4534
lcp2(1of2)	1717	1592.47	34	1.87547
acaa2	1760	1635.47	150	8.0566
exosc9	1497	1372.47	242	15.4887
wdr73	2271	2146.47	85	3.47854
chrna4	2777	2652.47	102.897	3.40766
prpf39(1of2)	3001	2876.47	1974	60.2823
zcchc8	2425	2300.47	498	19.0158
anapc15	1978	1853.47	97	4.59715
csf1r(2of2)	4048	3923.47	14	0.313444
capsl	951	826.467	30	3.18858
rpusd4	1375	1250.47	344	24.1651
hist1h1b(1of6)	1338	1213.47	25.6581	1.85737
tmem100(1of2)	1399	1274.47	19	1.30957
trerf1(1of2)	1993	1868.47	6	0.282077
msh6	5452	5327.47	299.487	4.9381
znf235(31of148)	2101	1976.47	132.009	5.86701
fam83h(1of2)	7544	7419.47	359	4.25034
pcdh1(2of2)	4943	4818.47	20.6455	0.376373
lsamp	1957	1832.47	93.337	4.47425
huwe1	14690	14565.5	3401	20.5109
tapbp	1820	1695.47	3	0.15543
ccdc90b	1162	1037.47	320	27.0943
txn2	931	806.467	1243	135.39
LOC107396618	1471	1346.47	4	0.260956
zscan22(1of6)	1284	1159.47	244	18.4856
tmem229a	3057	2932.47	28.2403	0.845939
tnfaip8l3	1407	1282.47	5.52279	0.378281
trim33(2of2)	4263	4138.47	863	18.3178
tnmd	1121	996.467	18	1.58676
sgms2(1of2)	1664	1539.47	61	3.48066
c11orf31	669	544.536	176	28.3915
hspd1	2406	2281.47	403	15.5165
plaa	2629	2504.47	70	2.45519
cers5(2of2)	1769	1644.47	73	3.89942
cxorf21	3671	3546.47	105	2.60073
ier3ip1(1of2)	618	493.638	1334	237.383
htr3a(4of11)	1953	1828.47	2	0.0960827
rnd2(2of2)	1666	1541.47	110	6.26846
lcmt2	2407	2282.47	286	11.0069
serpini1	1617	1492.47	20	1.17714
LOC107383633	1566	1441.47	19	1.15785
csmd3(7of9)	3906	3781.47	35	0.813036
rab27b(2of2)	3663	3538.47	23.0165	0.571382
jag2(2of2)	5861	5736.47	666	10.1984
zbtb39	4003	3878.47	53	1.20038
brd7	2004	1879.47	415	19.3962
LOC107372370	2401	2276.47	1639	63.2441
schip1(2of3)	1727	1602.47	7	0.383717
nqo1(2of6)	992	867.467	12.9134	1.30764
ppil3	1088	963.467	454	41.3925
prr16(1of2)	2696	2571.47	11.0799	0.378491
LOC107395317	549	424.772	0	0
LOC107382444	1404	1279.47	11	0.755207
fpgs	2926	2801.47	284	8.90502
lrriq1	4375	4250.47	190	3.92662
cetn3	1119	994.467	275	24.291
rab1a(3of3)	1747	1622.47	511.864	27.7128
c1orf112	3098	2973.47	163	4.81534
znf721(2of2)	2452	2327.47	158.045	5.96485
cdh18	3633	3508.47	13.6428	0.341576
runx1t1	5292	5167.47	100.552	1.70929
kiaa1324l(3of3)	4699	4574.47	44.6973	0.858307
glrx2	1214	1089.47	198	15.9644
irf8(2of2)	2087	1962.47	9	0.402849
ankrd63(2of2)	2030	1905.47	7	0.3227
arhgap44(2of2)	4675	4550.47	17.084	0.329789
nol10	2488	2363.47	74	2.75033
gipc1(2of2)	2508	2383.47	70.0844	2.58294
nlrx1(1of2)	905	780.467	53	5.96518
scarb2(2of3)	3460	3335.47	532	14.0106
atg9a(1of2)	6178	6053.47	454.077	6.58912
pvr(2of2)	2161	2036.47	21.5597	0.929965
cadm2(1of3)	3162	3037.47	9	0.260275
mmadhc(2of2)	2764	2639.47	563	18.7368
ogdh(2of2)	4412	4287.47	416	8.52305
ehbp1l1	8981	8856.47	492.662	4.88642
zdhhc8(3of3)	3023	2898.47	3	0.0909191
tra2b(1of2)	1477	1352.47	338	21.9529
LOC107378154	1251	1126.47	3	0.23394
myl1(1of2)	1209	1084.47	492.794	39.9164
plod1	3306	3181.47	1162	32.0834
ces1	2591	2466.47	10	0.356145
wfdc3(5of7)	678	553.536	1	0.158693
pnpla2(3of5)	2664	2539.47	46	1.59117
camsap1(2of2)	5158	5033.47	27	0.471193
capn3(2of2)	4739	4614.47	59.938	1.14099
laptm4b(2of2)	2346	2221.47	129	5.10096
rbm15b	3588	3463.47	141	3.57611
LOC107382835	3617	3492.47	126	3.16913
elp5	1145	1020.47	494	42.5236
ticrr	6238	6113.47	35	0.502901
tnip1(1of4)	1229	1104.47	19	1.51113
ackr4(2of2)	1470	1345.47	5	0.326437
rps18	921	796.467	26089	2877.34
tmem151b(3of3)	3160	3035.47	8	0.231508
otop1	3578	3453.47	4	0.101744
cxcl1(2of2)	1001	876.467	3	0.300668
nccrp1	1296	1171.47	1818	136.322
tmem208	1305	1180.47	126	9.37603
msantd1	1581	1456.47	30	1.80935
wdr4	1701	1576.47	1199	66.8092
prokr2(1of2)	1919	1794.47	16	0.783225
moxd2	3023	2898.47	43.4026	1.31538
gabrr2(3of3)	1896	1771.47	104.151	5.16455
zkscan2(1of2)	1067	942.467	244.687	22.8059
zscan22(2of6)	2833	2708.47	1269.31	41.1666
ttc16	1965	1840.47	50	2.38641
cd2ap	3134	3009.47	236	6.8885
ptprj	7223	7098.47	263	3.25457
rag2	2279	2154.47	6	0.244632
ppp2r2d	2875	2750.47	1262	40.3047
snai2(3of3)	1100	975.467	25	2.25128
slc48a1(1of2)	1753	1628.47	218.585	11.7908
utp20	8888	8763.47	172	1.72407
camkk2	2992	2867.47	478	14.6431
rmdn2	5154	5029.47	231.999	4.05198
bbs7	3146	3021.47	107	3.11077
actr2(2of2)	2492	2367.47	301.557	11.1889
tk1	1244	1119.47	83	6.51282
pfkp(2of2)	3184	3059.47	44.7429	1.28464
gipc1(1of2)	1967	1842.47	24	1.14423
zbtb26	2058	1933.47	183	8.31413
tnk2(2of3)	5143	5018.47	49	0.857684
igfals	2232	2107.47	4	0.166725
lztr1(2of2)	1534	1409.47	291	18.136
notch1(3of3)	3213	3088.47	56	1.59275
heatr5b	6475	6350.47	37	0.511798
fgfr3	6577	6452.47	502	6.83408
add3(2of2)	4617	4492.47	683.443	13.3635
rims1(2of2)	3313	3188.47	36.7467	1.01237
dcbld2(1of2)	3266	3141.47	225	6.29147
tecpr2(4of4)	1711	1586.47	40.9923	2.26973
myo7a(2of8)	1863	1738.47	35.2956	1.78343
usf2(1of2)	3363	3238.47	827	22.432
pcdhb16(3of3)	3320	3195.47	7.90086	0.217191
parg(3of3)	2734	2609.47	9	0.302965
pcdh7(2of2)	7997	7872.47	59.658	0.665672
mapk10	5696	5571.47	106.869	1.68494
psmg4	604	479.638	715	130.947
mid1ip1(4of4)	2659	2534.47	30.1119	1.04365
plbd2	1920	1795.47	390	19.0805
gpr158(1of2)	6421	6296.47	161.341	2.25087
hist1h4c(5of12)	1266	1141.47	48.7171	3.74904
clec3b(1of2)	1201	1076.47	9	0.734419
crtc3	5270	5145.47	373	6.36775
ccdc53	2397	2272.47	272.347	10.5275
sike1	1797	1672.47	162	8.50863
donson	2615	2490.47	41.1985	1.45312
bora	2268	2143.47	3	0.122944
dido1(2of2)	11079	10954.5	1591	12.758
nrg2(3of3)	2417	2292.47	31	1.18785
prodh2	1767	1642.47	11.6165	0.621269
zbtb21	4560	4435.47	449	8.8922
heatr6	3972	3847.47	112.577	2.57026
gabrr2(1of3)	2244	2119.47	100.806	4.17795
mcoln2	3761	3636.47	37	0.893767
prmt6	1270	1145.47	55	4.21776
ddx11	3418	3293.47	49.592	1.3227
cyp4f22	2111	1986.47	829.823	36.695
rnd1(2of2)	3201	3076.47	86.5483	2.4712
khdrbs1(2of2)	2478	2353.47	1430	53.3741
otud6b	1305	1180.47	56	4.16712
trmt2b(1of2)	1909	1784.47	42.6865	2.10128
zfp503(1of2)	2627	2502.47	131	4.59838
kcnma1(1of2)	9013	8888.47	37	0.36566
zp3(7of19)	1223	1098.47	7	0.559775
pik3cd	4795	4670.47	13	0.244504
capn5(2of4)	2604	2479.47	7	0.247994
neb(3of7)	19120	18995.5	190	0.87863
hipk2(1of6)	4761	4636.47	116.594	2.20897
rims2(4of4)	3902	3777.47	9.49491	0.220797
dnajc8	1696	1571.47	437	24.4275
smarca4(1of2)	6002	5877.47	21	0.313857
anp32e(1of2)	2611	2486.47	2460	86.907
gnl2	2589	2464.47	3898	138.938
c22orf23	825	700.467	95	11.9135
gstt2b(1of2)	907	782.467	6	0.673577
slco3a1(3of3)	3126	3001.47	20.8926	0.61145
rpl8	856	731.467	60240	7234.23
rgs8(1of2)	1467	1342.47	30.3782	1.98774
chrm4(2of2)	1747	1622.47	1	0.054141
prkrir(5of5)	8212	8087.47	1089	11.8282
gpr183(1of4)	1630	1505.47	2	0.116697
c11orf88	638	513.536	3	0.51316
mef2c(2of3)	3384	3259.47	28	0.754595
gtpbp4	2660	2535.47	9424	326.497
arl5b(1of2)	1727	1602.47	776	42.5378
haus4	1344	1219.47	109	7.85161
uqcrc1	1904	1779.47	482	23.7936
timm17a	1336	1211.47	830	60.1823
hsd17b3	1390	1265.47	5	0.347073
tp63	2821	2696.47	107	3.48571
thap4(3of6)	968	843.467	30	3.12432
LOC107380904	3035	2910.47	44	1.32798
myo7a(5of8)	861	736.467	1	0.119275
myh9(2of2)	6121	5996.47	295.771	4.33274
lrrc27	1832	1707.47	6	0.308675
fam131b(1of2)	2342	2217.47	7	0.277296
endod1(2of8)	2139	2014.47	42.2789	1.8436
cryba1(4of4)	1021	896.467	2	0.195974
gje1	1973	1848.47	180.525	8.57881
acvr2b(2of2)	2372	2247.47	18	0.703528
kalrn(1of2)	9818	9693.47	57.5274	0.521312
fam8a1(2of2)	1551	1426.47	199	12.2544
shank2(3of3)	9403	9278.47	10	0.094673
LOC107389169	3380	3255.47	139	3.75063
ubox5	1993	1868.47	178	8.36829
fam110b(1of2)	2784	2659.47	116	3.83147
sspo(4of4)	562	437.729	7	1.40474
crb1(3of4)	4274	4149.47	5	0.105847
syde2(1of2)	4051	3926.47	147	3.28865
surf1	1107	982.467	156	13.9479
prrt1(1of2)	1875	1750.47	4	0.200728
eif2d	2095	1970.47	167	7.44474
ube2m(2of2)	1843	1718.47	21	1.07345
ube2q2(2of2)	3248	3123.47	2630	73.9641
znf112(5of5)	819	694.467	4	0.505954
oxa1l	1748	1623.47	1652	89.3859
zfp518a(2of2)	6780	6655.47	762	10.0572
rapgef1(1of2)	3508	3383.47	11	0.285583
sept7(1of3)	2503	2378.47	234.888	8.67493
LOC107389325	1164	1039.47	2	0.169014
fam184a(2of2)	4904	4779.47	22	0.404339
cxcl10(1of3)	972	847.467	19.5333	2.02467
rdh16(2of2)	1467	1342.47	54.8997	3.59227
strn4	5664	5539.47	781.36	12.3904
ube3a(2of2)	3744	3619.47	250	6.06733
fgb	1919	1794.47	8	0.391613
ncf2(3of3)	1761	1636.47	14.8505	0.797144
LOC107388366	2352	2227.47	288.021	11.3583
best2	2538	2413.47	5	0.181983
pmp2	565	440.729	2	0.398622
adcyap1(1of2)	3401	3276.47	89	2.38609
zbtb5(1of2)	2889	2764.47	17	0.540182
LOC107373567	1924	1799.47	27	1.31802
acot13	998	873.467	417	41.9365
siglec1(2of6)	1731	1606.47	4.46161	0.243962
tll2(2of2)	2417	2292.47	1	0.0383177
furin(2of2)	4933	4808.47	38	0.694191
pip4k2c(2of2)	1764	1639.47	83	4.44711
dmbt1(2of3)	1479	1354.47	43	2.7887
lag3(1of2)	2587	2462.47	2	0.0713447
ermn	2460	2335.47	58.753	2.20983
diaph3(3of4)	5187	5062.47	9	0.156165
pkd1(3of3)	15741	15616.5	593.713	3.33961
p2rx7(9of10)	632	507.638	5.26324	0.910755
dntt(3of3)	583	458.684	3	0.574526
ptprc	4412	4287.47	13	0.266345
zc3h4(1of2)	2370	2245.47	16	0.625915
gnaq(2of4)	2224	2099.47	20	0.836803
fev	1579	1454.47	2	0.120789
mboat7	3275	3150.47	587.041	16.368
LOC107388016	1893	1768.47	346.487	17.2105
wwc1	4274	4149.47	28	0.592745
opcml	3197	3072.47	27.4491	0.784773
cyp26c1	3032	2907.47	32	0.966802
stx3(2of2)	1660	1535.47	38	2.17393
LOC107391917	1327	1202.47	123	8.98533
emc3(2of2)	1122	997.467	1373	120.913
myo15b(2of2)	1679	1554.47	2.11537	0.119539
msrb2	1224	1099.47	20	1.5979
insc(1of2)	2860	2735.47	13.3794	0.429643
zhx1(3of3)	3476	3351.47	10	0.2621
fgf13(2of2)	2654	2529.47	22.9203	0.795965
pla1a	1867	1742.47	4	0.20165
aptx	1302	1177.47	121	9.0269
mfap4(1of4)	2517	2392.47	219.572	8.06182
hook2	3269	3144.47	728	20.337
pdpr	2777	2652.47	176	5.82861
gtf3c6	818	693.467	302	38.2546
p2rx7(10of10)	1034	909.467	1754.58	169.468
pitpnb(2of2)	3255	3130.47	149	4.18099
magi3(4of4)	4846	4721.47	21	0.390701
epo	2312	2187.47	25	1.00392
cldn4(12of19)	2085	1960.47	1	0.0448067
nefh(5of6)	764	639.536	353	48.4855
scamp4	2028	1903.47	183	8.44516
fam134c	3077	2952.47	76	2.26116
ebi3	1547	1422.47	2	0.123507
dgat1(1of3)	2481	2356.47	679	25.3111
mfi2(1of2)	2967	2842.47	12.0192	0.371433
adcyap1(2of2)	2310	2185.47	9	0.361743
ifi27(3of3)	2643	2518.47	143.336	4.99944
vcl(1of2)	4043	3918.47	11	0.246592
adam10(3of3)	2891	2766.47	20	0.635048
rsbn1	4350	4225.47	7361.46	153.035
kcnq1(2of2)	1005	880.467	3	0.299303
tdp1	2098	1973.47	789	35.1196
ntrk2(1of2)	4725	4600.47	25.14	0.480027
glra2	3105	2980.47	8	0.235781
plk4	3186	3061.47	24	0.688627
ssbp1(1of2)	589	464.684	35.2598	6.66537
nfix(2of3)	1784	1659.47	12	0.635206
hipk2(2of6)	3805	3680.47	161.488	3.85424
zfp516(1of2)	6358	6233.47	203.827	2.87234
blmh(2of2)	573	448.684	21	4.11131
mgrn1	3336	3211.47	613	16.7672
dtd2(1of2)	944	819.467	681	72.9992
akap12(1of2)	5837	5712.47	315.48	4.85121
arhgap5	7647	7522.47	567.083	6.62199
chrnb2(1of3)	2053	1928.47	2	0.0911003
pcdh18(1of2)	4879	4754.47	12	0.221708
tbc1d2b	4824	4699.47	193	3.60754
znf235(14of148)	2071	1946.47	67.0843	3.02744
nlrc3(15of24)	5858	5733.47	15	0.229814
selt(2of2)	1191	1066.47	410	33.7706
fam20c(4of6)	626	501.638	0	0
dusp26(5of5)	1333	1208.47	20.8916	1.51858
arnt2(1of3)	356	237	0	0
papln(1of6)	1857	1732.47	3	0.15211
phtf2(2of2)	4112	3987.47	81.0177	1.78478
clptm1l(1of2)	2082	1957.47	10	0.448753
tp53rk	1012	887.467	36	3.5633
dscam(2of3)	8578	8453.47	52	0.540344
btg4(1of2)	1844	1719.47	229	11.6989
mov10(2of2)	3276	3151.47	169	4.7106
col11a1(2of4)	7030	6905.47	127	1.61552
calcoco1(1of2)	3725	3600.47	2440.79	59.5488
urm1	927	802.467	166	18.1712
cul4b(1of2)	4030	3905.47	490	11.0211
msi2	2393	2268.47	32	1.23914
gpc3	2863	2738.47	41.3921	1.32774
synj2bp	1628	1503.47	568	33.1861
h3f3a(3of6)	1729	1604.47	768.78	42.0895
lpcat1(3of3)	2296	2171.47	7.99226	0.32331
cep152	5901	5776.47	26	0.395379
zp1(2of5)	1181	1056.47	86	7.15064
iscu(1of2)	888	763.467	187	21.5156
tcf25	2259	2134.47	446	18.3547
dap	1782	1657.47	2459	130.321
gapdh(2of2)	1212	1087.47	2	0.161553
gpc6(2of4)	4324	4199.47	199	4.16257
prss3(2of2)	1286	1161.47	4	0.302521
mxd1(1of2)	1602	1477.47	32	1.90254
chmp5(1of2)	1038	913.467	1173	112.8
myrip(2of2)	5072	4947.47	34.3918	0.610625
lin7b	1613	1488.47	24	1.41636
abcb11(2of2)	5103	4978.47	9	0.158799
slc22a3	1283	1158.47	457.936	34.7235
tdrd5	3394	3269.47	15	0.403011
fcgbp(1of3)	10130	10005.5	458.173	4.02249
znf235(62of148)	2227	2102.47	185	7.72938
mrc2(12of12)	1669	1544.47	10.1058	0.574772
srgap3(2of4)	3170	3045.47	82	2.36517
cish(1of2)	1843	1718.47	25	1.27791
tmem51(2of2)	2335	2210.47	31	1.23191
cfap99	2008	1883.47	37	1.72562
c21orf62	1610	1485.47	225	13.3052
gabbr1(1of3)	1373	1248.47	94	6.61383
LOC107391421	2747	2622.47	60.181	2.01582
sh3rf1	6694	6569.47	654.871	8.75645
iqgap1(2of2)	5657	5532.47	82	1.30196
fam78a	2546	2421.47	1	0.0362764
LOC107397346	1124	999.467	73.5594	6.46505
samd3(1of10)	4078	3953.47	157.139	3.49146
ehbp1(1of2)	9939	9814.47	146	1.30674
nucb1	1993	1868.47	455	21.3909
ubxn4	2040	1915.47	1924	88.2333
mog(1of3)	1109	984.467	3	0.267684
mthfd2	2008	1883.47	34	1.58571
crcp	1457	1332.47	229	15.0967
eif2s3	1808	1683.47	3721	194.159
zbtb48(1of2)	12619	12494.5	52	0.365585
sptbn1(6of6)	5675	5550.47	40	0.633042
hdac9	3276	3151.47	97.469	2.71679
figf	1657	1532.47	5.86184	0.336005
auh	1693	1568.47	162	9.07281
bcas2	2417	2292.47	372	14.2542
mrps18a	1103	978.467	1633.4	146.638
elavl1(1of2)	1573	1448.47	2349	142.455
mrpl2	1081	956.467	2158	198.191
fam173a(2of2)	1189	1064.47	5575	460.06
ptpre(2of2)	3241	3116.47	69.1251	1.94839
nfix(1of3)	7304	7179.47	28.5985	0.349908
zc3h3	2982	2857.47	52.3226	1.60846
ugt2a2(5of7)	1823	1698.47	6.0551	0.31316
fanci	4707	4582.47	41.0525	0.786941
ash1l(2of2)	6638	6513.47	513	6.91843
mysm1	3017	2892.47	4598	139.638
dhx15(1of2)	2699	2574.47	583	19.8922
ext1(4of4)	5289	5164.47	186.203	3.16712
igfbp5(2of2)	1989	1864.47	4	0.188455
LOC107373368	1368	1243.47	7.39662	0.522518
pik3ip1	2113	1988.47	931	41.1276
dnajc25	1910	1785.47	259	12.7424
slitrk3(2of2)	4778	4653.47	2	0.0377534
ap1b1	4244	4119.47	172.244	3.67287
rttn	6877	6752.47	34	0.442302
csmd3(8of9)	5437	5312.47	9	0.148816
sept7(3of3)	2043	1918.47	235	10.7601
c8orf82	1659	1534.47	77.2978	4.42499
znf146(5of7)	1256	1131.47	370.441	28.7594
st8sia2	1792	1667.47	23	1.21164
txlna	3014	2889.47	908	27.6039
LOC107389541	2979	2854.47	15	0.461603
usp53(1of2)	4736	4611.47	76	1.44769
c1orf131	1970	1845.47	74.491	3.54568
ncoa1	8825	8700.47	340.878	3.44159
atad2(2of2)	4031	3906.47	6	0.134918
dapk2	2075	1950.47	605	27.247
tm2d1	797	672.536	783	102.27
slc30a10	1931	1806.47	7	0.340385
tatdn1	1455	1330.47	28	1.84866
zfp574	3962	3837.47	70	1.60234
eno1	1895	1770.47	1817	90.1507
itga6(1of3)	3884	3759.47	85	1.98607
srrm5	1996	1871.47	44.9238	2.10861
guf1	2331	2206.47	213	8.47978
ap3m2	1977	1852.47	115	5.45318
cadm2(2of3)	3105	2980.47	95	2.79989
caskin1(2of5)	3300	3175.47	92.1968	2.55041
glyatl3	1406	1281.47	124.567	8.53883
numa1	6183	6058.47	79	1.14542
mical3(2of6)	573	448.684	1	0.195777
tjp1(1of2)	7574	7449.47	543	6.4029
usp12(1of5)	2246	2121.47	9.51328	0.393909
eml2(1of2)	895	770.467	3.05455	0.348254
nefl(1of3)	2226	2101.47	3	0.125401
tmem53(3of3)	1498	1373.47	6	0.383738
map3k7	3107	2982.47	2006.75	59.1045
chpf	5545	5420.47	46	0.745458
nol4l(1of2)	2639	2514.47	31	1.08297
dffa	1509	1384.47	114	7.2331
sms	2193	2068.47	1681	71.3874
irak1bp1	893	768.467	81.7264	9.34199
LOC107389053	5125	5000.47	780.472	13.7104
cttnbp2	5646	5521.47	450	7.15913
tjp2	4582	4457.47	245.861	4.84511
rock2(2of4)	2492	2367.47	19.6765	0.730073
slc18a3(2of2)	2492	2367.47	19	0.704972
rtl1(8of17)	528	403.977	18.8378	4.09616
use1	1411	1286.47	159.845	10.9145
fzd4	4035	3910.47	211	4.73976
cdh23(1of3)	1577	1452.47	4	0.241911
pdzd11	1636	1511.47	260.625	15.1468
asap2(1of2)	4547	4422.47	1053	20.9154
axdnd1	3384	3259.47	27.8829	0.751438
LOC107385466	1633	1508.47	323	18.8091
rps6kc1	4607	4482.47	99.5974	1.95179
hectd3	2952	2827.47	70	2.17472
spata2(2of2)	1952	1827.47	257	12.3534
kcmf1(1of2)	2350	2225.47	1697	66.9827
gas1(2of3)	3567	3442.47	362	9.23721
mpst(1of2)	2746	2621.47	401.725	13.4613
foxh1(1of2)	1952	1827.47	5	0.240338
flad1	1940	1815.47	59	2.85474
fads2(1of4)	1859	1734.47	10.681	0.540938
ate1	2073	1948.47	256	11.5412
fbxo40(2of3)	3503	3378.47	4	0.104002
arhgef18(1of2)	7298	7173.47	273.264	3.34623
cd200r1	1998	1873.47	5	0.234437
dhdh(2of3)	1147	1022.47	123	10.5672
hsd11b1l(1of2)	1603	1478.47	238.248	14.1553
tacc2	10425	10300.5	392	3.34296
ubn1	2820	2695.47	6	0.195533
sort1(2of3)	5015	4890.47	161	2.89186
papln(2of6)	1351	1226.47	4.48798	0.321438
sertm1	1688	1563.47	58.914	3.31003
igsf21	2912	2787.47	4	0.126053
pde4dip(2of3)	8046	7921.47	17	0.188515
wwox	1985	1860.47	52.9593	2.50047
pet117	282	169.431	5	2.59227
ninj1(2of2)	1260	1135.47	0	0
LOC107377679	1425	1300.47	216	14.59
aldob	1404	1279.47	5757	395.248
nalcn	6047	5922.47	58	0.860256
phf5a	501	377.564	331	77.0087
adcy2(1of4)	4818	4693.47	48.1787	0.901703
ufl1	2651	2526.47	948	32.9607
pknox2	3377	3252.47	20.4605	0.552592
tex2(4of4)	3664	3539.47	10	0.248179
slc29a3	2120	1995.47	33.0955	1.45689
tmem132d(7of7)	3419	3294.47	4	0.106654
zfp280d	4121	3996.47	825	18.1334
hcrtr2	2235	2110.47	4.34782	0.180965
grip2	5291	5166.47	31.0974	0.528729
ccdc149(1of2)	2463	2338.47	96	3.60614
cib1	892	767.467	50	5.72285
neu1(1of2)	1881	1756.47	48	2.40051
clspn	4382	4257.47	153	3.15677
gpat4(1of2)	3008	2883.47	422	12.8558
snx22	1247	1122.47	1570	122.865
adssl1	1601	1476.47	15	0.892421
rec114	996	871.467	4	0.403191
tmem55a	1143	1018.47	1003	86.508
ptdss1(4of4)	2560	2435.47	318.866	11.5008
