target_id	length	eff_length	est_counts	tpm
utp20	8888	8733.12	5165	33.6989
camkk2	2992	2837.12	299	6.00494
rmdn2	5154	4999.12	495	5.64192
bbs7	3146	2991.12	802	15.2776
actr2(2of2)	2492	2337.12	1210.39	29.5094
tk1	1244	1089.12	2244	117.399
pfkp(2of2)	3184	3029.12	225	4.23235
gipc1(1of2)	1967	1812.12	880.994	27.7014
zbtb26	2058	1903.12	516.318	15.4585
tnk2(2of3)	5143	4988.12	46	0.525456
igfals	2232	2077.12	14	0.384045
lztr1(2of2)	1534	1379.12	412	17.022
notch1(3of3)	3213	3058.12	134	2.4967
heatr5b	6475	6320.12	1850	16.6787
fgfr3	6577	6422.12	861	7.63906
add3(2of2)	4617	4462.12	3823	48.8178
rims1(2of2)	3313	3158.12	369.34	6.66366
dcbld2(1of2)	3266	3111.12	1076	19.7066
tecpr2(4of4)	1711	1556.12	35.3607	1.29477
myo7a(2of8)	1863	1708.12	23	0.767229
usf2(1of2)	3363	3208.12	2294	40.7435
pcdhb16(3of3)	3320	3165.12	136.676	2.46047
parg(3of3)	2734	2579.12	32	0.706958
pcdh7(2of2)	7997	7842.12	462.574	3.36096
mapk10	5696	5541.12	105.278	1.08256
psmg4	604	449.45	1085	137.551
mid1ip1(4of4)	2659	2504.12	302	6.87175
plbd2	1920	1765.12	600	19.3684
gpr158(1of2)	6421	6266.12	83.0232	0.754946
hist1h4c(5of12)	1266	1111.12	16623.2	852.45
clec3b(1of2)	1201	1046.12	7	0.38127
crtc3	5270	5115.12	269	2.99648
ccdc53	2397	2242.12	360	9.14869
sike1	1797	1642.12	1203	41.7423
donson	2615	2460.12	311.213	7.20803
bora	2268	2113.12	211	5.6895
dido1(2of2)	11079	10924.1	2948	15.3764
nrg2(3of3)	2417	2262.12	47	1.18385
prodh2	1767	1612.12	60.484	2.13776
zbtb21	4560	4405.12	223	2.88445
heatr6	3972	3817.12	542.591	8.09938
gabrr2(1of3)	2244	2089.12	6.00121	0.163678
mcoln2	3761	3606.12	12	0.189608
prmt6	1270	1115.12	307	15.6867
ddx11	3418	3263.12	987	17.2345
cyp4f22	2111	1956.12	11.3716	0.331239
rnd1(2of2)	3201	3046.12	97	1.81443
khdrbs1(2of2)	2478	2323.12	64255	1575.98
otud6b	1305	1150.12	897	44.4391
trmt2b(1of2)	1909	1754.12	173.959	5.65071
zfp503(1of2)	2627	2472.12	411	9.473
kcnma1(1of2)	9013	8858.12	47	0.302323
zp3(7of19)	1223	1068.12	0	0
pik3cd	4795	4640.12	18	0.221034
capn5(2of4)	2604	2449.12	4	0.0930605
neb(3of7)	19120	18965.1	2521.61	7.57594
hipk2(1of6)	4761	4606.12	90	1.11333
rims2(4of4)	3902	3747.12	15.5881	0.237034
dnajc8	1696	1541.12	3379	124.93
smarca4(1of2)	6002	5847.12	136	1.32529
anp32e(1of2)	2611	2456.12	2799	64.9335
gnl2	2589	2434.12	7784	182.212
c22orf23	825	670.117	4	0.340114
gstt2b(1of2)	907	752.117	1	0.0757582
slco3a1(3of3)	3126	2971.12	41.9663	0.804815
rpl8	856	701.117	29398	2389.14
rgs8(1of2)	1467	1312.12	67.1985	2.91811
chrm4(2of2)	1747	1592.12	0	0
prkrir(5of5)	8212	8057.12	13362	94.4945
gpr183(1of4)	1630	1475.12	0	0
c11orf88	638	483.172	1	0.117927
mef2c(2of3)	3384	3229.12	417	7.35813
gtpbp4	2660	2505.12	10674	242.781
arl5b(1of2)	1727	1572.12	904	32.7641
haus4	1344	1189.12	745	35.6982
uqcrc1	1904	1749.12	4025	131.118
timm17a	1336	1181.12	1305	62.9553
hsd17b3	1390	1235.12	4	0.18453
tp63	2821	2666.12	252	5.38563
thap4(3of6)	968	813.117	16	1.1212
LOC107380904	3035	2880.12	136	2.69057
myo7a(5of8)	861	706.117	1	0.0806934
myh9(2of2)	6121	5966.12	13516.9	129.093
lrrc27	1832	1677.12	9	0.305769
fam131b(1of2)	2342	2187.12	5	0.130261
endod1(2of8)	2139	1984.12	117	3.35996
cryba1(4of4)	1021	866.117	8	0.526294
gje1	1973	1818.12	46.399	1.45413
acvr2b(2of2)	2372	2217.12	735	18.8892
kalrn(1of2)	9818	9663.12	343.028	2.02268
fam8a1(2of2)	1551	1396.12	422	17.2229
shank2(3of3)	9403	9248.12	6	0.0369669
LOC107389169	3380	3225.12	30	0.530018
ubox5	1993	1838.12	346	10.7255
fam110b(1of2)	2784	2629.12	150	3.25084
sspo(4of4)	562	407.66	29	4.05336
crb1(3of4)	4274	4119.12	71	0.98213
syde2(1of2)	4051	3896.12	341	4.98698
surf1	1107	952.117	370	22.1425
prrt1(1of2)	1875	1720.12	11	0.364376
eif2d	2095	1940.12	1765	51.836
ube2m(2of2)	1843	1688.12	1641.69	55.412
ube2q2(2of2)	3248	3093.12	2642	48.6689
znf112(5of5)	819	664.117	0	0
oxa1l	1748	1593.12	2006	71.7461
zfp518a(2of2)	6780	6625.12	1433	12.3245
rapgef1(1of2)	3508	3353.12	36	0.611743
sept7(1of3)	2503	2348.12	6423	155.859
LOC107389325	1164	1009.12	10	0.564642
fam184a(2of2)	4904	4749.12	30	0.359934
cxcl10(1of3)	972	817.117	0	0
rdh16(2of2)	1467	1312.12	0	0
strn4	5664	5509.12	1106.05	11.4395
ube3a(2of2)	3744	3589.12	3277	52.024
fgb	1919	1764.12	24	0.775173
ncf2(3of3)	1761	1606.12	23	0.815954
LOC107388366	2352	2197.12	162	4.20123
best2	2538	2383.12	8	0.191276
pmp2	565	410.66	839	116.411
adcyap1(1of2)	3401	3246.12	256	4.49356
zbtb5(1of2)	2889	2734.12	226	4.70984
LOC107373567	1924	1769.12	80	2.57661
acot13	998	843.117	358	24.1941
siglec1(2of6)	1731	1576.12	0	0
tll2(2of2)	2417	2262.12	10	0.251884
furin(2of2)	4933	4778.12	218	2.59965
pip4k2c(2of2)	1764	1609.12	937	33.1793
dmbt1(2of3)	1479	1324.12	450	19.3643
lag3(1of2)	2587	2432.12	0	0
ermn	2460	2305.12	28.2586	0.698509
diaph3(3of4)	5187	5032.12	1643	18.6038
pkd1(3of3)	15741	15586.1	1779.11	6.504
p2rx7(9of10)	632	477.172	0	0
dntt(3of3)	583	428.493	1	0.132975
ptprc	4412	4257.12	58	0.776296
zc3h4(1of2)	2370	2215.12	458	11.781
gnaq(2of4)	2224	2069.12	83	2.28564
fev	1579	1424.12	3	0.12003
mboat7	3275	3120.12	510.694	9.32621
LOC107388016	1893	1738.12	1637.38	53.6768
wwc1	4274	4119.12	1901	26.2962
opcml	3197	3042.12	7.09253	0.132843
cyp26c1	3032	2877.12	1933	38.2815
stx3(2of2)	1660	1505.12	131	4.95925
LOC107391917	1327	1172.12	308	14.9725
emc3(2of2)	1122	967.117	594	34.9963
myo15b(2of2)	1679	1524.12	1.64463	0.0614843
msrb2	1224	1069.12	56	2.98454
insc(1of2)	2860	2705.12	13	0.273824
zhx1(3of3)	3476	3321.12	548	9.40181
fgf13(2of2)	2654	2499.12	61	1.39078
pla1a	1867	1712.12	100	3.32799
aptx	1302	1147.12	441	21.9051
mfap4(1of4)	2517	2362.12	29	0.699538
hook2	3269	3114.12	967	17.6932
pdpr	2777	2622.12	421	9.1484
gtf3c6	818	663.117	908	78.0208
p2rx7(10of10)	1034	879.117	143	9.26839
pitpnb(2of2)	3255	3100.12	1090	20.0338
magi3(4of4)	4846	4691.12	79	0.959546
epo	2312	2157.12	42	1.10941
cldn4(12of19)	2085	1930.12	5	0.147605
nefh(5of6)	764	609.117	23	2.1515
scamp4	2028	1873.12	1473	44.8077
fam134c	3077	2922.12	294	5.73277
ebi3	1547	1392.12	1	0.0409298
dgat1(1of3)	2481	2326.12	489	11.9782
mfi2(1of2)	2967	2812.12	55	1.11441
adcyap1(2of2)	2310	2155.12	20	0.528779
ifi27(3of3)	2643	2488.12	202.121	4.62865
vcl(1of2)	4043	3888.12	103	1.50943
adam10(3of3)	2891	2736.12	656	13.661
rsbn1	4350	4195.12	2744.61	37.278
kcnq1(2of2)	1005	850.117	2	0.13405
tdp1	2098	1943.12	740	21.6994
ntrk2(1of2)	4725	4570.12	26	0.324161
glra2	3105	2950.12	12	0.23177
plk4	3186	3031.12	1415	26.5992
ssbp1(1of2)	589	434.45	78.897	10.3475
nfix(2of3)	1784	1629.12	9	0.314779
hipk2(2of6)	3805	3650.12	61	0.952221
zfp516(1of2)	6358	6203.12	1890	17.3607
blmh(2of2)	573	418.577	329	44.7853
mgrn1	3336	3181.12	2336	41.8416
dtd2(1of2)	944	789.117	344	24.8389
akap12(1of2)	5837	5682.12	28056	281.34
arhgap5	7647	7492.12	2891	21.9866
chrnb2(1of3)	2053	1898.12	0	0
pcdh18(1of2)	4879	4724.12	1381	16.6567
tbc1d2b	4824	4669.12	1042	12.7159
znf235(14of148)	2071	1916.12	178.042	5.29438
nlrc3(15of24)	5858	5703.12	1	0.00999085
selt(2of2)	1191	1036.12	1698	93.3778
fam20c(4of6)	626	471.22	1	0.120918
dusp26(5of5)	1333	1178.12	3.0034	0.145258
arnt2(1of3)	356	206.737	23.433	6.45838
papln(1of6)	1857	1702.12	33	1.10469
phtf2(2of2)	4112	3957.12	1475.25	21.2423
clptm1l(1of2)	2082	1927.12	34	1.00528
tp53rk	1012	857.117	163	10.8358
dscam(2of3)	8578	8423.12	155	1.04851
btg4(1of2)	1844	1689.12	551	18.5869
mov10(2of2)	3276	3121.12	2733	49.8936
col11a1(2of4)	7030	6875.12	14460	119.84
calcoco1(1of2)	3725	3570.12	1010	16.1196
urm1	927	772.117	293	21.6222
cul4b(1of2)	4030	3875.12	3583	52.6838
msi2	2393	2238.12	89	2.2658
gpc3	2863	2708.12	72	1.51489
synj2bp	1628	1473.12	902	34.8887
h3f3a(3of6)	1729	1574.12	9417.04	340.873
lpcat1(3of3)	2296	2141.12	14	0.372565
cep152	5901	5746.12	1494	14.8146
zp1(2of5)	1181	1026.12	2	0.111058
iscu(1of2)	888	733.117	458	35.5965
tcf25	2259	2104.12	1468	39.7531
dap	1782	1627.12	5118	179.224
gapdh(2of2)	1212	1057.12	11	0.592904
gpc6(2of4)	4324	4169.12	2987	40.8231
prss3(2of2)	1286	1131.12	0	0
mxd1(1of2)	1602	1447.12	1566	61.6599
chmp5(1of2)	1038	883.117	967	62.3912
myrip(2of2)	5072	4917.12	10	0.115879
lin7b	1613	1458.12	141	5.50987
abcb11(2of2)	5103	4948.12	1	0.0115153
slc22a3	1283	1128.12	76.5	3.86387
tdrd5	3394	3239.12	2	0.0351818
fcgbp(1of3)	10130	9975.12	23664.2	135.173
znf235(62of148)	2227	2072.12	300	8.24939
mrc2(12of12)	1669	1514.12	0	0
srgap3(2of4)	3170	3015.12	83	1.56852
cish(1of2)	1843	1688.12	247	8.33699
tmem51(2of2)	2335	2180.12	77	2.01245
cfap99	2008	1853.12	167	5.13486
c21orf62	1610	1455.12	60	2.34946
gabbr1(1of3)	1373	1218.12	6	0.280658
LOC107391421	2747	2592.12	329.656	7.24639
sh3rf1	6694	6539.12	825.326	7.19153
iqgap1(2of2)	5657	5502.12	843	8.72997
fam78a	2546	2391.12	54	1.28679
LOC107397346	1124	969.117	190	11.171
samd3(1of10)	4078	3923.12	50	0.726196
ehbp1(1of2)	9939	9784.12	577	3.36023
nucb1	1993	1838.12	3145	97.4905
ubxn4	2040	1885.12	2924	88.38
mog(1of3)	1109	954.117	16	0.955506
mthfd2	2008	1853.12	1877	57.7134
crcp	1457	1302.12	1068	46.7343
eif2s3	1808	1653.12	7175	247.305
zbtb48(1of2)	12619	12464.1	908	4.15087
sptbn1(6of6)	5675	5520.12	744	7.67962
hdac9	3276	3121.12	401.501	7.32978
figf	1657	1502.12	11	0.417257
auh	1693	1538.12	703	26.0424
bcas2	2417	2262.12	2087	52.5681
mrps18a	1103	948.117	1512	90.8667
elavl1(1of2)	1573	1418.12	692	27.8041
mrpl2	1081	926.117	2532	155.78
fam173a(2of2)	1189	1034.12	181	9.97295
ptpre(2of2)	3241	3086.12	139.426	2.57422
nfix(1of3)	7304	7149.12	139.792	1.11415
zc3h3	2982	2827.12	241.22	4.86165
ugt2a2(5of7)	1823	1668.12	3.0543	0.104328
fanci	4707	4552.12	2407	30.1285
ash1l(2of2)	6638	6483.12	454	3.99013
mysm1	3017	2862.12	1057	21.0428
dhx15(1of2)	2699	2544.12	5560	124.524
ext1(4of4)	5289	5134.12	1155	12.8183
igfbp5(2of2)	1989	1834.12	14	0.434927
LOC107373368	1368	1213.12	9.54349	0.448249
pik3ip1	2113	1958.12	1625	47.2857
dnajc25	1910	1755.12	1082	35.1266
slitrk3(2of2)	4778	4623.12	7	0.0862736
ap1b1	4244	4089.12	1427.56	19.892
rttn	6877	6722.12	551	4.67047
csmd3(8of9)	5437	5282.12	12	0.129446
sept7(3of3)	2043	1888.12	951	28.699
c8orf82	1659	1504.12	379.758	14.386
znf146(5of7)	1256	1101.12	2849.76	147.465
st8sia2	1792	1637.12	306	10.6502
txlna	3014	2859.12	3038	60.5439
LOC107389541	2979	2824.12	27	0.544748
usp53(1of2)	4736	4581.12	268	3.33333
c1orf131	1970	1815.12	2031	63.7559
ncoa1	8825	8670.12	1196.24	7.86155
atad2(2of2)	4031	3876.12	0	0
dapk2	2075	1920.12	368	10.9203
tm2d1	797	642.117	510	45.2554
slc30a10	1931	1776.12	40	1.28323
tatdn1	1455	1300.12	157	6.88069
zfp574	3962	3807.12	569	8.51591
eno1	1895	1740.12	9685	317.129
itga6(1of3)	3884	3729.12	931	14.2252
srrm5	1996	1841.12	20.9357	0.64792
guf1	2331	2176.12	715	18.7214
ap3m2	1977	1822.12	518	16.1983
cadm2(2of3)	3105	2950.12	619	11.9555
caskin1(2of5)	3300	3145.12	51	0.92395
glyatl3	1406	1251.12	32	1.45736
numa1	6183	6028.12	14121	133.475
mical3(2of6)	573	418.577	1	0.136126
tjp1(1of2)	7574	7419.12	1988	15.2679
usp12(1of5)	2246	2091.12	12.5294	0.341402
eml2(1of2)	895	740.117	65	5.00412
nefl(1of3)	2226	2071.12	0	0
tmem53(3of3)	1498	1343.12	6	0.254538
map3k7	3107	2952.12	2584.22	49.8782
chpf	5545	5390.12	573	6.05719
nol4l(1of2)	2639	2484.12	169	3.87641
dffa	1509	1354.12	572	24.0688
sms	2193	2038.12	1311	36.6512
irak1bp1	893	738.117	241	18.604
LOC107389053	5125	4970.12	1734.97	19.8903
cttnbp2	5646	5491.12	514	5.33356
tjp2	4582	4427.12	1680	21.6224
rock2(2of4)	2492	2337.12	4	0.0975202
slc18a3(2of2)	2492	2337.12	55	1.3409
rtl1(8of17)	528	373.891	1	0.152395
use1	1411	1256.12	273	12.3836
fzd4	4035	3880.12	1546	22.7028
cdh23(1of3)	1577	1422.12	8	0.320531
pdzd11	1636	1481.12	551.411	21.2129
asap2(1of2)	4547	4392.12	1543	20.0174
axdnd1	3384	3229.12	25	0.441135
LOC107385466	1633	1478.12	8	0.308387
rps6kc1	4607	4452.12	530.451	6.78881
hectd3	2952	2797.12	853	17.3761
spata2(2of2)	1952	1797.12	405	12.8408
kcmf1(1of2)	2350	2195.12	947	24.5814
gas1(2of3)	3567	3412.12	2627	43.8683
mpst(1of2)	2746	2591.12	180.653	3.97259
foxh1(1of2)	1952	1797.12	0	0
flad1	1940	1785.12	660	21.0665
fads2(1of4)	1859	1704.12	89.6374	2.99712
ate1	2073	1918.12	481	14.2884
fbxo40(2of3)	3503	3348.12	1	0.0170182
arhgef18(1of2)	7298	7143.12	1363.73	10.8782
cd200r1	1998	1843.12	8	0.247316
dhdh(2of3)	1147	992.117	325	18.6653
hsd11b1l(1of2)	1603	1448.12	114.787	4.51653
tacc2	10425	10270.1	712	3.9502
ubn1	2820	2665.12	10	0.213796
sort1(2of3)	5015	4860.12	1197	14.0334
papln(2of6)	1351	1196.12	2	0.0952733
sertm1	1688	1533.12	123.164	4.57744
igsf21	2912	2757.12	16	0.330658
pde4dip(2of3)	8046	7891.12	1258	9.08358
wwox	1985	1830.12	304	9.46476
pet117	282	140.247	262	106.445
ninj1(2of2)	1260	1105.12	20	1.03119
LOC107377679	1425	1270.12	1314	58.9477
aldob	1404	1249.12	3639	165.995
nalcn	6047	5892.12	69	0.667256
phf5a	501	347.211	1700	278.978
adcy2(1of4)	4818	4663.12	175	2.13834
ufl1	2651	2496.12	1957	44.6726
pknox2	3377	3222.12	77	1.36165
tex2(4of4)	3664	3509.12	13	0.211086
slc29a3	2120	1965.12	130.999	3.79835
tmem132d(7of7)	3419	3264.12	0	0
zfp280d	4121	3966.12	2399	34.4651
hcrtr2	2235	2080.12	0	0
grip2	5291	5136.12	50.1044	0.555848
ccdc149(1of2)	2463	2308.12	403	9.9486
cib1	892	737.117	93	7.18888
neu1(1of2)	1881	1726.12	199	6.56898
clspn	4382	4227.12	2663	35.8956
gpat4(1of2)	3008	2853.12	983	19.6313
snx22	1247	1092.12	113	5.89555
adssl1	1601	1446.12	17	0.669823
rec114	996	841.117	1	0.0677421
tmem55a	1143	988.117	120	6.91971
ptdss1(4of4)	2560	2405.12	480.917	11.3933
klf11(2of2)	2229	2074.12	52	1.42852
nat16(1of2)	2185	2030.12	193	5.4169
nlrc3(19of24)	2903	2748.12	129.229	2.67942
asun	2720	2565.12	1986	44.1151
plekhg4(4of5)	7704	7549.12	2390	18.0392
tspan3(3of3)	1546	1391.12	342	14.008
lrrcc1	3712	3557.12	653	10.46
pias1(1of2)	2378	2223.12	378	9.68823
