target_id	length	eff_length	est_counts	tpm
hspd1	2406	2193.71	2857	87.7761
plaa	2629	2416.71	45	1.25497
cers5(2of2)	1769	1556.71	63	2.72758
cxorf21	3671	3458.71	36.0849	0.703164
ier3ip1(1of2)	618	406.631	142	23.536
htr3a(4of11)	1953	1740.71	0	0
rnd2(2of2)	1666	1453.71	407	18.8696
lcmt2	2407	2194.71	188	5.77332
serpini1	1617	1404.71	218	10.4596
LOC107383633	1566	1353.71	7	0.348512
csmd3(7of9)	3906	3693.71	534	9.7437
rab27b(2of2)	3663	3450.71	86	1.67971
jag2(2of2)	5861	5648.71	1427	17.0263
zbtb39	4003	3790.71	116	2.06245
brd7	2004	1791.71	158	5.9434
LOC107372370	2401	2188.71	297	9.14563
schip1(2of3)	1727	1514.71	7	0.311468
nqo1(2of6)	992	779.709	13.1634	1.13784
ppil3	1088	875.709	239	18.3943
prr16(1of2)	2696	2483.71	6.01632	0.163258
LOC107395317	549	338.844	0	0
LOC107382444	1404	1191.71	0	0
fpgs	2926	2713.71	454	11.2755
lrriq1	4375	4162.71	43	0.696206
cetn3	1119	906.709	209	15.5354
rab1a(3of3)	1747	1534.71	214.317	9.41187
c1orf112	3098	2885.71	24	0.560536
znf721(2of2)	2452	2239.71	415.004	12.4884
cdh18	3633	3420.71	8.33321	0.164188
runx1t1	5292	5079.71	280.03	3.71545
kiaa1324l(3of3)	4699	4486.71	150	2.25325
glrx2	1214	1001.71	44	2.96044
irf8(2of2)	2087	1874.71	13	0.467363
ankrd63(2of2)	2030	1817.71	0	0
arhgap44(2of2)	4675	4462.71	95	1.43473
nol10	2488	2275.71	250	7.40403
gipc1(2of2)	2508	2295.71	94.8516	2.78466
nlrx1(1of2)	905	692.709	70	6.81071
scarb2(2of3)	3460	3247.71	2160	44.8251
atg9a(1of2)	6178	5965.71	551	6.22493
pvr(2of2)	2161	1948.71	61.9593	2.14291
cadm2(1of3)	3162	2949.71	33	0.754015
mmadhc(2of2)	2764	2551.71	328	8.66339
ogdh(2of2)	4412	4199.71	737	11.8275
ehbp1l1	8981	8768.71	272	2.09064
zdhhc8(3of3)	3023	2810.71	0	0
tra2b(1of2)	1477	1264.71	285	15.188
LOC107378154	1251	1038.71	0	0
myl1(1of2)	1209	996.709	1254	84.7958
plod1	3306	3093.71	1530	33.3317
ces1	2591	2378.71	146	4.13672
wfdc3(5of7)	678	466.289	0	0
pnpla2(3of5)	2664	2451.71	5	0.13745
camsap1(2of2)	5158	4945.71	505	6.88189
capn3(2of2)	4739	4526.71	39.2494	0.58438
laptm4b(2of2)	2346	2133.71	21	0.663329
rbm15b	3588	3375.71	259	5.17106
LOC107382835	3617	3404.71	164	3.24645
elp5	1145	932.709	396	28.615
ticrr	6238	6025.71	233	2.60611
tnip1(1of4)	1229	1016.71	40	2.6516
ackr4(2of2)	1470	1257.71	0	0
rps18	921	708.709	17999	1711.69
tmem151b(3of3)	3160	2947.71	2	0.0457289
otop1	3578	3365.71	0	0
cxcl1(2of2)	1001	788.709	0	0
nccrp1	1296	1083.71	4712	293.047
tmem208	1305	1092.71	106	6.53802
msantd1	1581	1368.71	42	2.06816
wdr4	1701	1488.71	1518	68.7238
prokr2(1of2)	1919	1706.71	1	0.0394899
moxd2	3023	2810.71	15.4676	0.370897
gabrr2(3of3)	1896	1683.71	30	1.20088
zkscan2(1of2)	1067	854.709	575.446	45.3765
zscan22(2of6)	2833	2620.71	362.255	9.31625
ttc16	1965	1752.71	23	0.884429
cd2ap	3134	2921.71	414	9.55011
ptprj	7223	7010.71	353	3.39358
rag2	2279	2066.71	0	0
ppp2r2d	2875	2662.71	643	16.2754
snai2(3of3)	1100	887.709	289	21.9418
slc48a1(1of2)	1753	1540.71	85.0302	3.71961
utp20	8888	8675.71	1444	11.2178
camkk2	2992	2779.71	288	6.98294
rmdn2	5154	4941.71	273.787	3.73405
bbs7	3146	2933.71	130	2.98656
actr2(2of2)	2492	2279.71	1123.83	33.225
tk1	1244	1031.71	17	1.11055
pfkp(2of2)	3184	2971.71	6	0.136079
gipc1(1of2)	1967	1754.71	283	10.8699
zbtb26	2058	1845.71	282	10.2975
tnk2(2of3)	5143	4930.71	34	0.464745
igfals	2232	2019.71	0	0
lztr1(2of2)	1534	1321.71	368	18.7654
notch1(3of3)	3213	3000.71	124	2.78511
heatr5b	6475	6262.71	858	9.23358
fgfr3	6577	6364.71	694	7.34896
add3(2of2)	4617	4404.71	1940	29.6845
rims1(2of2)	3313	3100.71	41.6508	0.905332
dcbld2(1of2)	3266	3053.71	380	8.38689
tecpr2(4of4)	1711	1498.71	13	0.584617
myo7a(2of8)	1863	1650.71	17	0.694102
usf2(1of2)	3363	3150.71	1793	38.3546
pcdhb16(3of3)	3320	3107.71	54.6372	1.18493
parg(3of3)	2734	2521.71	18	0.481086
pcdh7(2of2)	7997	7784.71	234.307	2.02856
mapk10	5696	5483.71	122.097	1.50064
psmg4	604	392.75	269	46.1616
mid1ip1(4of4)	2659	2446.71	38	1.04676
plbd2	1920	1707.71	403	15.9051
gpr158(1of2)	6421	6208.71	82.7477	0.898255
hist1h4c(5of12)	1266	1053.71	643.952	41.1887
clec3b(1of2)	1201	988.709	0	0
crtc3	5270	5057.71	339	4.51743
ccdc53	2397	2184.71	194	5.98485
sike1	1797	1584.71	658	27.9848
donson	2615	2402.71	46.112	1.29348
bora	2268	2055.71	2	0.0655712
dido1(2of2)	11079	10866.7	1865	11.5671
nrg2(3of3)	2417	2204.71	35	1.06995
prodh2	1767	1554.71	5.69132	0.246723
zbtb21	4560	4347.71	169	2.61982
heatr6	3972	3759.71	82.4598	1.4782
gabrr2(1of3)	2244	2031.71	4.00067	0.132714
mcoln2	3761	3548.71	12	0.227906
prmt6	1270	1057.71	30	1.91161
ddx11	3418	3205.71	3	0.0630728
cyp4f22	2111	1898.71	6.68877	0.237429
rnd1(2of2)	3201	2988.71	92	2.07467
khdrbs1(2of2)	2478	2265.71	7492	222.863
otud6b	1305	1092.71	203	12.5209
trmt2b(1of2)	1909	1696.71	89.7814	3.56635
zfp503(1of2)	2627	2414.71	131	3.65638
kcnma1(1of2)	9013	8800.71	45	0.34462
zp3(7of19)	1223	1010.71	0	0
pik3cd	4795	4582.71	9	0.132363
capn5(2of4)	2604	2391.71	4	0.112719
neb(3of7)	19120	18907.7	854.211	3.04489
hipk2(1of6)	4761	4548.71	37	0.548225
rims2(4of4)	3902	3689.71	6.46133	0.118025
dnajc8	1696	1483.71	160	7.26802
smarca4(1of2)	6002	5789.71	31	0.360869
anp32e(1of2)	2611	2398.71	3360	94.4076
gnl2	2589	2376.71	20075	569.278
c22orf23	825	612.968	1	0.109953
gstt2b(1of2)	907	694.709	0	0
slco3a1(3of3)	3126	2913.71	55.4077	1.28165
rpl8	856	643.841	41248	4317.87
rgs8(1of2)	1467	1254.71	76.3973	4.10374
chrm4(2of2)	1747	1534.71	0	0
prkrir(5of5)	8212	7999.71	3692	31.1052
gpr183(1of4)	1630	1417.71	0	0
c11orf88	638	426.422	6	0.948325
mef2c(2of3)	3384	3171.71	245	5.20616
gtpbp4	2660	2447.71	28137	774.753
arl5b(1of2)	1727	1514.71	775	34.484
haus4	1344	1131.71	102	6.0745
uqcrc1	1904	1691.71	395	15.7368
timm17a	1336	1123.71	307	18.4132
hsd17b3	1390	1177.71	1	0.0572278
tp63	2821	2608.71	116	2.99694
thap4(3of6)	968	755.709	28	2.49717
LOC107380904	3035	2822.71	138	3.29502
myo7a(5of8)	861	648.777	0	0
myh9(2of2)	6121	5908.71	4566.36	52.0862
lrrc27	1832	1619.71	25	1.04027
fam131b(1of2)	2342	2129.71	0	0
endod1(2of8)	2139	1926.71	140	4.8973
cryba1(4of4)	1021	808.709	0	0
gje1	1973	1760.71	75	2.8709
acvr2b(2of2)	2372	2159.71	167	5.21154
kalrn(1of2)	9818	9605.71	139.008	0.975338
fam8a1(2of2)	1551	1338.71	230	11.5794
shank2(3of3)	9403	9190.71	0	0
LOC107389169	3380	3167.71	30	0.638294
ubox5	1993	1780.71	342	12.9443
fam110b(1of2)	2784	2571.71	44	1.15312
sspo(4of4)	562	351.602	41	7.8592
crb1(3of4)	4274	4061.71	24	0.398242
syde2(1of2)	4051	3838.71	224	3.93285
surf1	1107	894.709	116	8.73818
prrt1(1of2)	1875	1662.71	2	0.0810697
eif2d	2095	1882.71	460	16.4672
ube2m(2of2)	1843	1630.71	91.7017	3.79006
ube2q2(2of2)	3248	3035.71	1737	38.5642
znf112(5of5)	819	606.968	0	0
oxa1l	1748	1535.71	2563	112.482
zfp518a(2of2)	6780	6567.71	1547	15.8753
rapgef1(1of2)	3508	3295.71	18	0.368102
sept7(1of3)	2503	2290.71	850	25.0089
LOC107389325	1164	951.709	3	0.212453
fam184a(2of2)	4904	4691.71	11	0.158018
cxcl10(1of3)	972	759.709	0	0
rdh16(2of2)	1467	1254.71	0	0
strn4	5664	5451.71	293.13	3.62387
ube3a(2of2)	3744	3531.71	734	14.0074
fgb	1919	1706.71	3	0.11847
ncf2(3of3)	1761	1548.71	0	0
LOC107388366	2352	2139.71	207	6.5202
best2	2538	2325.71	2	0.0579588
pmp2	565	354.566	11	2.09093
adcyap1(1of2)	3401	3188.71	43	0.908864
zbtb5(1of2)	2889	2676.71	43	1.08271
LOC107373567	1924	1711.71	52	2.04747
acot13	998	785.709	98	8.40639
siglec1(2of6)	1731	1518.71	0	0
tll2(2of2)	2417	2204.71	0	0
furin(2of2)	4933	4720.71	201	2.86968
pip4k2c(2of2)	1764	1551.71	442	19.198
dmbt1(2of3)	1479	1266.71	709	37.7237
lag3(1of2)	2587	2374.71	0	0
ermn	2460	2247.71	7	0.209895
diaph3(3of4)	5187	4974.71	118	1.59867
pkd1(3of3)	15741	15528.7	1457.42	6.32547
p2rx7(9of10)	632	420.506	0	0
dntt(3of3)	583	372.019	4	0.72467
ptprc	4412	4199.71	24	0.385156
zc3h4(1of2)	2370	2157.71	132	4.12312
gnaq(2of4)	2224	2011.71	86	2.88123
fev	1579	1366.71	0	0
mboat7	3275	3062.71	248.525	5.46901
LOC107388016	1893	1680.71	92.6972	3.71723
wwc1	4274	4061.71	1252	20.775
opcml	3197	2984.71	10.0052	0.225927
cyp26c1	3032	2819.71	432	10.3258
stx3(2of2)	1660	1447.71	104	4.84169
LOC107391917	1327	1114.71	142	8.58562
emc3(2of2)	1122	909.709	558	41.3406
myo15b(2of2)	1679	1466.71	0	0
msrb2	1224	1011.71	41	2.73132
insc(1of2)	2860	2647.71	17.2193	0.438319
zhx1(3of3)	3476	3263.71	201	4.15078
fgf13(2of2)	2654	2441.71	16	0.441643
pla1a	1867	1654.71	43	1.75143
aptx	1302	1089.71	87	5.38089
mfap4(1of4)	2517	2304.71	12	0.350922
hook2	3269	3056.71	736	16.2281
pdpr	2777	2564.71	383	10.0648
gtf3c6	818	605.968	361	40.1516
p2rx7(10of10)	1034	821.709	118	9.67852
pitpnb(2of2)	3255	3042.71	145	3.21183
magi3(4of4)	4846	4633.71	46	0.669074
epo	2312	2099.71	19	0.609873
cldn4(12of19)	2085	1872.71	0	0
nefh(5of6)	764	552.139	18	2.1972
scamp4	2028	1815.71	129	4.78838
fam134c	3077	2864.71	73	1.71746
ebi3	1547	1334.71	1	0.0504962
dgat1(1of3)	2481	2268.71	551	16.3688
mfi2(1of2)	2967	2754.71	0	0
adcyap1(2of2)	2310	2097.71	0	0
ifi27(3of3)	2643	2430.71	69.267	1.92061
vcl(1of2)	4043	3830.71	14	0.246317
adam10(3of3)	2891	2678.71	356	8.95714
rsbn1	4350	4137.71	2353.53	38.3358
kcnq1(2of2)	1005	792.709	0	0
tdp1	2098	1885.71	1408	50.3238
ntrk2(1of2)	4725	4512.71	26	0.388312
glra2	3105	2892.71	6	0.139795
plk4	3186	2973.71	35	0.793258
ssbp1(1of2)	589	377.981	12.3752	2.20663
nfix(2of3)	1784	1571.71	5	0.214409
hipk2(2of6)	3805	3592.71	34	0.637826
zfp516(1of2)	6358	6145.71	751.029	8.23626
blmh(2of2)	573	362.349	215	39.9904
mgrn1	3336	3123.71	1574	33.9609
dtd2(1of2)	944	731.709	129	11.8822
akap12(1of2)	5837	5624.71	13028.1	156.108
arhgap5	7647	7434.71	1817.02	16.4718
chrnb2(1of3)	2053	1840.71	0	0
pcdh18(1of2)	4879	4666.71	616	8.89642
tbc1d2b	4824	4611.71	597	8.72484
znf235(14of148)	2071	1858.71	170.26	6.1737
nlrc3(15of24)	5858	5645.71	5	0.0596893
selt(2of2)	1191	978.709	281	19.3507
fam20c(4of6)	626	414.548	0	0
dusp26(5of5)	1333	1120.71	2.04186	0.122795
arnt2(1of3)	356	158.933	16.2074	6.87296
papln(1of6)	1857	1644.71	4	0.163914
phtf2(2of2)	4112	3899.71	364	6.29092
clptm1l(1of2)	2082	1869.71	15	0.540707
tp53rk	1012	799.709	10	0.842778
dscam(2of3)	8578	8365.71	203	1.63545
btg4(1of2)	1844	1631.71	635	26.2287
mov10(2of2)	3276	3063.71	832	18.3029
col11a1(2of4)	7030	6817.71	3164	31.2783
calcoco1(1of2)	3725	3512.71	3317	63.6427
urm1	927	714.709	41	3.86634
cul4b(1of2)	4030	3817.71	1119	19.7548
msi2	2393	2180.71	127	3.9251
gpc3	2863	2650.71	30	0.762789
synj2bp	1628	1415.71	477	22.7086
h3f3a(3of6)	1729	1516.71	3248.73	144.363
lpcat1(3of3)	2296	2083.71	6	0.19407
cep152	5901	5688.71	146	1.72975
zp1(2of5)	1181	968.709	8	0.556598
iscu(1of2)	888	675.777	213	21.2433
tcf25	2259	2046.71	398	13.1061
dap	1782	1569.71	2115	90.8105
gapdh(2of2)	1212	999.709	0	0
gpc6(2of4)	4324	4111.71	663	10.8677
prss3(2of2)	1286	1073.71	0	0
mxd1(1of2)	1602	1389.71	46	2.23089
chmp5(1of2)	1038	825.709	849	69.2988
myrip(2of2)	5072	4859.71	4	0.0554747
lin7b	1613	1400.71	79	3.80123
abcb11(2of2)	5103	4890.71	0	0
slc22a3	1283	1070.71	108.92	6.85615
tdrd5	3394	3181.71	2	0.0423657
fcgbp(1of3)	10130	9917.71	1774.8	12.061
znf235(62of148)	2227	2014.71	377	12.6117
mrc2(12of12)	1669	1456.71	12.0779	0.558808
srgap3(2of4)	3170	2957.71	137	3.12184
cish(1of2)	1843	1630.71	43	1.7772
tmem51(2of2)	2335	2122.71	56	1.77804
cfap99	2008	1795.71	48	1.80157
c21orf62	1610	1397.71	131	6.31684
gabbr1(1of3)	1373	1160.71	6	0.348396
LOC107391421	2747	2534.71	40.1261	1.06695
sh3rf1	6694	6481.71	928.85	9.65831
iqgap1(2of2)	5657	5444.71	332	4.10968
fam78a	2546	2333.71	15	0.433201
LOC107397346	1124	911.709	37	2.73521
samd3(1of10)	4078	3865.71	52.5128	0.915548
ehbp1(1of2)	9939	9726.71	443	3.06961
nucb1	1993	1780.71	2013	76.1896
ubxn4	2040	1827.71	2387	88.0218
mog(1of3)	1109	896.709	31	2.33
mthfd2	2008	1795.71	16	0.600522
crcp	1457	1244.71	128	6.93086
eif2s3	1808	1595.71	6807	287.506
zbtb48(1of2)	12619	12406.7	265	1.43958
sptbn1(6of6)	5675	5462.71	584	7.20526
hdac9	3276	3063.71	423.531	9.31714
figf	1657	1444.71	4	0.186606
auh	1693	1480.71	132	6.00827
bcas2	2417	2204.71	554	16.9357
mrps18a	1103	890.709	528	39.9524
elavl1(1of2)	1573	1360.71	202	10.0053
mrpl2	1081	868.709	2115	164.09
fam173a(2of2)	1189	976.709	872	60.1723
ptpre(2of2)	3241	3028.71	169.527	3.77249
nfix(1of3)	7304	7091.71	42.8999	0.407709
zc3h3	2982	2769.71	56.2332	1.36837
ugt2a2(5of7)	1823	1610.71	15	0.627652
fanci	4707	4494.71	39	0.584801
ash1l(2of2)	6638	6425.71	678	7.11138
mysm1	3017	2804.71	1783	42.8458
dhx15(1of2)	2699	2486.71	1310	35.5052
ext1(4of4)	5289	5076.71	394	5.23069
igfbp5(2of2)	1989	1776.71	0	0
LOC107373368	1368	1155.71	6.4355	0.3753
pik3ip1	2113	1900.71	4017	142.44
dnajc25	1910	1697.71	267	10.5997
slitrk3(2of2)	4778	4565.71	3	0.0442852
ap1b1	4244	4031.71	330	5.51658
rttn	6877	6664.71	23	0.23259
csmd3(8of9)	5437	5224.71	7	0.0902986
sept7(3of3)	2043	1830.71	571	21.0214
c8orf82	1659	1446.71	207.09	9.64766
znf146(5of7)	1256	1043.71	3173.83	204.951
st8sia2	1792	1579.71	19	0.810628
txlna	3014	2801.71	4703	113.135
LOC107389541	2979	2766.71	5	0.121801
usp53(1of2)	4736	4523.71	239	3.56081
c1orf131	1970	1757.71	123	4.71632
ncoa1	8825	8612.71	2139.8	16.7448
atad2(2of2)	4031	3818.71	0	0
dapk2	2075	1862.71	430	15.5585
tm2d1	797	584.968	275	31.6844
slc30a10	1931	1718.71	7	0.274499
tatdn1	1455	1242.71	32	1.7355
zfp574	3962	3749.71	111	1.99513
eno1	1895	1682.71	3361	134.618
itga6(1of3)	3884	3671.71	267	4.90104
srrm5	1996	1783.71	22	0.831273
guf1	2331	2118.71	918	29.2023
ap3m2	1977	1764.71	46	1.75683
cadm2(2of3)	3105	2892.71	500	11.6496
caskin1(2of5)	3300	3087.71	38	0.829454
glyatl3	1406	1193.71	20	1.12921
numa1	6183	5970.71	477	5.3844
mical3(2of6)	573	362.349	2	0.372004
tjp1(1of2)	7574	7361.71	1165	10.6658
usp12(1of5)	2246	2033.71	6	0.198842
eml2(1of2)	895	682.709	28	2.76419
nefl(1of3)	2226	2013.71	0	0
tmem53(3of3)	1498	1285.71	0	0
map3k7	3107	2894.71	2198.44	51.1863
chpf	5545	5332.71	212	2.67937
nol4l(1of2)	2639	2426.71	160	4.44373
dffa	1509	1296.71	81	4.21005
sms	2193	1980.71	621	21.1308
irak1bp1	893	680.709	13	1.28714
LOC107389053	5125	4912.71	1451.23	19.9095
cttnbp2	5646	5433.71	648	8.03755
tjp2	4582	4369.71	1258	19.4032
rock2(2of4)	2492	2279.71	4	0.118257
slc18a3(2of2)	2492	2279.71	43	1.27126
rtl1(8of17)	528	318.273	0	0
use1	1411	1198.71	83	4.66669
fzd4	4035	3822.71	1171	20.6458
cdh23(1of3)	1577	1364.71	5	0.246931
pdzd11	1636	1423.71	131	6.20148
asap2(1of2)	4547	4334.71	2104	32.7138
axdnd1	3384	3171.71	12	0.254996
LOC107385466	1633	1420.71	0	0
rps6kc1	4607	4394.71	27.5324	0.422239
hectd3	2952	2739.71	164	4.03445
spata2(2of2)	1952	1739.71	297	11.506
kcmf1(1of2)	2350	2137.71	652	20.5563
gas1(2of3)	3567	3354.71	1690	33.9529
mpst(1of2)	2746	2533.71	97.5323	2.5944
foxh1(1of2)	1952	1739.71	0	0
flad1	1940	1727.71	5	0.195049
fads2(1of4)	1859	1646.71	2	0.0818574
ate1	2073	1860.71	389	14.0902
fbxo40(2of3)	3503	3290.71	0	0
arhgef18(1of2)	7298	7085.71	593.491	5.64516
cd200r1	1998	1785.71	2	0.0754856
dhdh(2of3)	1147	934.709	130	9.37372
hsd11b1l(1of2)	1603	1390.71	128.136	6.20982
tacc2	10425	10212.7	444	2.93013
ubn1	2820	2607.71	3	0.0775367
sort1(2of3)	5015	4802.71	574	8.0551
papln(2of6)	1351	1138.71	0	0
sertm1	1688	1475.71	31.1094	1.42081
igsf21	2912	2699.71	1	0.0249648
pde4dip(2of3)	8046	7833.71	1482	12.7505
wwox	1985	1772.71	88	3.34573
pet117	282	100.013	122	82.2145
ninj1(2of2)	1260	1047.71	0	0
LOC107377679	1425	1212.71	170	9.44795
aldob	1404	1191.71	13828	782.049
nalcn	6047	5834.71	99	1.14357
phf5a	501	292.287	85	19.5999
adcy2(1of4)	4818	4605.71	54.0624	0.791122
ufl1	2651	2438.71	1260	34.8222
pknox2	3377	3164.71	39	0.830569
tex2(4of4)	3664	3451.71	18	0.351466
slc29a3	2120	1907.71	8.40179	0.296828
tmem132d(7of7)	3419	3206.71	1	0.0210177
zfp280d	4121	3908.71	492	8.48354
hcrtr2	2235	2022.71	0	0
grip2	5291	5078.71	36.0933	0.478981
ccdc149(1of2)	2463	2250.71	319	9.55249
cib1	892	679.709	42	4.16458
neu1(1of2)	1881	1668.71	240	9.69339
clspn	4382	4169.71	58	0.937492
gpat4(1of2)	3008	2795.71	699	16.8512
snx22	1247	1034.71	439	28.5951
adssl1	1601	1388.71	18	0.873587
rec114	996	783.709	2	0.171997
tmem55a	1143	930.709	411	29.7627
ptdss1(4of4)	2560	2347.71	435.499	12.5022
klf11(2of2)	2229	2016.71	13	0.434455
nat16(1of2)	2185	1972.71	43	1.4691
nlrc3(19of24)	2903	2690.71	268.06	6.71446
asun	2720	2507.71	939	25.2368
plekhg4(4of5)	7704	7491.71	2617	23.5433
tspan3(3of3)	1546	1333.71	539	27.2378
lrrcc1	3712	3499.71	56	1.07845
pias1(1of2)	2378	2165.71	263	8.18466
golga7b(1of2)	1722	1509.71	396	17.6786
LOC107383199	1436	1223.71	0	0
sept9(1of3)	3056	2843.71	2026	48.0175
grn(3of4)	1256	1043.71	2	0.12915
tfap4(2of2)	3710	3497.71	1420	27.3621
prkag3(2of2)	1804	1591.71	0	0
