target_id	length	eff_length	est_counts	tpm
neb(3of7)	19120	18905.2	899.39	3.27369
hipk2(1of6)	4761	4546.24	52	0.787088
rims2(4of4)	3902	3687.24	8.57031	0.159944
dnajc8	1696	1481.24	278	12.9149
smarca4(1of2)	6002	5787.24	23	0.273482
anp32e(1of2)	2611	2396.24	3253	93.417
gnl2	2589	2374.24	18016	522.163
c22orf23	825	610.307	0	0
gstt2b(1of2)	907	692.241	0	0
slco3a1(3of3)	3126	2911.24	51.6615	1.22113
rpl8	856	641.307	57758	6197.53
rgs8(1of2)	1467	1252.24	58.5412	3.21696
chrm4(2of2)	1747	1532.24	0	0
prkrir(5of5)	8212	7997.24	3901	33.5667
gpr183(1of4)	1630	1415.24	0	0
c11orf88	638	424.355	0	0
mef2c(2of3)	3384	3169.24	256	5.55849
gtpbp4	2660	2445.24	36540	1028.3
arl5b(1of2)	1727	1512.24	636	28.9407
haus4	1344	1129.24	108	6.58126
uqcrc1	1904	1689.24	556	22.6493
timm17a	1336	1121.24	416	25.5309
hsd17b3	1390	1175.24	0	0
tp63	2821	2606.24	35	0.924114
thap4(3of6)	968	753.241	36	3.28882
LOC107380904	3035	2820.24	50	1.21999
myo7a(5of8)	861	646.307	0	0
myh9(2of2)	6121	5906.24	3248.99	37.8538
lrrc27	1832	1617.24	16	0.680797
fam131b(1of2)	2342	2127.24	3	0.0970458
endod1(2of8)	2139	1924.24	67	2.396
cryba1(4of4)	1021	806.241	0	0
gje1	1973	1758.24	33	1.29154
acvr2b(2of2)	2372	2157.24	33	1.05266
kalrn(1of2)	9818	9603.24	257.034	1.84181
fam8a1(2of2)	1551	1336.24	251	12.9259
shank2(3of3)	9403	9188.24	1	0.00748928
LOC107389169	3380	3165.24	26	0.565248
ubox5	1993	1778.24	395	15.2855
fam110b(1of2)	2784	2569.24	97	2.598
sspo(4of4)	562	349.917	20	3.93313
crb1(3of4)	4274	4059.24	5	0.0847613
syde2(1of2)	4051	3836.24	149	2.67271
surf1	1107	892.241	129	9.94901
prrt1(1of2)	1875	1660.24	0	0
eif2d	2095	1880.24	359	13.1387
ube2m(2of2)	1843	1628.24	199.479	8.43047
ube2q2(2of2)	3248	3033.24	2326	52.7685
znf112(5of5)	819	604.307	0	0
oxa1l	1748	1533.24	3977	178.491
zfp518a(2of2)	6780	6565.24	2312	24.2331
rapgef1(1of2)	3508	3293.24	25	0.522383
sept7(1of3)	2503	2288.24	801	24.0881
LOC107389325	1164	949.241	0	0
fam184a(2of2)	4904	4689.24	13	0.190771
cxcl10(1of3)	972	757.241	0	0
rdh16(2of2)	1467	1252.24	0	0
strn4	5664	5449.24	398.002	5.02599
ube3a(2of2)	3744	3529.24	937	18.2697
fgb	1919	1704.24	1	0.0403777
ncf2(3of3)	1761	1546.24	7	0.311525
LOC107388366	2352	2137.24	159	5.11936
best2	2538	2323.24	5	0.148098
pmp2	565	352.811	8	1.56034
adcyap1(1of2)	3401	3186.24	20	0.43194
zbtb5(1of2)	2889	2674.24	17	0.437442
LOC107373567	1924	1709.24	18	0.724672
acot13	998	783.241	247	21.7007
siglec1(2of6)	1731	1516.24	0	0
tll2(2of2)	2417	2202.24	2	0.0624939
furin(2of2)	4933	4718.24	117	1.70639
pip4k2c(2of2)	1764	1549.24	329	14.6133
dmbt1(2of3)	1479	1264.24	655	35.652
lag3(1of2)	2587	2372.24	0	0
ermn	2460	2245.24	15	0.459728
diaph3(3of4)	5187	4972.24	24	0.332148
pkd1(3of3)	15741	15526.2	1503.57	6.66391
p2rx7(9of10)	632	418.398	0	0
dntt(3of3)	583	370.376	0	0
ptprc	4412	4197.24	17	0.278713
zc3h4(1of2)	2370	2155.24	235	7.50316
gnaq(2of4)	2224	2009.24	23	0.787713
fev	1579	1364.24	0	0
mboat7	3275	3060.24	211.506	4.75596
LOC107388016	1893	1678.24	77.3441	3.17136
wwc1	4274	4059.24	1326	22.4787
opcml	3197	2982.24	17	0.392264
cyp26c1	3032	2817.24	85	2.07619
stx3(2of2)	1660	1445.24	70	3.33296
LOC107391917	1327	1112.24	53	3.27906
emc3(2of2)	1122	907.241	559	42.3996
myo15b(2of2)	1679	1464.24	0	0
msrb2	1224	1009.24	22	1.50003
insc(1of2)	2860	2645.24	7	0.182098
zhx1(3of3)	3476	3261.24	256	5.40169
fgf13(2of2)	2654	2439.24	51.0006	1.43877
pla1a	1867	1652.24	2	0.0832969
aptx	1302	1087.24	92	5.82283
mfap4(1of4)	2517	2302.24	31	0.92658
hook2	3269	3054.24	806	18.1595
pdpr	2777	2562.24	328	8.80899
gtf3c6	818	603.307	318	36.2712
p2rx7(10of10)	1034	819.241	170	14.2794
pitpnb(2of2)	3255	3040.24	171	3.87044
magi3(4of4)	4846	4631.24	5	0.0742925
epo	2312	2097.24	6	0.196868
cldn4(12of19)	2085	1870.24	1	0.0367938
nefh(5of6)	764	549.423	23	2.88067
scamp4	2028	1813.24	105	3.9848
fam134c	3077	2862.24	77	1.85121
ebi3	1547	1332.24	1	0.0516523
dgat1(1of3)	2481	2266.24	625	18.9778
mfi2(1of2)	2967	2752.24	2	0.0500053
adcyap1(2of2)	2310	2095.24	0	0
ifi27(3of3)	2643	2428.24	35	0.991856
vcl(1of2)	4043	3828.24	9	0.161777
adam10(3of3)	2891	2676.24	319	8.20234
rsbn1	4350	4135.24	2088	34.7458
kcnq1(2of2)	1005	790.241	0	0
tdp1	2098	1883.24	1399	51.1192
ntrk2(1of2)	4725	4510.24	12.0001	0.183087
glra2	3105	2890.24	2	0.0476177
plk4	3186	2971.24	25	0.578994
ssbp1(1of2)	589	376.264	19.5234	3.57056
nfix(2of3)	1784	1569.24	6	0.263108
hipk2(2of6)	3805	3590.24	16	0.306668
zfp516(1of2)	6358	6143.24	677.003	7.58342
blmh(2of2)	573	360.596	201	38.3572
mgrn1	3336	3121.24	1201	26.4782
dtd2(1of2)	944	729.241	197	18.5895
akap12(1of2)	5837	5622.24	11852.8	145.072
arhgap5	7647	7432.24	2120.01	19.6286
chrnb2(1of3)	2053	1838.24	0	0
pcdh18(1of2)	4879	4664.24	176	2.59659
tbc1d2b	4824	4609.24	595	8.883
znf235(14of148)	2071	1856.24	136.799	5.0713
nlrc3(15of24)	5858	5643.24	0	0
selt(2of2)	1191	976.241	369	26.0101
fam20c(4of6)	626	412.398	0	0
dusp26(5of5)	1333	1118.24	0	0
arnt2(1of3)	356	158.916	5.66721	2.454
papln(1of6)	1857	1642.24	10	0.419021
phtf2(2of2)	4112	3897.24	370	6.53306
clptm1l(1of2)	2082	1867.24	8	0.294823
tp53rk	1012	797.241	9	0.776828
dscam(2of3)	8578	8363.24	120	0.987368
btg4(1of2)	1844	1629.24	541	22.8499
mov10(2of2)	3276	3061.24	1049	23.5803
col11a1(2of4)	7030	6815.24	255	2.57473
calcoco1(1of2)	3725	3510.24	2523.02	49.4602
urm1	927	712.241	51	4.92737
cul4b(1of2)	4030	3815.24	1448	26.1167
msi2	2393	2178.24	51	1.61115
gpc3	2863	2648.24	37	0.961427
synj2bp	1628	1413.24	764	37.2005
h3f3a(3of6)	1729	1514.24	1380.31	62.7271
lpcat1(3of3)	2296	2081.24	3.85415	0.127432
cep152	5901	5686.24	123	1.48851
zp1(2of5)	1181	966.241	8	0.56974
iscu(1of2)	888	673.241	237	24.2242
tcf25	2259	2044.24	448	15.0806
dap	1782	1567.24	2578	113.193
gapdh(2of2)	1212	997.241	2	0.138007
gpc6(2of4)	4324	4109.24	481	8.05482
prss3(2of2)	1286	1071.24	0	0
mxd1(1of2)	1602	1387.24	47	2.33141
chmp5(1of2)	1038	823.241	834	69.7126
myrip(2of2)	5072	4857.24	4	0.0566686
lin7b	1613	1398.24	30	1.47643
abcb11(2of2)	5103	4888.24	3	0.0422319
slc22a3	1283	1068.24	90.2541	5.81393
tdrd5	3394	3179.24	6	0.129867
fcgbp(1of3)	10130	9915.24	328.183	2.27764
znf235(62of148)	2227	2012.24	610	20.8604
mrc2(12of12)	1669	1454.24	0	0
srgap3(2of4)	3170	2955.24	76	1.76967
cish(1of2)	1843	1628.24	21	0.887509
tmem51(2of2)	2335	2120.24	73	2.36924
cfap99	2008	1793.24	73	2.80128
c21orf62	1610	1395.24	109	5.37588
gabbr1(1of3)	1373	1158.24	2	0.118824
LOC107391421	2747	2532.24	20.1002	0.546219
sh3rf1	6694	6479.24	1080.52	11.4757
iqgap1(2of2)	5657	5442.24	284	3.59098
fam78a	2546	2331.24	12	0.354214
LOC107397346	1124	909.241	30	2.27046
samd3(1of10)	4078	3863.24	46	0.819367
ehbp1(1of2)	9939	9724.24	380	2.68906
nucb1	1993	1778.24	1741	67.3721
ubxn4	2040	1825.24	2840	107.071
mog(1of3)	1109	894.241	9	0.692564
mthfd2	2008	1793.24	25	0.959342
crcp	1457	1242.24	172	9.52785
eif2s3	1808	1593.24	6132	264.846
zbtb48(1of2)	12619	12404.2	138	0.765563
sptbn1(6of6)	5675	5460.24	272	3.42791
hdac9	3276	3061.24	304.974	6.85548
figf	1657	1442.24	16	0.763404
auh	1693	1478.24	187	8.705
bcas2	2417	2202.24	581	18.1545
mrps18a	1103	888.241	828	64.1463
elavl1(1of2)	1573	1358.24	282	14.2871
mrpl2	1081	866.241	2393	190.097
fam173a(2of2)	1189	974.241	1706	120.499
ptpre(2of2)	3241	3026.24	148.061	3.36674
nfix(1of3)	7304	7089.24	46.8578	0.454835
zc3h3	2982	2767.24	80.1668	1.99352
ugt2a2(5of7)	1823	1608.24	4	0.171152
fanci	4707	4492.24	41	0.628048
ash1l(2of2)	6638	6423.24	902	9.66328
mysm1	3017	2802.24	1572	38.6028
dhx15(1of2)	2699	2484.24	1070	29.6389
ext1(4of4)	5289	5074.24	543.32	7.36812
igfbp5(2of2)	1989	1774.24	0	0
LOC107373368	1368	1153.24	7.24305	0.432189
pik3ip1	2113	1898.24	1759	63.7656
dnajc25	1910	1695.24	475	19.2812
slitrk3(2of2)	4778	4563.24	10	0.150799
ap1b1	4244	4029.24	307	5.24309
rttn	6877	6662.24	58	0.599073
csmd3(8of9)	5437	5222.24	2	0.0263539
sept7(3of3)	2043	1828.24	477	17.9538
c8orf82	1659	1444.24	175.016	8.33894
znf146(5of7)	1256	1041.24	3302.34	218.244
st8sia2	1792	1577.24	19	0.828949
txlna	3014	2799.24	5423	133.313
LOC107389541	2979	2764.24	7	0.174259
usp53(1of2)	4736	4521.24	192	2.92224
c1orf131	1970	1755.24	109	4.27329
ncoa1	8825	8610.24	5595.22	44.7172
atad2(2of2)	4031	3816.24	1	0.0180317
dapk2	2075	1860.24	494	18.2738
tm2d1	797	582.367	295	34.8576
slc30a10	1931	1716.24	5	0.200477
tatdn1	1455	1240.24	55	3.05161
zfp574	3962	3747.24	196	3.59929
eno1	1895	1680.24	2339	95.7924
itga6(1of3)	3884	3669.24	125	2.34426
srrm5	1996	1781.24	16.5733	0.640262
guf1	2331	2116.24	739	24.0299
ap3m2	1977	1762.24	128	4.99824
cadm2(2of3)	3105	2890.24	358	8.52356
caskin1(2of5)	3300	3085.24	57	1.27133
glyatl3	1406	1191.24	17	0.982023
numa1	6183	5968.24	396	4.56584
mical3(2of6)	573	360.596	5	0.95416
tjp1(1of2)	7574	7359.24	1685	15.7558
usp12(1of5)	2246	2031.24	6	0.203265
eml2(1of2)	895	680.241	8	0.809281
nefl(1of3)	2226	2011.24	0	0
tmem53(3of3)	1498	1283.24	1	0.0536246
map3k7	3107	2892.24	2828.97	67.308
chpf	5545	5330.24	110	1.4201
nol4l(1of2)	2639	2424.24	90	2.55469
dffa	1509	1294.24	64	3.4028
sms	2193	1978.24	1209	42.0552
irak1bp1	893	678.241	45	4.56563
LOC107389053	5125	4910.24	1807.56	25.3316
cttnbp2	5646	5431.24	520	6.58835
tjp2	4582	4367.24	2039	32.1279
rock2(2of4)	2492	2277.24	3	0.0906535
slc18a3(2of2)	2492	2277.24	15	0.453267
rtl1(8of17)	528	317.055	3	0.651118
use1	1411	1196.24	63.0015	3.62413
fzd4	4035	3820.24	592	10.6636
cdh23(1of3)	1577	1362.24	0	0
pdzd11	1636	1421.24	153	7.40791
asap2(1of2)	4547	4332.24	1286	20.4268
axdnd1	3384	3169.24	23	0.499396
LOC107385466	1633	1418.24	1	0.0485202
rps6kc1	4607	4392.24	46	0.720682
hectd3	2952	2737.24	204	5.12849
spata2(2of2)	1952	1737.24	305	12.0813
kcmf1(1of2)	2350	2135.24	1333	42.9591
gas1(2of3)	3567	3352.24	653	13.4045
mpst(1of2)	2746	2531.24	81.1771	2.20685
foxh1(1of2)	1952	1737.24	1	0.0396107
flad1	1940	1725.24	50	1.99431
fads2(1of4)	1859	1644.24	0	0
ate1	2073	1858.24	422	15.6273
fbxo40(2of3)	3503	3288.24	0	0
arhgef18(1of2)	7298	7083.24	637.317	6.1915
cd200r1	1998	1783.24	1	0.0385889
dhdh(2of3)	1147	932.241	150	11.0722
hsd11b1l(1of2)	1603	1388.24	113.201	5.61124
tacc2	10425	10210.2	343	2.31169
ubn1	2820	2605.24	6	0.15848
sort1(2of3)	5015	4800.24	416	5.96352
papln(2of6)	1351	1136.24	0	0
sertm1	1688	1473.24	16.1628	0.754943
igsf21	2912	2697.24	2	0.0510249
pde4dip(2of3)	8046	7831.24	936	8.22465
wwox	1985	1770.24	72	2.7988
pet117	282	100.064	200	137.539
ninj1(2of2)	1260	1045.24	0	0
LOC107377679	1425	1210.24	167	9.49548
aldob	1404	1189.24	12724	736.251
nalcn	6047	5832.24	127	1.49844
phf5a	501	291.093	114	26.9492
adcy2(1of4)	4818	4603.24	56.1234	0.838981
ufl1	2651	2436.24	1192	33.6688
pknox2	3377	3162.24	22.0002	0.478745
tex2(4of4)	3664	3449.24	7	0.139652
slc29a3	2120	1905.24	69.0731	2.49477
tmem132d(7of7)	3419	3204.24	0	0
zfp280d	4121	3906.24	885	15.5904
hcrtr2	2235	2020.24	0	0
grip2	5291	5076.24	51.1302	0.693118
ccdc149(1of2)	2463	2248.24	392	11.9982
cib1	892	677.241	34	3.45468
neu1(1of2)	1881	1666.24	170	7.02075
clspn	4382	4167.24	52	0.858671
gpat4(1of2)	3008	2793.24	805	19.8317
snx22	1247	1032.24	393	26.1989
adssl1	1601	1386.24	17	0.843883
rec114	996	781.241	1	0.088082
tmem55a	1143	928.241	329	24.3897
ptdss1(4of4)	2560	2345.24	639.697	18.7698
klf11(2of2)	2229	2014.24	37	1.26404
nat16(1of2)	2185	1970.24	26	0.908084
nlrc3(19of24)	2903	2688.24	317.016	8.11493
asun	2720	2505.24	879	24.1441
plekhg4(4of5)	7704	7489.24	2206	20.2694
tspan3(3of3)	1546	1331.24	651	33.6509
lrrcc1	3712	3497.24	127	2.49891
pias1(1of2)	2378	2163.24	358	11.3881
golga7b(1of2)	1722	1507.24	381	17.3946
LOC107383199	1436	1221.24	3	0.169041
sept9(1of3)	3056	2841.24	1853	44.8786
grn(3of4)	1256	1041.24	0	0
tfap4(2of2)	3710	3495.24	1294	25.4759
