target_id	length	eff_length	est_counts	tpm
rps11	604	475.938	14413	2599.74
myo19	3063	2934.77	5	0.146259
fgf17	720	591.833	78	11.3141
rpl13	948	819.766	26475	2772.5
lect1(2of2)	1771	1642.77	0	0
rnaseh2a(1of2)	879	750.766	120	13.7215
rnaseh2a(2of2)	1087	958.766	215.942	19.3353
rpl32	525	397.279	21435	4631.84
creb1(5of5)	1396	1267.77	13	0.880298
prkab1(2of2)	1730	1601.77	1948	104.404
slc1a2(3of3)	3930	3801.77	4	0.0903234
gabrb3(3of3)	1853	1724.77	5	0.248866
c12orf65	699	570.833	381	57.2983
setd1b(3of3)	7551	7422.77	335.202	3.87674
prdm2(2of2)	6595	6466.77	1223.51	16.2422
hoxa7	996	867.766	473.257	46.8188
trpc7(1of2)	3233	3104.77	13	0.359451
xcr1(2of4)	1090	961.766	1	0.0892599
cep112	3057	2928.77	78	2.28631
idh2(2of2)	1777	1648.77	501	26.0858
grb7	2726	2597.77	114	3.7673
ttc30a1	1814	1685.77	50	2.54623
ppp1r13b(1of2)	4651	4522.77	452	8.57946
bcl9l(1of2)	5353	5224.77	76.4414	1.25599
hipk2(5of6)	4244	4115.77	18	0.375446
bloc1s4	1673	1544.77	295	16.394
bphl	1251	1122.77	333	25.4613
fam184a(1of2)	4461	4332.77	37.4825	0.742658
zfp330	1254	1125.77	402	30.6552
gfra1(5of7)	2172	2043.77	3	0.126013
st6galnac6	2249	2120.77	767.428	31.0649
chrnb1(2of2)	2987	2858.77	145	4.35427
cldn19(2of4)	1795	1666.77	0	0
pnp(3of5)	1943	1814.77	49	2.31793
cops4	1687	1558.77	2464	135.702
LOC107372748	1209	1080.77	890	70.6942
gale	1368	1239.77	146	10.1097
lcp2(1of2)	1717	1588.77	34	1.83715
acaa2	1760	1631.77	191	10.0485
exosc9	1497	1368.77	322	20.1954
wdr73	2271	2142.77	173	6.93102
chrna4	2777	2648.77	98.148	3.181
prpf39(1of2)	3001	2872.77	2871	85.7943
zcchc8	2425	2296.77	630	23.5477
anapc15	1978	1849.77	141	6.54377
csf1r(2of2)	4048	3919.77	25	0.547527
capsl	951	822.766	37	3.86057
rpusd4	1375	1246.77	443	30.5031
hist1h1b(1of6)	1338	1209.77	12.3279	0.87481
tmem100(1of2)	1399	1270.77	138	9.32264
trerf1(1of2)	1993	1864.77	1	0.0460364
msh6	5452	5323.77	357.089	5.75815
znf235(31of148)	2101	1972.77	159.866	6.95673
fam83h(1of2)	7544	7415.77	367	4.2485
pcdh1(2of2)	4943	4814.77	2.07019	0.0369115
lsamp	1957	1828.77	100.948	4.73879
huwe1	14690	14561.8	4926	29.0406
tapbp	1820	1691.77	2	0.101488
ccdc90b	1162	1033.77	469	38.9472
txn2	931	802.766	1674	179.016
LOC107396618	1471	1342.77	4	0.255732
zscan22(1of6)	1284	1155.77	332.768	24.7171
tmem229a	3057	2928.77	29.0354	0.851077
tnfaip8l3	1407	1278.77	3.35258	0.225068
trim33(2of2)	4263	4134.77	848	17.6064
tnmd	1121	992.766	22	1.9024
sgms2(1of2)	1664	1535.77	42	2.34774
c11orf31	669	540.888	263	41.7421
hspd1	2406	2277.77	445	16.7717
plaa	2629	2500.77	79	2.71194
cers5(2of2)	1769	1640.77	71	3.71482
cxorf21	3671	3542.77	99	2.39893
ier3ip1(1of2)	618	489.938	1514	265.283
htr3a(4of11)	1953	1824.77	8	0.376364
rnd2(2of2)	1666	1537.77	191	10.6627
lcmt2	2407	2278.77	418	15.7472
serpini1	1617	1488.77	18	1.03794
LOC107383633	1566	1437.77	17	1.01505
csmd3(7of9)	3906	3777.77	22	0.499935
rab27b(2of2)	3663	3534.77	17.0182	0.413313
jag2(2of2)	5861	5732.77	677	10.1379
zbtb39	4003	3874.77	41	0.908372
brd7	2004	1875.77	408	18.6727
LOC107372370	2401	2272.77	1118	42.2292
schip1(2of3)	1727	1598.77	15	0.805438
nqo1(2of6)	992	863.766	28.3382	2.81644
ppil3	1088	959.766	660	59.0343
prr16(1of2)	2696	2567.77	11.0575	0.369679
LOC107395317	549	421.157	0	0
LOC107382444	1404	1275.77	0	0
fpgs	2926	2797.77	482	14.7898
lrriq1	4375	4246.77	236	4.77067
cetn3	1119	990.766	344	29.8066
rab1a(3of3)	1747	1618.77	540.615	28.6701
c1orf112	3098	2969.77	166	4.79857
znf721(2of2)	2452	2323.77	294.25	10.8705
cdh18	3633	3504.77	2.42758	0.059462
runx1t1	5292	5163.77	107.37	1.78502
kiaa1324l(3of3)	4699	4570.77	30.6248	0.575187
glrx2	1214	1085.77	209	16.5248
irf8(2of2)	2087	1958.77	8	0.350617
ankrd63(2of2)	2030	1901.77	0	0
arhgap44(2of2)	4675	4546.77	7.0296	0.132725
nol10	2488	2359.77	47	1.70984
gipc1(2of2)	2508	2379.77	80.7518	2.91302
nlrx1(1of2)	905	776.766	33	3.64711
scarb2(2of3)	3460	3331.77	726	18.7063
atg9a(1of2)	6178	6049.77	441.287	6.26193
pvr(2of2)	2161	2032.77	14.2055	0.599922
cadm2(1of3)	3162	3033.77	8	0.226378
mmadhc(2of2)	2764	2635.77	585	19.0535
ogdh(2of2)	4412	4283.77	381	7.63528
ehbp1l1	8981	8852.77	519.289	5.03565
zdhhc8(3of3)	3023	2894.77	7	0.207592
tra2b(1of2)	1477	1348.77	392	24.9503
LOC107378154	1251	1122.77	2	0.152921
myl1(1of2)	1209	1080.77	856.367	68.0227
plod1	3306	3177.77	1552	41.9271
ces1	2591	2462.77	5	0.17429
wfdc3(5of7)	678	549.888	3.01185	0.470202
pnpla2(3of5)	2664	2535.77	28	0.947926
camsap1(2of2)	5158	5029.77	20	0.341356
capn3(2of2)	4739	4610.77	99.6922	1.85615
laptm4b(2of2)	2346	2217.77	117	4.52893
rbm15b	3588	3459.77	162	4.0197
LOC107382835	3617	3488.77	110	2.70674
elp5	1145	1016.77	492	41.5403
ticrr	6238	6109.77	46	0.646337
tnip1(1of4)	1229	1100.77	31	2.41764
ackr4(2of2)	1470	1341.77	0	0
rps18	921	792.766	26333	2851.55
tmem151b(3of3)	3160	3031.77	0	0
otop1	3578	3449.77	3	0.0746547
cxcl1(2of2)	1001	872.766	1	0.0983621
nccrp1	1296	1167.77	2028	149.086
tmem208	1305	1176.77	179	13.0584
msantd1	1581	1452.77	70	4.13645
wdr4	1701	1572.77	1430	78.0544
prokr2(1of2)	1919	1790.77	16	0.76702
moxd2	3023	2894.77	35	1.03796
gabrr2(3of3)	1896	1767.77	126.804	6.15789
zkscan2(1of2)	1067	938.766	144.16	13.183
zscan22(2of6)	2833	2704.77	1312.25	41.6497
ttc16	1965	1836.77	73	3.41189
cd2ap	3134	3005.77	171	4.8839
ptprj	7223	7094.77	260	3.14601
rag2	2279	2150.77	7	0.279403
ppp2r2d	2875	2746.77	1274	39.8174
snai2(3of3)	1100	971.766	25	2.20853
slc48a1(1of2)	1753	1624.77	244.325	12.9093
utp20	8888	8759.77	219	2.14623
camkk2	2992	2863.77	392	11.751
rmdn2	5154	5025.77	213.776	3.65159
bbs7	3146	3017.77	73	2.07665
actr2(2of2)	2492	2363.77	172.439	6.26263
tk1	1244	1115.77	121	9.30975
pfkp(2of2)	3184	3055.77	47.257	1.32761
gipc1(1of2)	1967	1838.77	40.9006	1.90954
zbtb26	2058	1929.77	227.904	10.1385
tnk2(2of3)	5143	5014.77	59	1.01001
igfals	2232	2103.77	0	0
lztr1(2of2)	1534	1405.77	358	21.8623
notch1(3of3)	3213	3084.77	63	1.75325
heatr5b	6475	6346.77	66	0.892723
fgfr3	6577	6448.77	488	6.49634
add3(2of2)	4617	4488.77	576.605	11.0275
rims1(2of2)	3313	3184.77	25.6595	0.691665
dcbld2(1of2)	3266	3137.77	224	6.12848
tecpr2(4of4)	1711	1582.77	3.11964	0.169205
myo7a(2of8)	1863	1734.77	30.2854	1.49871
usf2(1of2)	3363	3234.77	808	21.4434
pcdhb16(3of3)	3320	3191.77	2.18651	0.0588093
parg(3of3)	2734	2605.77	4	0.13178
pcdh7(2of2)	7997	7868.77	33.818	0.368949
mapk10	5696	5567.77	66.6377	1.02746
psmg4	604	475.938	960	173.159
mid1ip1(4of4)	2659	2530.77	27	0.915877
plbd2	1920	1791.77	475	22.7582
gpr158(1of2)	6421	6292.77	157.795	2.15266
hist1h4c(5of12)	1266	1137.77	25.2488	1.90508
clec3b(1of2)	1201	1072.77	4	0.320096
crtc3	5270	5141.77	542	9.04925
ccdc53	2397	2268.77	296.163	11.2064
sike1	1797	1668.77	152	7.81941
donson	2615	2486.77	49.5696	1.71122
bora	2268	2139.77	9	0.361079
dido1(2of2)	11079	10950.8	1631	12.786
nrg2(3of3)	2417	2288.77	37	1.3878
prodh2	1767	1638.77	6.34056	0.332152
zbtb21	4560	4431.77	421	8.15513
heatr6	3972	3843.77	61.3139	1.36939
gabrr2(1of3)	2244	2115.77	103.881	4.21495
mcoln2	3761	3632.77	34	0.803465
prmt6	1270	1141.77	48	3.60902
ddx11	3418	3289.77	34.0412	0.888311
cyp4f22	2111	1982.77	528.998	22.9038
rnd1(2of2)	3201	3072.77	73.3491	2.04923
khdrbs1(2of2)	2478	2349.77	1826	66.7117
otud6b	1305	1176.77	89	6.4927
trmt2b(1of2)	1909	1780.77	63.9082	3.08088
zfp503(1of2)	2627	2498.77	192	6.59631
kcnma1(1of2)	9013	8884.77	34	0.328517
zp3(7of19)	1223	1094.77	0	0
pik3cd	4795	4666.77	1	0.0183954
capn5(2of4)	2604	2475.77	2	0.0693499
neb(3of7)	19120	18991.8	330.848	1.49551
hipk2(1of6)	4761	4632.77	105.743	1.95945
rims2(4of4)	3902	3773.77	2.82922	0.0643601
dnajc8	1696	1567.77	486	26.6122
smarca4(1of2)	6002	5873.77	10	0.146153
anp32e(1of2)	2611	2482.77	2923	101.069
gnl2	2589	2460.77	4125	143.906
c22orf23	825	696.766	188	23.1631
gstt2b(1of2)	907	778.766	8	0.881878
slco3a1(3of3)	3126	2997.77	7.26756	0.208121
rpl8	856	727.766	65905	7774.14
rgs8(1of2)	1467	1338.77	20.9887	1.34588
chrm4(2of2)	1747	1618.77	2	0.106065
prkrir(5of5)	8212	8083.77	999	10.6091
gpr183(1of4)	1630	1501.77	0	0
c11orf88	638	509.888	1	0.168365
mef2c(2of3)	3384	3255.77	10	0.263677
gtpbp4	2660	2531.77	12464	422.629
arl5b(1of2)	1727	1598.77	1046	56.1659
haus4	1344	1215.77	147	10.3799
uqcrc1	1904	1775.77	728	35.1942
timm17a	1336	1207.77	1197	85.0819
hsd17b3	1390	1261.77	3	0.204112
tp63	2821	2692.77	58	1.84908
thap4(3of6)	968	839.766	19	1.94232
LOC107380904	3035	2906.77	22	0.649738
myo7a(5of8)	861	732.766	3	0.351465
myh9(2of2)	6121	5992.77	244.196	3.49814
lrrc27	1832	1703.77	8	0.403093
fam131b(1of2)	2342	2213.77	7.05108	0.273432
endod1(2of8)	2139	2010.77	18.8274	0.803811
cryba1(4of4)	1021	892.766	1	0.0961586
gje1	1973	1844.77	155.081	7.21676
acvr2b(2of2)	2372	2243.77	24	0.918246
kalrn(1of2)	9818	9689.77	55.5441	0.492097
fam8a1(2of2)	1551	1422.77	297	17.9204
shank2(3of3)	9403	9274.77	13	0.120328
LOC107389169	3380	3251.77	158	4.17122
ubox5	1993	1864.77	388	17.8621
fam110b(1of2)	2784	2655.77	166	5.36592
sspo(4of4)	562	434.071	2	0.395544
crb1(3of4)	4274	4145.77	4	0.0828287
syde2(1of2)	4051	3922.77	144	3.15134
surf1	1107	978.766	229	20.0855
prrt1(1of2)	1875	1746.77	2	0.0982926
eif2d	2095	1966.77	176	7.6822
ube2m(2of2)	1843	1714.77	20	1.00127
ube2q2(2of2)	3248	3119.77	2517	69.2607
znf112(5of5)	819	690.766	4	0.497113
oxa1l	1748	1619.77	1980	104.939
zfp518a(2of2)	6780	6651.77	907	11.7057
rapgef1(1of2)	3508	3379.77	9	0.228603
sept7(1of3)	2503	2374.77	352.982	12.7602
LOC107389325	1164	1035.77	7	0.580179
fam184a(2of2)	4904	4775.77	11	0.197731
cxcl10(1of3)	972	843.766	4.45618	0.453384
rdh16(2of2)	1467	1338.77	28.5388	1.83002
strn4	5664	5535.77	658.043	10.2047
ube3a(2of2)	3744	3615.77	334	7.92997
fgb	1919	1790.77	6	0.287633
ncf2(3of3)	1761	1632.77	11.3957	0.599157
LOC107388366	2352	2223.77	398.47	15.3827
best2	2538	2409.77	0	0
pmp2	565	437.071	4	0.785657
adcyap1(1of2)	3401	3272.77	78	2.046
zbtb5(1of2)	2889	2760.77	25	0.777385
LOC107373567	1924	1795.77	13	0.621469
acot13	998	869.766	635	62.6754
siglec1(2of6)	1731	1602.77	12.362	0.66213
tll2(2of2)	2417	2288.77	8	0.300064
furin(2of2)	4933	4804.77	36.3207	0.648944
pip4k2c(2of2)	1764	1635.77	86	4.51339
dmbt1(2of3)	1479	1350.77	59	3.74971
lag3(1of2)	2587	2458.77	1	0.0349147
ermn	2460	2331.77	24.0791	0.886506
diaph3(3of4)	5187	5058.77	6	0.10182
pkd1(3of3)	15741	15612.8	588.935	3.23827
p2rx7(9of10)	632	503.888	6.63172	1.12984
dntt(3of3)	583	454.938	0	0
ptprc	4412	4283.77	16	0.320642
zc3h4(1of2)	2370	2241.77	34	1.30201
gnaq(2of4)	2224	2095.77	34	1.39271
fev	1579	1450.77	0	0
mboat7	3275	3146.77	722.3	19.7051
LOC107388016	1893	1764.77	461.108	22.4306
wwc1	4274	4145.77	30	0.621215
opcml	3197	3068.77	20.9024	0.584733
cyp26c1	3032	2903.77	45	1.33038
stx3(2of2)	1660	1531.77	42	2.35387
LOC107391917	1327	1198.77	228	16.3277
emc3(2of2)	1122	993.766	1650	142.536
myo15b(2of2)	1679	1550.77	0	0
msrb2	1224	1095.77	44	3.44715
insc(1of2)	2860	2731.77	5	0.157127
zhx1(3of3)	3476	3347.77	11	0.282074
fgf13(2of2)	2654	2525.77	15.8938	0.540207
pla1a	1867	1738.77	6	0.296235
aptx	1302	1173.77	124	9.06913
mfap4(1of4)	2517	2388.77	146	5.24692
hook2	3269	3140.77	846	23.1239
pdpr	2777	2648.77	220	7.13025
gtf3c6	818	689.766	450	56.0062
p2rx7(10of10)	1034	905.766	1742.45	165.147
pitpnb(2of2)	3255	3126.77	158	4.33798
magi3(4of4)	4846	4717.77	12	0.218359
epo	2312	2183.77	13	0.511049
cldn4(12of19)	2085	1956.77	8	0.350975
nefh(5of6)	764	635.833	279	37.6692
scamp4	2028	1899.77	202	9.12803
fam134c	3077	2948.77	107	3.11508
ebi3	1547	1418.77	2	0.121017
dgat1(1of3)	2481	2352.77	810	29.5551
mfi2(1of2)	2967	2838.77	11.0068	0.332858
adcyap1(2of2)	2310	2181.77	5	0.196738
ifi27(3of3)	2643	2514.77	93.6058	3.19544
vcl(1of2)	4043	3914.77	9	0.197361
adam10(3of3)	2891	2762.77	7	0.21751
rsbn1	4350	4221.77	4692.25	95.4141
kcnq1(2of2)	1005	876.766	0	0
tdp1	2098	1969.77	1103	48.0714
ntrk2(1of2)	4725	4596.77	2.02062	0.0377361
glra2	3105	2976.77	4	0.115356
plk4	3186	3057.77	20	0.561502
ssbp1(1of2)	589	460.938	66.0945	12.3097
nfix(2of3)	1784	1655.77	11	0.570321
hipk2(2of6)	3805	3676.77	101.74	2.37549
zfp516(1of2)	6358	6229.77	161.443	2.22471
blmh(2of2)	573	444.983	25	4.82306
mgrn1	3336	3207.77	757	20.259
dtd2(1of2)	944	815.766	878	92.3963
akap12(1of2)	5837	5708.77	198.098	2.97895
arhgap5	7647	7518.77	430.781	4.91853
chrnb2(1of3)	2053	1924.77	6	0.267608
pcdh18(1of2)	4879	4750.77	14	0.252982
tbc1d2b	4824	4695.77	150	2.74227
znf235(14of148)	2071	1942.77	88.5083	3.91101
nlrc3(15of24)	5858	5729.77	6	0.0898959
selt(2of2)	1191	1062.77	560	45.2351
fam20c(4of6)	626	497.938	0	0
dusp26(5of5)	1333	1204.77	12.2947	0.876075
arnt2(1of3)	356	233.501	0	0
papln(1of6)	1857	1728.77	3	0.148974
phtf2(2of2)	4112	3983.77	111.062	2.39329
clptm1l(1of2)	2082	1953.77	27	1.18636
tp53rk	1012	883.766	52	5.05117
dscam(2of3)	8578	8449.77	49	0.497825
btg4(1of2)	1844	1715.77	353	17.6621
mov10(2of2)	3276	3147.77	193	5.26357
col11a1(2of4)	7030	6901.77	128	1.59212
calcoco1(1of2)	3725	3596.77	2327.8	55.5595
urm1	927	798.766	180	19.3454
cul4b(1of2)	4030	3901.77	611	13.4433
msi2	2393	2264.77	18	0.682299
gpc3	2863	2734.77	33.6418	1.05605
synj2bp	1628	1499.77	726	41.5565
h3f3a(3of6)	1729	1600.77	1154.87	61.9345
lpcat1(3of3)	2296	2167.77	3.26229	0.129192
cep152	5901	5772.77	21	0.312292
zp1(2of5)	1181	1052.77	85	6.93127
iscu(1of2)	888	759.766	259	29.2648
tcf25	2259	2130.77	534	21.5145
dap	1782	1653.77	3186	165.385
gapdh(2of2)	1212	1083.77	2	0.158424
gpc6(2of4)	4324	4195.77	265	5.42201
prss3(2of2)	1286	1157.77	0	0
mxd1(1of2)	1602	1473.77	38	2.21351
chmp5(1of2)	1038	909.766	1468	138.523
myrip(2of2)	5072	4943.77	39.9096	0.693019
lin7b	1613	1484.77	37	2.13929
abcb11(2of2)	5103	4974.77	10	0.172565
slc22a3	1283	1154.77	402.925	29.9541
tdrd5	3394	3265.77	31	0.814896
fcgbp(1of3)	10130	10001.8	389.218	3.34073
znf235(62of148)	2227	2098.77	244	9.98048
mrc2(12of12)	1669	1540.77	13.9088	0.774956
srgap3(2of4)	3170	3041.77	69	1.94737
cish(1of2)	1843	1714.77	19	0.951205
tmem51(2of2)	2335	2206.77	36	1.40046
cfap99	2008	1879.77	41	1.87243
c21orf62	1610	1481.77	263	15.2371
gabbr1(1of3)	1373	1244.77	91.9139	6.33897
LOC107391421	2747	2618.77	35.5915	1.16674
sh3rf1	6694	6565.77	734.138	9.59882
iqgap1(2of2)	5657	5528.77	96	1.49063
fam78a	2546	2417.77	7	0.248547
LOC107397346	1124	995.766	89.5215	7.71784
samd3(1of10)	4078	3949.77	128.079	2.78377
ehbp1(1of2)	9939	9810.77	102	0.89253
nucb1	1993	1864.77	607	27.9441
ubxn4	2040	1911.77	2313	103.864
mog(1of3)	1109	980.766	0	0
mthfd2	2008	1879.77	28	1.27873
crcp	1457	1328.77	282	18.2191
eif2s3	1808	1679.77	3706	189.401
zbtb48(1of2)	12619	12490.8	23	0.158075
sptbn1(6of6)	5675	5546.77	36	0.557171
hdac9	3276	3147.77	96.9882	2.6451
figf	1657	1528.77	6	0.336927
auh	1693	1564.77	212	11.6309
bcas2	2417	2288.77	482	18.0789
mrps18a	1103	974.766	1814.15	159.771
elavl1(1of2)	1573	1444.77	2510	149.143
mrpl2	1081	952.766	2718	244.9
fam173a(2of2)	1189	1060.77	6967	563.835
ptpre(2of2)	3241	3112.77	46.1686	1.27328
nfix(1of3)	7304	7175.77	14.2108	0.170011
zc3h3	2982	2853.77	84.3303	2.53683
ugt2a2(5of7)	1823	1694.77	4.03547	0.204414
fanci	4707	4578.77	59.0906	1.10789
ash1l(2of2)	6638	6509.77	386	5.09035
mysm1	3017	2888.77	6118	181.812
dhx15(1of2)	2699	2570.77	724	24.177
ext1(4of4)	5289	5160.77	188.218	3.13092
igfbp5(2of2)	1989	1860.77	4	0.184541
LOC107373368	1368	1239.77	12.9471	0.896517
pik3ip1	2113	1984.77	1216	52.5956
dnajc25	1910	1781.77	337	16.237
slitrk3(2of2)	4778	4649.77	16	0.295403
ap1b1	4244	4115.77	125.463	2.61691
rttn	6877	6748.77	41	0.521537
csmd3(8of9)	5437	5308.77	7	0.113196
sept7(3of3)	2043	1914.77	239	10.7154
c8orf82	1659	1530.77	104.183	5.84268
znf146(5of7)	1256	1127.77	469.35	35.7276
st8sia2	1792	1663.77	40	2.06392
txlna	3014	2885.77	930	27.6661
LOC107389541	2979	2850.77	10	0.301137
usp53(1of2)	4736	4607.77	77	1.43458
c1orf131	1970	1841.77	113.666	5.29812
ncoa1	8825	8696.77	399.913	3.9476
atad2(2of2)	4031	3902.77	7	0.153975
dapk2	2075	1946.77	626	27.6049
tm2d1	797	668.833	817	104.865
slc30a10	1931	1802.77	14	0.666675
tatdn1	1455	1326.77	30	1.94112
zfp574	3962	3833.77	92	2.0601
eno1	1895	1766.77	2404	116.81
itga6(1of3)	3884	3755.77	82	1.87431
srrm5	1996	1867.77	21.5061	0.988474
guf1	2331	2202.77	259	10.0939
ap3m2	1977	1848.77	155	7.19739
cadm2(2of3)	3105	2976.77	89	2.56667
caskin1(2of5)	3300	3171.77	61.1959	1.65633
glyatl3	1406	1277.77	164.505	11.0523
numa1	6183	6054.77	104	1.47456
mical3(2of6)	573	444.983	0	0
tjp1(1of2)	7574	7445.77	498	5.74177
usp12(1of5)	2246	2117.77	4.40823	0.178695
eml2(1of2)	895	766.766	3.04613	0.341044
nefl(1of3)	2226	2097.77	2	0.0818462
tmem53(3of3)	1498	1369.77	2	0.125346
map3k7	3107	2978.77	2814.8	81.1217
chpf	5545	5416.77	26	0.412058
nol4l(1of2)	2639	2510.77	56	1.91473
dffa	1509	1380.77	114	7.08778
sms	2193	2064.77	2031	84.4432
irak1bp1	893	764.766	108.661	12.1975
LOC107389053	5125	4996.77	638.435	10.9686
cttnbp2	5646	5517.77	601	9.35054
tjp2	4582	4453.77	271.972	5.2423
rock2(2of4)	2492	2363.77	6.62422	0.240578
slc18a3(2of2)	2492	2363.77	20	0.726359
rtl1(8of17)	528	400.279	10.4721	2.24593
use1	1411	1282.77	189.446	12.6784
fzd4	4035	3906.77	233	5.11993
cdh23(1of3)	1577	1448.77	0	0
pdzd11	1636	1507.77	310.73	17.6919
asap2(1of2)	4547	4418.77	1490	28.9475
axdnd1	3384	3255.77	13.0771	0.344813
LOC107385466	1633	1504.77	306	17.4573
rps6kc1	4607	4478.77	112	2.14677
hectd3	2952	2823.77	80	2.43213
spata2(2of2)	1952	1823.77	268	12.6151
kcmf1(1of2)	2350	2221.77	2839	109.696
gas1(2of3)	3567	3438.77	475	11.8581
mpst(1of2)	2746	2617.77	285.513	9.36313
foxh1(1of2)	1952	1823.77	1	0.0470713
flad1	1940	1811.77	46	2.17962
fads2(1of4)	1859	1730.77	5.54881	0.275224
ate1	2073	1944.77	242	10.6825
fbxo40(2of3)	3503	3374.77	0	0
arhgef18(1of2)	7298	7169.77	322	3.85546
cd200r1	1998	1869.77	4	0.183653
dhdh(2of3)	1147	1018.77	197	16.6004
hsd11b1l(1of2)	1603	1474.77	183.817	10.7001
tacc2	10425	10296.8	456	3.8018
ubn1	2820	2691.77	9	0.287032
sort1(2of3)	5015	4886.77	244	4.28641
papln(2of6)	1351	1222.77	2	0.140415
sertm1	1688	1559.77	30.0205	1.65228
igsf21	2912	2783.77	2	0.0616769
pde4dip(2of3)	8046	7917.77	33	0.357797
wwox	1985	1856.77	28.1902	1.30337
pet117	282	167.106	5	2.56864
ninj1(2of2)	1260	1131.77	3	0.227557
LOC107377679	1425	1296.77	227	15.0276
aldob	1404	1275.77	5678	382.076
nalcn	6047	5918.77	78	1.13133
phf5a	501	373.469	406	93.3247
adcy2(1of4)	4818	4689.77	23	0.421019
ufl1	2651	2522.77	1165	39.6437
pknox2	3377	3248.77	31.1445	0.82298
tex2(4of4)	3664	3535.77	7	0.169957
slc29a3	2120	1991.77	40.0868	1.72778
tmem132d(7of7)	3419	3290.77	4	0.104349
zfp280d	4121	3992.77	685	14.7279
hcrtr2	2235	2106.77	3.46412	0.141157
grip2	5291	5162.77	13.5617	0.225506
ccdc149(1of2)	2463	2334.77	43	1.58107
cib1	892	763.766	76	8.54238
neu1(1of2)	1881	1752.77	70	3.42846
clspn	4382	4253.77	163	3.28957
gpat4(1of2)	3008	2879.77	458	13.6532
snx22	1247	1118.77	1751	134.361
adssl1	1601	1472.77	11	0.641187
rec114	996	867.766	15	1.48393
tmem55a	1143	1014.77	1478	125.036
ptdss1(4of4)	2560	2431.77	348.125	12.2896
klf11(2of2)	2229	2100.77	87	3.55523
nat16(1of2)	2185	2056.77	36	1.5026
