target_id	length	eff_length	est_counts	tpm
cadm2(1of3)	3162	3000.14	7	0.271434
mmadhc(2of2)	2764	2602.14	439	19.6265
ogdh(2of2)	4412	4250.14	220	6.02182
ehbp1l1	8981	8819.14	354.527	4.67661
zdhhc8(3of3)	3023	2861.14	6	0.243961
tra2b(1of2)	1477	1315.14	182	16.0993
LOC107378154	1251	1089.14	1	0.106813
myl1(1of2)	1209	1047.14	474.641	52.7314
plod1	3306	3144.14	832	30.7843
ces1	2591	2429.14	12	0.574694
wfdc3(5of7)	678	517.155	1.003	0.225625
pnpla2(3of5)	2664	2502.14	39	1.81326
camsap1(2of2)	5158	4996.14	27	0.628691
capn3(2of2)	4739	4577.14	65.6155	1.66771
laptm4b(2of2)	2346	2184.14	92	4.90022
rbm15b	3588	3426.14	66	2.24103
LOC107382835	3617	3455.14	75	2.52525
elp5	1145	983.138	341	40.3504
ticrr	6238	6076.14	42	0.804136
tnip1(1of4)	1229	1067.14	23	2.50735
ackr4(2of2)	1470	1308.14	2	0.177862
rps18	921	759.298	12276	1880.84
tmem151b(3of3)	3160	2998.14	4	0.155209
otop1	3578	3416.14	5	0.170272
cxcl1(2of2)	1001	839.138	0	0
nccrp1	1296	1134.14	1309	134.271
tmem208	1305	1143.14	111	11.2962
msantd1	1581	1419.14	40	3.27901
wdr4	1701	1539.14	957	72.334
prokr2(1of2)	1919	1757.14	19	1.25793
moxd2	3023	2861.14	45	1.82971
gabrr2(3of3)	1896	1734.14	95.9375	6.43595
zkscan2(1of2)	1067	905.138	131.66	16.9218
zscan22(2of6)	2833	2671.14	1160.16	50.5279
ttc16	1965	1803.14	38	2.45167
cd2ap	3134	2972.14	84	3.2879
ptprj	7223	7061.14	214	3.52571
rag2	2279	2117.14	8	0.439591
ppp2r2d	2875	2713.14	823	35.2887
snai2(3of3)	1100	938.138	19	2.35611
slc48a1(1of2)	1753	1591.14	222.761	16.287
utp20	8888	8726.14	132	1.75979
camkk2	2992	2830.14	256	10.523
rmdn2	5154	4992.14	172.642	4.02317
bbs7	3146	2984.14	88	3.43061
actr2(2of2)	2492	2330.14	82.0011	4.09398
tk1	1244	1082.14	117	12.578
pfkp(2of2)	3184	3022.14	34.9189	1.34417
gipc1(1of2)	1967	1805.14	42.9144	2.76567
zbtb26	2058	1896.14	207	12.7001
tnk2(2of3)	5143	4981.14	42	0.980909
igfals	2232	2070.14	5	0.280982
lztr1(2of2)	1534	1372.14	222	18.8219
notch1(3of3)	3213	3051.14	39	1.487
heatr5b	6475	6313.14	43	0.792376
fgfr3	6577	6415.14	366	6.63717
add3(2of2)	4617	4455.14	385.114	10.0562
rims1(2of2)	3313	3151.14	17.349	0.640493
dcbld2(1of2)	3266	3104.14	134	5.02194
tecpr2(4of4)	1711	1549.14	19.7916	1.48627
myo7a(2of8)	1863	1701.14	23	1.57288
usf2(1of2)	3363	3201.14	421	15.2998
pcdhb16(3of3)	3320	3158.14	5.21926	0.192259
parg(3of3)	2734	2572.14	45	2.03529
pcdh7(2of2)	7997	7835.14	40.281	0.598083
mapk10	5696	5534.14	67.4654	1.41821
psmg4	604	443.96	494	129.447
mid1ip1(4of4)	2659	2497.14	26	1.21126
plbd2	1920	1758.14	305	20.1816
gpr158(1of2)	6421	6259.14	155.198	2.88455
hist1h4c(5of12)	1266	1104.14	23.7636	2.50378
clec3b(1of2)	1201	1039.14	6	0.671716
crtc3	5270	5108.14	251	5.71635
ccdc53	2397	2235.14	295.343	15.372
sike1	1797	1635.14	150	10.672
donson	2615	2453.14	44.6406	2.11698
bora	2268	2106.14	6	0.331415
dido1(2of2)	11079	10917.1	1231	13.1177
nrg2(3of3)	2417	2255.14	13	0.670622
prodh2	1767	1605.14	8.0478	0.583274
zbtb21	4560	4398.14	279	7.37978
heatr6	3972	3810.14	78.5265	2.39764
gabrr2(1of3)	2244	2082.14	42.6977	2.38563
mcoln2	3761	3599.14	37	1.19594
prmt6	1270	1108.14	23	2.41458
ddx11	3418	3256.14	44.7574	1.59908
cyp4f22	2111	1949.14	1315.07	78.49
rnd1(2of2)	3201	3039.14	61.1524	2.34083
khdrbs1(2of2)	2478	2316.14	1347	67.6567
otud6b	1305	1143.14	57	5.80075
trmt2b(1of2)	1909	1747.14	59.614	3.96944
zfp503(1of2)	2627	2465.14	107	5.04952
kcnma1(1of2)	9013	8851.14	26	0.341729
zp3(7of19)	1223	1061.14	4	0.438527
pik3cd	4795	4633.14	9	0.225983
capn5(2of4)	2604	2442.14	3	0.142909
neb(3of7)	19120	18958.1	151.79	0.931441
hipk2(1of6)	4761	4599.14	130.412	3.29873
rims2(4of4)	3902	3740.14	7.53583	0.234397
dnajc8	1696	1534.14	297	22.5216
smarca4(1of2)	6002	5840.14	20	0.398396
anp32e(1of2)	2611	2449.14	1938	92.0552
gnl2	2589	2427.14	2489	119.299
c22orf23	825	663.367	110	19.2906
gstt2b(1of2)	907	745.298	5	0.780455
slco3a1(3of3)	3126	2964.14	14.404	0.565316
rpl8	856	694.298	30592	5125.9
rgs8(1of2)	1467	1305.14	24.3605	2.17139
chrm4(2of2)	1747	1585.14	1	0.0733907
prkrir(5of5)	8212	8050.14	741	10.7084
gpr183(1of4)	1630	1468.14	3	0.237718
c11orf88	638	477.501	4	0.974526
mef2c(2of3)	3384	3222.14	16	0.577675
gtpbp4	2660	2498.14	6534	304.278
arl5b(1of2)	1727	1565.14	623	46.3066
haus4	1344	1182.14	121	11.9076
uqcrc1	1904	1742.14	533	35.592
timm17a	1336	1174.14	863	85.5066
hsd17b3	1390	1228.14	2	0.189448
tp63	2821	2659.14	48	2.09995
thap4(3of6)	968	806.22	22	3.17451
LOC107380904	3035	2873.14	23	0.931278
myo7a(5of8)	861	699.298	1	0.166359
myh9(2of2)	6121	5959.14	141.894	2.77005
lrrc27	1832	1670.14	5	0.348278
fam131b(1of2)	2342	2180.14	3.09854	0.165341
endod1(2of8)	2139	1977.14	24.3673	1.43376
cryba1(4of4)	1021	859.138	3	0.406224
gje1	1973	1811.14	131.315	8.4347
acvr2b(2of2)	2372	2210.14	12	0.63164
kalrn(1of2)	9818	9656.14	38.3752	0.462333
fam8a1(2of2)	1551	1389.14	182	15.2417
shank2(3of3)	9403	9241.14	18	0.226597
LOC107389169	3380	3218.14	159	5.74778
ubox5	1993	1831.14	218	13.8498
fam110b(1of2)	2784	2622.14	93	4.12606
sspo(4of4)	562	402.94	11	3.17585
crb1(3of4)	4274	4112.14	5	0.141452
syde2(1of2)	4051	3889.14	157	4.69628
surf1	1107	945.138	176	21.6633
prrt1(1of2)	1875	1713.14	3	0.203721
eif2d	2095	1933.14	144	8.66578
ube2m(2of2)	1843	1681.14	8.95871	0.61994
ube2q2(2of2)	3248	3086.14	1602	60.3886
znf112(5of5)	819	657.433	0	0
oxa1l	1748	1586.14	886	64.9831
zfp518a(2of2)	6780	6618.14	730	12.832
rapgef1(1of2)	3508	3346.14	7	0.243367
sept7(1of3)	2503	2341.14	259.975	12.9185
LOC107389325	1164	1002.14	5	0.580431
fam184a(2of2)	4904	4742.14	13	0.318917
cxcl10(1of3)	972	810.22	7.45356	1.07021
rdh16(2of2)	1467	1305.14	21.655	1.93023
strn4	5664	5502.14	381.963	8.07603
ube3a(2of2)	3744	3582.14	249	8.08658
fgb	1919	1757.14	3	0.19862
ncf2(3of3)	1761	1599.14	6.26402	0.455696
LOC107388366	2352	2190.14	245.036	13.0157
best2	2538	2376.14	6	0.293756
pmp2	565	405.9	4	1.14643
adcyap1(1of2)	3401	3239.14	54	1.93942
zbtb5(1of2)	2889	2727.14	6	0.255948
LOC107373567	1924	1762.14	5	0.330094
acot13	998	836.138	274	38.1224
siglec1(2of6)	1731	1569.14	3.70559	0.274728
tll2(2of2)	2417	2255.14	6	0.309518
furin(2of2)	4933	4771.14	35	0.853403
pip4k2c(2of2)	1764	1602.14	76	5.51851
dmbt1(2of3)	1479	1317.14	51	4.5045
lag3(1of2)	2587	2425.14	6	0.287821
ermn	2460	2298.14	39.3578	1.99233
diaph3(3of4)	5187	5025.14	12	0.277806
pkd1(3of3)	15741	15579.1	328.214	2.45088
p2rx7(9of10)	632	471.501	2.04941	0.505655
dntt(3of3)	583	423.483	6	1.64825
ptprc	4412	4250.14	14	0.383207
zc3h4(1of2)	2370	2208.14	4	0.210737
gnaq(2of4)	2224	2062.14	19	1.07187
fev	1579	1417.14	1	0.082091
mboat7	3275	3113.14	487.575	18.2201
LOC107388016	1893	1731.14	243.456	16.3605
wwc1	4274	4112.14	30	0.848714
opcml	3197	3035.14	19.8842	0.762145
cyp26c1	3032	2870.14	25	1.01332
stx3(2of2)	1660	1498.14	43	3.33906
LOC107391917	1327	1165.14	135	13.4792
emc3(2of2)	1122	960.138	916	110.986
myo15b(2of2)	1679	1517.14	1.1127	0.0853223
msrb2	1224	1062.14	23	2.51915
insc(1of2)	2860	2698.14	12.5732	0.542111
zhx1(3of3)	3476	3314.14	14	0.491434
fgf13(2of2)	2654	2492.14	14.5822	0.680705
pla1a	1867	1705.14	7	0.47758
aptx	1302	1140.14	84	8.57096
mfap4(1of4)	2517	2355.14	204.221	10.0877
hook2	3269	3107.14	403	15.0887
pdpr	2777	2615.14	150	6.67274
gtf3c6	818	656.433	252	44.6599
p2rx7(10of10)	1034	872.138	1328.45	177.201
pitpnb(2of2)	3255	3093.14	101	3.79866
magi3(4of4)	4846	4684.14	22	0.546388
epo	2312	2150.14	12	0.649266
cldn4(12of19)	2085	1923.14	3	0.181476
nefh(5of6)	764	602.557	259	50.0045
scamp4	2028	1866.14	139	8.66521
fam134c	3077	2915.14	76	3.03293
ebi3	1547	1385.14	3	0.251963
dgat1(1of3)	2481	2319.14	434	21.7706
mfi2(1of2)	2967	2805.14	6.02319	0.249793
adcyap1(2of2)	2310	2148.14	11	0.595715
ifi27(3of3)	2643	2481.14	110.682	5.18961
vcl(1of2)	4043	3881.14	6	0.179846
adam10(3of3)	2891	2729.14	19	0.809909
rsbn1	4350	4188.14	6487.62	180.207
kcnq1(2of2)	1005	843.138	1	0.137978
tdp1	2098	1936.14	632	37.9742
ntrk2(1of2)	4725	4563.14	11.1715	0.284811
glra2	3105	2943.14	7	0.276691
plk4	3186	3024.14	23	0.884778
ssbp1(1of2)	589	429.397	45.5657	12.3449
nfix(2of3)	1784	1622.14	5	0.358583
hipk2(2of6)	3805	3643.14	185.217	5.91444
zfp516(1of2)	6358	6196.14	153.955	2.89054
blmh(2of2)	573	413.736	8	2.24944
mgrn1	3336	3174.14	408	14.9535
dtd2(1of2)	944	782.22	449	66.7767
akap12(1of2)	5837	5675.14	142.592	2.92299
arhgap5	7647	7485.14	301.267	4.6823
chrnb2(1of3)	2053	1891.14	4	0.246062
pcdh18(1of2)	4879	4717.14	20	0.493241
tbc1d2b	4824	4662.14	111	2.76978
znf235(14of148)	2071	1909.14	72.5824	4.42285
nlrc3(15of24)	5858	5696.14	12	0.24508
selt(2of2)	1191	1029.14	404	45.6684
fam20c(4of6)	626	465.595	2	0.499723
dusp26(5of5)	1333	1171.14	11.8016	1.1723
arnt2(1of3)	356	213.197	1.71977	0.93842
papln(1of6)	1857	1695.14	10	0.686282
phtf2(2of2)	4112	3950.14	79.0056	2.32677
clptm1l(1of2)	2082	1920.14	4	0.242346
tp53rk	1012	850.138	26	3.55788
dscam(2of3)	8578	8416.14	33	0.456151
btg4(1of2)	1844	1682.14	314	21.7158
mov10(2of2)	3276	3114.14	122	4.55753
col11a1(2of4)	7030	6868.14	63	1.06711
calcoco1(1of2)	3725	3563.14	1479.35	48.3
urm1	927	765.298	137	20.8256
cul4b(1of2)	4030	3868.14	353	10.6165
msi2	2393	2231.14	16	0.83426
gpc3	2863	2701.14	23.5581	1.01461
synj2bp	1628	1466.14	670	53.1628
h3f3a(3of6)	1729	1567.14	734.229	54.5045
lpcat1(3of3)	2296	2134.14	5.92816	0.323151
cep152	5901	5739.14	12	0.243244
zp1(2of5)	1181	1019.14	30	3.42449
iscu(1of2)	888	726.298	157	25.1474
tcf25	2259	2097.14	239	13.258
dap	1782	1620.14	2026	145.477
gapdh(2of2)	1212	1050.14	0	0
gpc6(2of4)	4324	4162.14	110	3.07457
prss3(2of2)	1286	1124.14	2	0.206975
mxd1(1of2)	1602	1440.14	41	3.31198
chmp5(1of2)	1038	876.138	985	130.789
myrip(2of2)	5072	4910.14	39.9069	0.9455
lin7b	1613	1451.14	28	2.24469
abcb11(2of2)	5103	4941.14	22	0.517969
slc22a3	1283	1121.14	560.391	58.1487
tdrd5	3394	3232.14	11	0.395923
fcgbp(1of3)	10130	9968.14	450.592	5.25869
znf235(62of148)	2227	2065.14	196	11.0412
mrc2(12of12)	1669	1507.14	6.11448	0.47197
srgap3(2of4)	3170	3008.14	41	1.5856
cish(1of2)	1843	1681.14	13	0.899597
tmem51(2of2)	2335	2173.14	25	1.33832
cfap99	2008	1846.14	36	2.26854
c21orf62	1610	1448.14	162	13.0141
gabbr1(1of3)	1373	1211.14	86	8.26062
LOC107391421	2747	2585.14	46.2337	2.08057
sh3rf1	6694	6532.14	445.953	7.94221
iqgap1(2of2)	5657	5495.14	90	1.90534
fam78a	2546	2384.14	8	0.390361
LOC107397346	1124	962.138	42.9074	5.18804
samd3(1of10)	4078	3916.14	103.193	3.0655
ehbp1(1of2)	9939	9777.14	81	0.963787
nucb1	1993	1831.14	510	32.4009
ubxn4	2040	1878.14	1622	100.469
mog(1of3)	1109	947.138	0	0
mthfd2	2008	1846.14	21	1.32331
crcp	1457	1295.14	178	15.9886
eif2s3	1808	1646.14	1791	126.572
zbtb48(1of2)	12619	12457.1	39	0.364212
sptbn1(6of6)	5675	5513.14	19	0.400925
hdac9	3276	3114.14	54.736	2.04476
figf	1657	1495.14	13	1.01151
auh	1693	1531.14	145	11.017
bcas2	2417	2255.14	454	23.4202
mrps18a	1103	941.138	1354.67	167.451
elavl1(1of2)	1573	1411.14	1167	96.2076
mrpl2	1081	919.138	1499	189.727
fam173a(2of2)	1189	1027.14	6184	700.404
ptpre(2of2)	3241	3079.14	35.0595	1.3246
nfix(1of3)	7304	7142.14	11.821	0.192546
zc3h3	2982	2820.14	38.1337	1.57306
ugt2a2(5of7)	1823	1661.14	7.07521	0.495497
fanci	4707	4545.14	35.0732	0.89771
ash1l(2of2)	6638	6476.14	205	3.68252
mysm1	3017	2855.14	3936	160.375
dhx15(1of2)	2699	2537.14	426	19.5332
ext1(4of4)	5289	5127.14	101	2.29168
igfbp5(2of2)	1989	1827.14	5	0.318351
LOC107373368	1368	1206.14	17.4394	1.68206
pik3ip1	2113	1951.14	1027	61.2337
dnajc25	1910	1748.14	221	14.707
slitrk3(2of2)	4778	4616.14	9	0.226815
ap1b1	4244	4082.14	93.8932	2.6758
rttn	6877	6715.14	31	0.53705
csmd3(8of9)	5437	5275.14	14	0.308747
sept7(3of3)	2043	1881.14	168	10.3895
c8orf82	1659	1497.14	86.2604	6.70282
znf146(5of7)	1256	1094.14	508.189	54.0332
st8sia2	1792	1630.14	20	1.42729
txlna	3014	2852.14	666	27.1651
LOC107389541	2979	2817.14	8	0.330362
usp53(1of2)	4736	4574.14	46	1.16992
c1orf131	1970	1808.14	42.9015	2.76025
ncoa1	8825	8663.14	175.921	2.36239
atad2(2of2)	4031	3869.14	3	0.0902017
dapk2	2075	1913.14	376	22.8639
tm2d1	797	635.433	599	109.664
slc30a10	1931	1769.14	7	0.460303
tatdn1	1455	1293.14	27	2.429
zfp574	3962	3800.14	61	1.8674
eno1	1895	1733.14	1572	105.518
itga6(1of3)	3884	3722.14	50	1.56274
srrm5	1996	1834.14	43.8412	2.78073
guf1	2331	2169.14	168	9.01011
ap3m2	1977	1815.14	105	6.72957
cadm2(2of3)	3105	2943.14	107	4.22942
caskin1(2of5)	3300	3138.14	63.5523	2.35595
glyatl3	1406	1244.14	44.1661	4.1298
numa1	6183	6021.14	61	1.17858
mical3(2of6)	573	413.736	2	0.562361
tjp1(1of2)	7574	7412.14	280	4.39463
usp12(1of5)	2246	2084.14	12	0.669827
eml2(1of2)	895	733.298	3.03719	0.481836
nefl(1of3)	2226	2064.14	6	0.338159
tmem53(3of3)	1498	1336.14	1	0.0870676
map3k7	3107	2945.14	1460.26	57.6811
chpf	5545	5383.14	23.3795	0.505252
nol4l(1of2)	2639	2477.14	36	1.69068
dffa	1509	1347.14	103	8.89473
sms	2193	2031.14	1785	102.237
irak1bp1	893	731.298	44	6.99949
LOC107389053	5125	4963.14	488.099	11.4409
cttnbp2	5646	5484.14	268	5.68505
tjp2	4582	4420.14	168.43	4.43293
rock2(2of4)	2492	2330.14	28.3696	1.41638
slc18a3(2of2)	2492	2330.14	8	0.399407
rtl1(8of17)	528	370.262	24.0701	7.56269
use1	1411	1249.14	147.373	13.7251
fzd4	4035	3873.14	125	3.75452
cdh23(1of3)	1577	1415.14	5	0.411035
pdzd11	1636	1474.14	246.507	19.4535
asap2(1of2)	4547	4385.14	606	16.0767
axdnd1	3384	3222.14	12.6205	0.455659
LOC107385466	1633	1471.14	130	10.2801
rps6kc1	4607	4445.14	54	1.41324
hectd3	2952	2790.14	45	1.87627
spata2(2of2)	1952	1790.14	191	12.4124
kcmf1(1of2)	2350	2188.14	1774	94.3163
gas1(2of3)	3567	3405.14	252	8.60942
mpst(1of2)	2746	2584.14	341.429	15.3706
foxh1(1of2)	1952	1790.14	5	0.324931
flad1	1940	1778.14	36	2.35529
fads2(1of4)	1859	1697.14	1	0.0685474
ate1	2073	1911.14	169	10.2873
fbxo40(2of3)	3503	3341.14	11	0.383006
arhgef18(1of2)	7298	7136.14	229	3.73319
cd200r1	1998	1836.14	5	0.316791
dhdh(2of3)	1147	985.138	132	15.5878
hsd11b1l(1of2)	1603	1441.14	186.439	15.0501
tacc2	10425	10263.1	249	2.82246
ubn1	2820	2658.14	8	0.350123
sort1(2of3)	5015	4853.14	146	3.49976
papln(2of6)	1351	1189.14	5	0.489154
sertm1	1688	1526.14	29.1716	2.22369
igsf21	2912	2750.14	3	0.126904
pde4dip(2of3)	8046	7884.14	38	0.560709
wwox	1985	1823.14	35.5539	2.26869
pet117	282	152.598	3	2.28707
ninj1(2of2)	1260	1098.14	1	0.105938
LOC107377679	1425	1263.14	179	16.4858
aldob	1404	1242.14	4250	398.04
nalcn	6047	5885.14	46	0.909304
phf5a	501	344.999	189	63.7312
adcy2(1of4)	4818	4656.14	20.2173	0.505133
ufl1	2651	2489.14	647	30.2387
pknox2	3377	3215.14	32.7664	1.1856
tex2(4of4)	3664	3502.14	9	0.298963
slc29a3	2120	1958.14	39.1406	2.32537
tmem132d(7of7)	3419	3257.14	4	0.142867
zfp280d	4121	3959.14	448	13.1639
hcrtr2	2235	2073.14	10.2279	0.573937
grip2	5291	5129.14	16.0371	0.363739
ccdc149(1of2)	2463	2301.14	87	4.3983
cib1	892	730.298	35	5.5754
neu1(1of2)	1881	1719.14	63	4.26322
clspn	4382	4220.14	81	2.23288
gpat4(1of2)	3008	2846.14	386	15.7775
snx22	1247	1085.14	1136	121.787
adssl1	1601	1439.14	12	0.970033
rec114	996	834.138	7	0.976265
tmem55a	1143	981.138	908	107.662
ptdss1(4of4)	2560	2398.14	304.052	14.7496
klf11(2of2)	2229	2067.14	156	8.77936
